交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物),同德街４４巷７號,1.0,37.0,0,26.46,642562,0.0,,25.124152,121.528056,石牌站出口1,1645,無電梯_4樓以下
房地(土地+建物),社子街１２５巷４０弄６號三樓,3.0,45.0,0,24.22,381898,0.0,,25.088652,121.506559,劍潭站出口3,1916,無電梯_4樓以下
房地(土地+建物),新生北路三段９３巷５３號二樓,2.0,48.0,0,29.09,567296,0.0,,25.067846,121.529758,中山國小站出口4,630,無電梯_4樓以下
房地(土地+建物),基隆路一段１４７巷４５號二樓,2.0,35.0,0,32.68,810843,0.0,,25.042436,121.567723,市政府站出口4,141,無電梯_4樓以下
房地(土地+建物),康樂街１１０巷１６弄２８號二樓,2.0,37.0,0,23.54,482634,0.0,,25.070148,121.618327,東湖站出口3,727,無電梯_4樓以下
房地(土地+建物),稻香路１３５巷１３號三樓,3.0,31.0,0,36.54,328363,0.0,,25.142021,121.489572,復興崗站出口1,641,無電梯_4樓以下
房地(土地+建物),文德路６６巷１２弄６號二樓,2.0,38.0,0,36.14,470398,0.0,,25.077632,121.581198,文德站出口2,352,無電梯_4樓以下
房地(土地+建物),星雲街２１巷４號三樓,3.0,38.0,0,35.26,527565,0.0,,25.07851,121.590644,文德站出口1,504,無電梯_4樓以下
房地(土地+建物),仁愛路二段３８巷６弄１號,1.0,40.0,0,59.71,716793,0.0,,25.036804,121.526978,東門站出口2,293,無電梯_4樓以下
房地(土地+建物),豐年路二段１３１號三樓,3.0,37.0,0,36.3,349863,0.0,,25.137259,121.493169,北投站出口1,741,無電梯_4樓以下
房地(土地+建物),莊敬路２８９巷５弄７號,1.0,36.0,0,67.63,650276,0.0,,25.029402,121.563354,台北101/世貿站出口3,373,無電梯_4樓以下
房地(土地+建物),榮華三路４５號,1.0,49.0,0,24.55,855367,0.0,,25.114049,121.520425,石牌站出口2,424,無電梯_4樓以下
房地(土地+建物),松信路１９號三樓,3.0,,0,21.89,694225,0.0,,25.04855,121.572343,松山站出口2,432,無電梯_4樓以下
房地(土地+建物),南港路一段１７１巷２０號二樓,2.0,,0,28.18,532333,0.0,,25.054546,121.613019,南港展覽館站出口5,389,無電梯_4樓以下
房地(土地+建物),忠孝東路五段４２３巷６弄３０號二樓,2.0,33.0,0,36.81,597743,0.0,,25.041678,121.576599,永春站出口5,80,無電梯_4樓以下
房地(土地+建物),舊莊街一段２１６巷１號,1.0,46.0,0,39.33,388528,0.0,,25.038136,121.622453,南港展覽館站出口7,1820,無電梯_4樓以下
房地(土地+建物)+車位,大湖山莊街１４９號二樓,1.0,34.0,0,74.8,447848,0.0,,25.086867,121.601606,大湖公園站出口1,340,無電梯_4樓以下
房地(土地+建物),長泰街２５６號,1.0,52.0,0,20.77,626005,0.0,,25.02158,121.494568,龍山寺站出口2,1594,無電梯_4樓以下
房地(土地+建物),遼寧街１０１巷２弄２０號二樓,2.0,49.0,0,33.15,663632,0.0,,25.050331,121.543219,南京復興站出口4,162,無電梯_4樓以下
房地(土地+建物),龍江路４５５號二樓,2.0,45.0,0,25.63,624249,0.0,,25.067621,121.541119,中山國中站出口,809,無電梯_4樓以下
房地(土地+建物),康樂街６１巷１５弄１２號三樓,3.0,34.0,0,30.47,534992,0.0,,25.069353,121.620019,東湖站出口3,850,無電梯_4樓以下
房地(土地+建物),齊東街７６之１號三樓,3.0,49.0,0,25.44,864670,0.0,,25.041717,121.527572,善導寺站出口5,396,無電梯_4樓以下
房地(土地+建物),中央北路四段５０９號三樓,3.0,47.0,0,22.54,483666,0.0,,25.128183,121.46861,關渡站出口1,337,無電梯_4樓以下
房地(土地+建物),江南街１４號二樓,2.0,40.0,0,30.98,590723,0.0,,25.077939,121.57804,港墘站出口1,332,無電梯_4樓以下
房地(土地+建物),和平東路三段４３５巷１３號二樓,2.0,43.0,0,15.3,248359,0.0,,25.019495,121.558997,麟光站出口,112,無電梯_4樓以下
房地(土地+建物),興隆路三段２０７巷１３弄４號,1.0,40.0,0,34.06,428599,0.0,,24.99502,121.561973,萬芳醫院站出口,646,無電梯_4樓以下
房地(土地+建物),環山路二段５３巷１弄２４號三樓,3.0,34.0,0,33.5,522454,0.0,,25.085071,121.572696,港墘站出口2,592,無電梯_4樓以下
房地(土地+建物),新生北路一段２５之２號二樓,2.0,48.0,0,32.09,765389,0.0,,25.047029,121.53125,忠孝新生站出口1,476,無電梯_4樓以下
房地(土地+建物),西園路二段３７２巷８４號三樓,3.0,46.0,0,24.88,401920,0.0,,25.026946,121.490139,龍山寺站出口2,1331,無電梯_4樓以下
房地(土地+建物)+車位,萬壽路７５巷１６弄８號,1.0,23.0,0,43.17,423879,0.0,,24.985566,121.58848,動物園站出口1,1657,無電梯_4樓以下
房地(土地+建物),永平街１１號,1.0,48.0,0,21.62,772554,0.0,,25.089939,121.5051,劍潭站出口1,2094,無電梯_4樓以下
房地(土地+建物),重慶北路四段２２０巷２４號二樓,2.0,52.0,0,20.09,462940,0.0,,25.085825,121.512205,劍潭站出口2,1295,無電梯_4樓以下
房地(土地+建物),通河街３２３巷３１之３號,3.0,51.0,0,8.92,482188,0.0,,25.081189,121.518742,劍潭站出口2,648,無電梯_4樓以下
房地(土地+建物),研究院路二段２巷４８號三樓,3.0,36.0,0,10.65,372629,0.0,,25.048678,121.613195,南港站出口2,690,無電梯_4樓以下
房地(土地+建物),康樂街６１巷７３弄１８號,1.0,37.0,0,34.51,434705,0.0,,25.070285,121.620325,東湖站出口3,915,無電梯_4樓以下
房地(土地+建物)+車位,大湖街１６０巷２弄４號,1.0,28.0,0,61.41,768176,15.85,0.0,25.083824,121.60036,大湖公園站出口2,187,無電梯_4樓以下
房地(土地+建物),樂業街１０８巷１８號二樓,2.0,40.0,0,34.67,631103,0.0,,25.020633,121.551009,六張犁站出口,398,無電梯_4樓以下
房地(土地+建物),新生北路二段１１９巷５號三樓,3.0,49.0,0,33.19,583960,0.0,,25.059067,121.528271,中山國小站出口3,397,無電梯_4樓以下
房地(土地+建物),崗山路５巷２０號三樓,3.0,40.0,0,27.1,324748,0.0,,25.140111,121.485989,復興崗站出口1,278,無電梯_4樓以下
房地(土地+建物),公路３０６巷５號二樓,2.0,41.0,0,39.48,421773,0.0,,25.132303,121.502681,北投站出口2,379,無電梯_4樓以下
房地(土地+建物),稻香路１５１號三樓,3.0,42.0,0,12.69,299452,0.0,,25.14244,121.489358,復興崗站出口1,663,無電梯_4樓以下
房地(土地+建物),德行東路８０號三樓,3.0,50.0,0,21.71,759899,0.0,,25.107345,121.527583,芝山站出口2,657,無電梯_4樓以下
