交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度
房地(土地+建物)+車位,民權東路六段１９１巷１１號三樓,3.0,14.0,有,42.17,824354,3.95,506329.0,25.067913,121.597906
房地(土地+建物),義理街６３巷１７之１９號二樓,2.0,33.0,無,52.21,514830,0.0,,25.11751,121.514951
房地(土地+建物),農安街２２７巷９號三樓,3.0,38.0,無,32.88,612859,0.0,,25.065687,121.533954
房地(土地+建物),瑞安街２５６巷２９號四樓,4.0,54.0,無,30.08,897680,0.0,,25.027745,121.538325
房地(土地+建物),東豐街３０號三樓,3.0,33.0,無,12.25,1020810,0.0,,25.035944,121.54558
房地(土地+建物),復興南路二段１５１巷２５號四樓之２,4.0,37.0,有,26.93,976770,0.0,,25.028469,121.544635
房地(土地+建物),陽光街２１８號三樓,3.0,39.0,有,32.04,604798,0.0,,25.074037,121.579617
房地(土地+建物),福華路２８３號四樓,4.0,44.0,無,33.15,675156,0.0,,25.105425,121.521408
房地(土地+建物)+車位,萬大路４２３巷２８弄５號六樓,6.0,24.0,有,44.85,554756,0.0,,25.020586,121.500196
房地(土地+建物),新生北路二段３１之１號八樓之２,8.0,45.0,有,21.71,688706,0.0,,25.054327,121.527753
房地(土地+建物)+車位,三民路８０巷３號六樓之１,6.0,18.0,有,67.63,783713,0.0,,25.056576,121.564083
房地(土地+建物),重陽路１２５巷３６弄１０號四樓,4.0,15.0,有,17.02,711112,0.0,,25.057497,121.597103
房地(土地+建物),中正路７１９號二樓之１,2.0,18.0,有,24.51,517371,0.0,,25.085602,121.506273
房地(土地+建物)+車位,和平東路四段６５巷９弄２之１號,,41.0,無,80.67,508259,0.0,,25.006178,121.567053
房地(土地+建物),中華路二段１７５巷３號二樓,2.0,42.0,無,16.44,687312,0.0,,25.030601,121.504417
房地(土地+建物),文德路１００號五樓,5.0,27.0,有,19.79,808509,0.0,,25.078312,121.582809
房地(土地+建物),自強街３１巷１１號四樓,4.0,47.0,無,34.95,409719,0.0,,25.110769,121.512694
房地(土地+建物)+車位,忠誠路一段１６巷１３號四樓,4.0,24.0,有,24.14,1039868,3.94,0.0,25.105078,121.525782
房地(土地+建物),光復北路１１巷６９號六樓,6.0,41.0,有,32.48,815826,0.0,,25.050194,121.560481
房地(土地+建物),和平東路三段１巷７２弄５號十一樓,11.0,37.0,有,26.26,879767,0.0,,25.027798,121.546263
房地(土地+建物),星雲街２１０巷２８號五樓,5.0,9.0,有,15.83,912661,0.0,,25.079528,121.597843
房地(土地+建物)+車位,東湖路１１３巷９５弄５１號四樓,4.0,32.0,有,54.98,454692,0.0,,25.071371,121.61499
房地(土地+建物),木柵路一段２０號,1.0,,無,22.52,566060,0.0,,24.986451,121.546421
房地(土地+建物)+車位,石牌路二段３１５巷３４弄２２號五樓,5.0,4.0,有,17.19,733409,5.26,323194.0,25.1231,121.523296
房地(土地+建物),溫泉路３４巷９弄２號三樓,3.0,42.0,無,45.79,393130,0.0,,25.13346,121.504102
房地(土地+建物)+車位,松信路５０巷８號十樓,10.0,9.0,有,117.15,682873,0.0,,25.047195,121.571233
房地(土地+建物),和平東路三段２３２號十一樓,11.0,38.0,有,33.67,809224,0.0,,25.02207,121.554712
房地(土地+建物)+車位,民生東路二段９３巷１５號十三樓,13.0,1.0,有,101.69,1012106,22.65,309051.0,25.058623,121.531057
房地(土地+建物)+車位,三合街一段１１７巷７６號二樓,2.0,2.0,有,51.12,835575,12.23,0.0,25.124654,121.504568
房地(土地+建物)+車位,中央北路二段３５０巷６２號十二樓,12.0,7.0,有,58.19,378099,0.0,,25.139601,121.488758
房地(土地+建物)+車位,長壽路１８巷６號三樓,3.0,5.0,有,26.76,592605,5.67,0.0,25.142941,121.504245
房地(土地+建物),石牌路二段３１５巷３４弄２６號五樓,5.0,4.0,有,11.93,733409,0.0,,25.123067,121.52327
房地(土地+建物)+車位,合江街３７號六樓,6.0,4.0,有,33.54,1028896,6.52,383436.0,25.055649,121.539207
房地(土地+建物),稻香路１３５巷１８號五樓,5.0,32.0,無,38.06,281109,0.0,,25.142209,121.489369
房地(土地+建物),和平西路一段１７０號九樓之１,9.0,43.0,有,17.89,625948,0.0,,25.027451,121.51483
房地(土地+建物),林口街１９２號五樓,5.0,36.0,有,37.17,772167,0.0,,25.041094,121.580928
房地(土地+建物)+車位,安康路３５０號四樓之２,4.0,18.0,有,23.48,601053,9.5,263158.0,25.065928,121.612179
房地(土地+建物),羅斯福路二段７７巷１２號三樓,3.0,41.0,無,35.76,732755,0.0,,25.026128,121.52401
房地(土地+建物),忠孝東路五段２９５巷２弄１號三樓,3.0,33.0,無,37.75,617137,0.0,,25.041543,121.572634
房地(土地+建物),安居街８巷６弄７號六樓,6.0,39.0,有,35.66,715053,0.0,,25.02109,121.554548
房地(土地+建物)+車位,四維路６６巷８號四樓,4.0,27.0,有,52.52,957866,0.0,,25.034623,121.547484
房地(土地+建物),內湖路三段６０巷１２弄７５號七樓,7.0,28.0,有,23.82,701126,0.0,,25.089946,121.591524
房地(土地+建物),齊東街８２巷１３號,1.0,50.0,無,25.6,917841,0.0,,25.041975,121.527564
房地(土地+建物)+車位,臨沂街５７巷３６號三樓之１,3.0,13.0,有,61.22,1138161,8.5,411765.0,25.037468,121.531081
房地(土地+建物),三元街２１６號四樓之３,4.0,27.0,有,24.46,715362,0.0,,25.027471,121.51248
房地(土地+建物),陽光街１６１巷１２之１８號四樓,4.0,3.0,有,17.88,838749,0.0,,25.074616,121.585235
房地(土地+建物),石牌路一段１６６巷５３號三樓,3.0,48.0,無,23.27,605976,0.0,,25.113201,121.514549
房地(土地+建物),和平東路三段３４６巷６號二樓,2.0,43.0,無,26.6,550088,0.0,,25.019398,121.557172
房地(土地+建物),金龍路１８３號四樓,4.0,35.0,無,61.89,443562,0.0,,25.086895,121.588436
房地(土地+建物)+車位,民生東路二段１１５巷８號十三樓,13.0,1.0,有,101.69,1012106,22.65,309051.0,25.058592,121.531596
房地(土地+建物)+車位,吳興街６００巷７６弄１３號四樓,4.0,5.0,有,44.46,859012,12.45,200803.0,25.018177,121.570566
房地(土地+建物),敦化北路２６２號六樓,6.0,36.0,有,47.13,774413,0.0,,25.061356,121.550251
房地(土地+建物)+車位,街１９號十二樓,12.0,16.0,有,29.38,861029,2.35,0.0,25.05467,121.606829
房地(土地+建物),萬壽路６２之７號二樓,2.0,15.0,有,16.32,447391,0.0,,24.985924,121.587227
房地(土地+建物)+車位,環山路二段５３巷５弄１１之２號五樓,5.0,14.0,有,26.74,683595,0.0,,25.084698,121.572951
房地(土地+建物),龍江路３６４號六樓,6.0,39.0,有,33.44,786523,0.0,,25.066255,121.540891
房地(土地+建物)+車位,星雲街１３５號十一樓之３,11.0,18.0,有,64.09,981811,8.48,294811.0,25.080803,121.596185
房地(土地+建物)+車位,浦城街６巷２２號五樓,5.0,15.0,有,41.22,1074191,4.45,0.0,25.024029,121.525548
房地(土地+建物),南京東路五段２５１巷２２弄４號四樓,4.0,41.0,無,30.35,724882,0.0,,25.052082,121.565005
房地(土地+建物),迪化街二段２１４巷６號三樓,3.0,44.0,無,24.01,504803,0.0,,25.068273,121.5106
房地(土地+建物)+車位,雙連街７５號二樓之１,2.0,5.0,有,70.96,948171,10.84,0.0,25.059864,121.519094
房地(土地+建物),大屯路３１巷３號,,51.0,無,24.89,437933,0.0,,25.143576,121.500477
房地(土地+建物)+車位,中華路二段４１６巷８２號六樓,6.0,10.0,有,55.45,595085,0.0,,25.026969,121.503444
房地(土地+建物),興隆路三段２２１巷８弄１６號二樓,2.0,42.0,無,30.46,344764,0.0,,24.99357,121.560933
房地(土地+建物),清江路１０８號五樓,5.0,41.0,無,33.67,408361,0.0,,25.129586,121.501667
房地(土地+建物),松山路４８２巷２４號十四樓,14.0,37.0,有,34.17,681817,0.0,,25.038749,121.577689
房地(土地+建物)+車位,重陽路２７號六樓,6.0,1.0,有,54.92,1069690,8.09,296663.0,25.055882,121.595295
房地(土地+建物),吉林路４５６巷３５號四樓,4.0,54.0,無,22.29,560684,0.0,,25.067077,121.528691
房地(土地+建物)+車位,文湖街２１巷８２弄２３號五樓之１,5.0,0.0,有,28.58,768253,4.27,398126.0,25.089063,121.560797
房地(土地+建物),基隆路二段７９巷１７弄４號五樓,5.0,31.0,有,26.56,835107,0.0,,25.029808,121.559593
房地(土地+建物)+車位,芝玉路二段６１巷２號五樓,5.0,21.0,有,80.62,611183,10.27,292113.0,25.111821,121.534678
房地(土地+建物)+車位,萬壽路７５巷１６弄１５號三樓,3.0,23.0,有,36.86,290291,0.0,,24.985414,121.588762
房地(土地+建物)+車位,文湖街２１巷８２弄２３號二樓,2.0,0.0,有,27.64,718222,4.27,398126.0,25.089063,121.560797
房地(土地+建物)+車位,中央北路二段３５０巷８６號十一樓,11.0,7.0,有,66.86,460633,0.0,,25.13974,121.489199
房地(土地+建物)+車位,萬壽路７５巷１６弄１３號三樓,3.0,23.0,有,36.86,290291,0.0,,24.985461,121.588747
房地(土地+建物),松江路２６巷８號四樓,4.0,11.0,有,31.37,888855,0.0,,25.047,121.532325
房地(土地+建物),舊莊街二段１巷１０號六樓,6.0,28.0,有,33.38,467292,0.0,,25.037871,121.62389
房地(土地+建物)+車位,同安街２０號五樓之１,5.0,11.0,有,37.0,694135,0.0,,25.025148,121.522378
房地(土地+建物),康寧路一段８６巷２弄１號,1.0,54.0,無,28.86,796993,0.0,,25.079616,121.592637
房地(土地+建物)+車位,新富街１６８號六樓,6.0,10.0,有,153.37,901695,51.34,194780.0,25.060871,121.58614
房地(土地+建物),嘉興街３０５巷１號三樓,3.0,54.0,無,20.29,720493,0.0,,25.023303,121.554842
房地(土地+建物),中央北路三段１４８巷５弄１１號五樓,5.0,36.0,無,27.3,315012,0.0,,25.137419,121.482221
房地(土地+建物),指南路三段３２巷５號二樓之６,2.0,12.0,有,9.24,616590,0.0,,24.982383,121.580139
房地(土地+建物)+車位,文湖街２１巷８２弄２５號七樓,7.0,0.0,有,28.3,841527,4.27,398126.0,25.089135,121.560796
房地(土地+建物)+車位,政大一街５號三樓,3.0,11.0,有,33.14,618879,4.38,410959.0,24.985907,121.580165
房地(土地+建物)+車位,重陽路５７巷６３號八樓,8.0,15.0,有,55.54,863131,12.68,197161.0,25.057912,121.595998
房地(土地+建物)+車位,莒光路３３７號十二樓,12.0,5.0,有,78.48,750116,16.74,292712.0,25.030943,121.497288
房地(土地+建物),松山路４８２巷３０號十四樓,14.0,37.0,有,23.83,839246,0.0,,25.03882,121.577786
房地(土地+建物),環山路二段５３巷５弄９號,1.0,41.0,無,24.88,767573,0.0,,25.084669,121.573033
房地(土地+建物),承德路四段５８巷２８弄１４號二樓,2.0,41.0,無,28.91,581116,0.0,,25.082499,121.521777
房地(土地+建物),信義路三段１３４巷８８號六樓,6.0,36.0,有,37.97,897485,0.0,,25.029231,121.539227
房地(土地+建物),和平西路二段７０巷６弄５號五樓,5.0,43.0,無,12.06,758475,0.0,,25.028828,121.511136
房地(土地+建物)+車位,經貿二路１５７巷３６弄８８號五樓之３,5.0,14.0,有,21.6,769875,5.34,280899.0,25.061676,121.614792
房地(土地+建物),新生北路三段１１巷６３號三樓,3.0,48.0,無,28.12,597432,0.0,,25.063609,121.529978
房地(土地+建物)+車位,思源街１２之６號八樓,8.0,22.0,有,49.82,672357,0.0,,25.014634,121.531576
房地(土地+建物),林口街４１號五樓,5.0,41.0,無,32.23,563995,0.0,,25.037779,121.579213
房地(土地+建物),同安街９３號六樓之１,6.0,39.0,有,27.9,716780,0.0,,25.022331,121.52066
房地(土地+建物)+車位,辛亥路六段３７號十二樓之２,12.0,14.0,有,39.96,682851,13.13,190404.0,24.989292,121.55355
房地(土地+建物)+車位,木新路二段７９巷３號三樓,3.0,31.0,有,50.44,459908,0.0,,24.985099,121.571133
房地(土地+建物)+車位,通河街２３號五樓,5.0,10.0,有,37.83,752390,10.32,271318.0,25.080097,121.52322
房地(土地+建物)+車位,中央北路二段３５０巷７８號八樓,8.0,7.0,有,55.47,498801,0.0,,25.139474,121.489046
房地(土地+建物),復興南路二段１５１巷４４號十樓,10.0,37.0,有,31.22,860960,0.0,,25.028062,121.54572
房地(土地+建物)+車位,重慶北路四段２４３號三樓,3.0,12.0,有,26.04,690686,6.46,0.0,25.085741,121.51074
房地(土地+建物)+車位,北寧路６０之４號五樓,5.0,34.0,有,49.97,1048917,11.74,298126.0,25.050653,121.552717
房地(土地+建物)+車位,忠孝東路五段３４５巷８號五樓,5.0,13.0,有,72.23,967512,4.53,0.0,25.041546,121.57359
房地(土地+建物)+車位,奇岩路２３１號,1.0,7.0,有,75.3,599972,4.63,561555.0,25.12814,121.50976
房地(土地+建物)+車位,木柵路二段１０９巷１００弄４６號十六樓,16.0,26.0,有,38.74,501359,4.14,422705.0,24.992567,121.56223
房地(土地+建物),木新路二段２４７號四樓,4.0,,無,25.54,418217,0.0,,24.983272,121.567033
房地(土地+建物),仁愛路四段５０之８７號,11.0,51.0,有,16.52,1457938,0.0,,25.037652,121.547449
房地(土地+建物)+車位,稻香路１６１巷１６弄１０之３號二樓,2.0,1.0,有,38.48,683696,10.71,186741.0,25.141892,121.488005
房地(土地+建物),東湖路１１３巷１１１弄１號二樓,2.0,34.0,無,39.34,432096,0.0,,25.072757,121.615204
房地(土地+建物)+車位,建國北路三段７１號四樓之９,4.0,7.0,有,31.65,857934,2.51,0.0,25.065123,121.537204
房地(土地+建物),八德路二段６９號六樓之３,6.0,36.0,有,34.98,771913,0.0,,25.045447,121.535176
房地(土地+建物)+車位,松信路７號八樓,8.0,22.0,有,43.34,951850,10.24,0.0,25.048848,121.572352
房地(土地+建物),中山北路七段１４巷６５弄８號三樓,3.0,38.0,有,36.0,599709,0.0,,25.121981,121.534558
房地(土地+建物),吳興街３３６巷２２號,1.0,49.0,無,15.75,850895,0.0,,25.025685,121.565448
房地(土地+建物),天玉街３８巷１２號二樓之３,2.0,25.0,有,18.95,897022,0.0,,25.120549,121.52935
房地(土地+建物),中原街２２號四樓之２９,4.0,45.0,有,9.68,744035,0.0,,25.056748,121.528782
房地(土地+建物),玉成街１９０巷５號三樓,3.0,39.0,無,32.08,666394,0.0,,25.043471,121.584805
房地(土地+建物),青年路６８巷１４號四樓,4.0,47.0,無,9.43,570403,0.0,,25.023494,121.502156
房地(土地+建物),萬大路４８６巷１１弄７號四樓,4.0,44.0,無,29.14,446126,0.0,,25.019518,121.496782
房地(土地+建物),南深路２１巷５號三樓,3.0,41.0,無,26.83,428549,0.0,,25.038042,121.621536
房地(土地+建物),成福路７４巷８號三樓之１,3.0,5.0,有,18.91,959848,0.0,,25.043983,121.586269
房地(土地+建物),溫州街１６巷７之１號,1.0,40.0,有,41.28,1041766,0.0,,25.025008,121.533415
房地(土地+建物),吳興街６００巷７６弄１２１號四樓之１,4.0,30.0,有,20.78,625550,0.0,,25.017448,121.569617
房地(土地+建物),建國北路三段７９號六樓,6.0,39.0,有,34.4,665634,0.0,,25.06537,121.537022
房地(土地+建物)+車位,萬盛街８９之３號五樓,5.0,6.0,有,28.12,713778,4.02,447761.0,25.005599,121.542452
房地(土地+建物),石牌路二段３１５巷３４弄１７之１號,1.0,35.0,無,42.14,545745,0.0,,25.123545,121.523417
房地(土地+建物),信義路三段１４７巷１１弄１３之２號,3.0,55.0,無,28.35,1139198,0.0,,25.034692,121.541974
房地(土地+建物),松江路３８巷８號三樓,3.0,48.0,無,35.5,709893,0.0,,25.047519,121.53228
房地(土地+建物),八德路四段１０６巷４弄５號,1.0,53.0,無,24.13,882815,0.0,,25.04747,121.560799
房地(土地+建物),內湖路三段３２９巷４弄６號,1.0,43.0,無,24.34,627718,0.0,,25.08845,121.585272
房地(土地+建物),江南街７１巷７３號,1.0,39.0,有,32.01,759126,0.0,,25.075474,121.578806
房地(土地+建物)+車位,青田街８巷６號二樓,2.0,21.0,有,146.59,1115964,48.02,0.0,25.027475,121.531486
房地(土地+建物)+車位,中央北路四段５４１巷３號十八樓,18.0,1.0,有,41.06,763037,12.59,214456.0,25.12766,121.468387
房地(土地+建物),辛亥路七段８４巷５號四樓之３,4.0,22.0,有,24.47,559140,0.0,,24.981545,121.55474
房地(土地+建物)+車位,興隆路三段３０４巷３２之２號五樓,5.0,8.0,有,35.92,409779,0.0,,24.995979,121.555263
房地(土地+建物)+車位,內湖路三段７２巷６３號四樓之２,4.0,28.0,有,49.76,712000,12.24,204248.0,25.088946,121.591042
房地(土地+建物),景興路９６巷１２號二樓,2.0,50.0,無,25.17,486613,0.0,,24.994776,121.544044
房地(土地+建物)+車位,萬美街二段５１號九樓,9.0,27.0,有,55.19,308021,0.0,,25.005085,121.564543
房地(土地+建物)+車位,文化三路１７２號八樓,8.0,3.0,有,57.79,645683,19.54,0.0,25.139439,121.49898
房地(土地+建物),江南街９６巷３號十三樓之２,13.0,26.0,有,22.5,702319,0.0,,25.077172,121.576908
房地(土地+建物),中和街３９８巷５弄２號六樓之２,6.0,27.0,有,9.73,495457,0.0,,25.143861,121.498676
房地(土地+建物),天母東路１０５巷４７號四樓之１,4.0,44.0,無,24.2,462868,0.0,,25.120305,121.534745
房地(土地+建物),延平北路四段１７９巷１３號二樓,2.0,36.0,無,26.7,494464,0.0,,25.073659,121.512117
房地(土地+建物),忠順街二段９０巷２２號三樓,3.0,39.0,無,24.21,454376,0.0,,24.984731,121.565215
房地(土地+建物)+車位,行善路１８７號十一樓,11.0,1.0,有,55.13,1098926,9.63,311526.0,25.059544,121.581828
房地(土地+建物),景興路９６巷１７號二樓,2.0,55.0,無,32.05,530424,0.0,,24.994636,121.543578
房地(土地+建物),中央北路四段３５４巷３３號二樓,2.0,39.0,無,37.04,377928,0.0,,25.129867,121.470709
房地(土地+建物),文昌街２７８巷４號二樓,2.0,41.0,有,34.4,822159,0.0,,25.031919,121.55648
房地(土地+建物)+車位,寶清街１０３之６號十一樓,11.0,5.0,有,40.47,1027035,8.82,0.0,25.053248,121.567733
房地(土地+建物),東湖路４３巷３４號四樓,4.0,35.0,無,25.34,552412,0.0,,25.070318,121.613282
房地(土地+建物),同安街８巷１９號四樓,4.0,46.0,無,18.06,711548,0.0,,25.025684,121.521744
房地(土地+建物),社正路４５巷９號五樓,5.0,42.0,無,30.68,384622,0.0,,25.089564,121.5095
房地(土地+建物),瑞安街２０８巷２號六樓,6.0,41.0,有,39.54,885186,0.0,,25.028053,121.540436
房地(土地+建物),大屯路９之２號二樓,2.0,1.0,有,15.12,575438,0.0,,25.142596,121.499857
房地(土地+建物),國興路８６號八樓之１,8.0,32.0,有,46.29,585497,0.0,,25.026753,121.506034
房地(土地+建物),中社路二段２０巷１２號二樓,2.0,46.0,無,31.13,401500,0.0,,25.106848,121.56189
房地(土地+建物),臨沂街３２巷２號四樓之２,4.0,8.0,有,13.81,1110618,0.0,,25.039658,121.529531
房地(土地+建物),興隆路四段２９巷２弄２６號四樓,4.0,,無,22.04,396949,0.0,,24.989933,121.560089
房地(土地+建物),金龍路１６７號四樓,4.0,36.0,無,27.48,555999,0.0,,25.086645,121.588753
房地(土地+建物),民族街１１巷１２號四樓之１,4.0,15.0,有,24.11,604824,0.0,,25.132693,121.504797
房地(土地+建物),龍江路３７０巷２４號五樓,5.0,44.0,無,33.78,541739,0.0,,25.066362,121.539942
房地(土地+建物)+車位,文德路２２０巷３５號八樓之２,8.0,15.0,有,34.03,909948,13.28,0.0,25.077894,121.58817
房地(土地+建物)+車位,忠孝東路五段７４３巷２１弄２５號二樓,2.0,7.0,有,32.56,776930,0.0,,25.043766,121.58018
房地(土地+建物)+車位,明水路５２６巷５２號七樓之１,7.0,18.0,有,98.33,1445077,23.19,0.0,25.07888,121.553976
房地(土地+建物)+車位,安康路４２６號八樓,8.0,2.0,有,55.13,640194,9.05,0.0,25.066647,121.614698
房地(土地+建物),吳興街２８４巷９弄１４號五樓,5.0,33.0,無,36.0,518838,0.0,,25.024937,121.564006
房地(土地+建物)+車位,金湖路１２７號十一樓,11.0,10.0,有,115.73,1030355,27.9,268817.0,25.080281,121.598181
房地(土地+建物),和平東路三段３４１巷６３號五樓,5.0,45.0,無,28.04,641832,0.0,,25.021824,121.558806
房地(土地+建物),國興路９８號二樓,2.0,32.0,有,37.22,569010,0.0,,25.02721,121.505611
房地(土地+建物)+車位,東園街３０號三樓之２,3.0,3.0,有,28.83,631653,4.76,378151.0,25.027099,121.495715
房地(土地+建物)+車位,中央北路二段３５０巷６２號十三樓,13.0,7.0,有,58.19,489810,0.0,,25.139601,121.488758
房地(土地+建物)+車位,萬壽路７５之１０號,1.0,14.0,有,24.02,512049,4.49,334076.0,24.9823,121.585944
房地(土地+建物)+車位,五常街１１巷３號三樓之３,3.0,3.0,有,36.41,878210,10.62,197740.0,25.064527,121.538121
房地(土地+建物),安和路二段８８號五樓之３,5.0,33.0,有,69.77,960319,0.0,,25.028998,121.550485
房地(土地+建物)+車位,內湖路一段９１巷５７號八樓之１,8.0,19.0,有,34.76,665091,5.77,311958.0,25.08881,121.562288
房地(土地+建物)+車位,陽光街１６１巷１２之１１號,1.0,3.0,有,12.15,863882,0.0,,25.074616,121.585235
房地(土地+建物)+車位,松江路４０８號十二樓,12.0,7.0,有,79.4,1091342,18.01,333148.0,25.064158,121.532964
房地(土地+建物),中和街２０巷２８號二樓,2.0,41.0,無,53.51,370009,0.0,,25.138503,121.504492
房地(土地+建物)+車位,羅斯福路六段１４２巷２２號三樓,3.0,25.0,有,31.12,843724,6.23,0.0,24.996833,121.539581
房地(土地+建物),吳興街５０６巷２０號五樓,5.0,33.0,無,32.99,522828,0.0,,25.022989,121.568746
房地(土地+建物)+車位,敦化南路一段１３８號十三樓之３,13.0,2.0,有,59.61,1548467,9.76,461066.0,25.044549,121.548483
房地(土地+建物)+車位,民權東路六段２２２之１號二樓之１,2.0,15.0,有,44.52,854106,9.63,0.0,25.066877,121.598798
房地(土地+建物)+車位,中山北路七段１４巷３１弄７號二樓之１,2.0,13.0,有,92.34,652369,11.1,180180.0,25.119691,121.532355
房地(土地+建物),復興北路１９０巷１號二樓之２,2.0,36.0,有,29.78,797486,0.0,,25.055579,121.543396
房地(土地+建物),忠義街７１巷２１號五樓,5.0,37.0,無,35.66,518808,0.0,,25.105806,121.532977
房地(土地+建物),紹興南街１８之９號三樓,3.0,26.0,有,12.43,772531,0.0,,25.040044,121.523776
房地(土地+建物),知行路２０１巷１１弄１０號四樓,4.0,43.0,無,27.55,374973,0.0,,25.119733,121.466033
房地(土地+建物)+車位,金湖路９３號四樓,4.0,12.0,有,59.75,719705,0.0,,25.08098,121.597662
房地(土地+建物),合江街２９號三樓之１,3.0,14.0,有,9.28,772824,0.0,,25.055402,121.539199
房地(土地+建物)+車位,富山路１號三樓,3.0,13.0,有,44.03,588211,0.0,,24.988326,121.553634
房地(土地+建物),民權東路六段２９６巷１０９之１號十一樓,11.0,28.0,有,29.14,823959,0.0,,25.070065,121.608729
房地(土地+建物),復興南路二段１５１巷３０弄１號七樓,7.0,37.0,有,31.17,898400,0.0,,25.028001,121.545533
房地(土地+建物),萬大路９０巷５弄３號三樓,3.0,45.0,無,33.03,393619,0.0,,25.030046,121.499723
房地(土地+建物),西園路二段３２０巷３６弄３３號五樓,5.0,51.0,無,9.89,394510,0.0,,25.027066,121.490919
房地(土地+建物),內湖路一段２１７巷２２號四樓,4.0,39.0,有,32.83,633562,0.0,,25.083811,121.564092
房地(土地+建物)+車位,忠誠路二段４１巷３０號四樓,4.0,24.0,有,73.6,940648,22.57,177226.0,25.109924,121.531584
房地(土地+建物),敦化南路二段２８號十二樓之１,12.0,35.0,有,45.93,1203887,0.0,,25.032229,121.548402
房地(土地+建物),福德街４４７號十七樓,17.0,24.0,有,52.86,529713,0.0,,25.039373,121.592884
房地(土地+建物),大業路５２９號九樓,9.0,27.0,有,29.78,554099,0.0,,25.135109,121.496262
房地(土地+建物)+車位,民權東路六段４５１號五樓之２,5.0,14.0,有,72.82,893728,7.05,354610.0,25.071885,121.604489
房地(土地+建物),國興路１０２號九樓之３,9.0,32.0,有,45.89,577440,0.0,,25.027382,121.505451
房地(土地+建物)+車位,行善路２０５號三樓,3.0,1.0,有,45.16,845654,9.63,269990.0,25.059964,121.58226
房地(土地+建物),中山北路六段２９０巷２３弄１號二樓,2.0,38.0,無,44.66,470209,0.0,,25.109631,121.526763
房地(土地+建物),尊賢街２６４巷３號三樓,3.0,46.0,無,29.89,510204,0.0,,25.11752,121.507309
房地(土地+建物),北安路６３０巷２之１號四樓,4.0,49.0,無,26.57,690588,0.0,,25.082909,121.549125
房地(土地+建物),師大路８０巷１６號七樓之１,7.0,17.0,有,13.8,1256519,0.0,,25.023306,121.52741
房地(土地+建物)+車位,和平東路一段１１９巷１８號三樓,3.0,19.0,有,46.22,1021160,0.0,,25.027524,121.527213
房地(土地+建物),木柵路一段１９４號三樓,3.0,33.0,無,16.31,545753,0.0,,24.987792,121.552837
房地(土地+建物),福興路８１之２號六樓,6.0,27.0,有,16.27,600941,0.0,,25.004302,121.549728
房地(土地+建物),富康街４９巷３號二樓,2.0,45.0,無,22.04,655713,0.0,,25.052802,121.6173
房地(土地+建物),大湖山莊街２１９巷３４弄１號二樓之２,2.0,30.0,有,14.66,614079,0.0,,25.089325,121.599529
房地(土地+建物),和平東路一段１８３巷７弄４之３號二樓,2.0,40.0,無,24.46,1001631,0.0,,25.027125,121.533334
房地(土地+建物),舊莊街一段２５０號三樓,3.0,41.0,無,37.13,336638,0.0,,25.037619,121.623226
房地(土地+建物),向陽路１６２巷９７號二樓,2.0,18.0,有,38.73,761246,0.0,,25.056832,121.597001
房地(土地+建物),中山北路七段１４巷６１弄１２號五樓,5.0,38.0,無,31.63,490004,0.0,,25.121589,121.534047
房地(土地+建物),福國路５０巷２弄５號四樓,4.0,43.0,無,24.23,649934,0.0,,25.102514,121.523948
房地(土地+建物)+車位,辛亥路五段６９之１號四樓,4.0,7.0,有,15.82,851896,1.97,0.0,24.998343,121.553322
房地(土地+建物)+車位,民權東路六段２２２之１號六樓,6.0,15.0,有,76.56,719279,21.23,235516.0,25.066877,121.598798
房地(土地+建物),環山路一段１３６巷１８弄１３號二樓,2.0,45.0,無,22.97,557351,0.0,,25.087906,121.567618
房地(土地+建物)+車位,通北街１０３號六樓,6.0,24.0,有,56.3,559461,0.0,,25.083785,121.538129
房地(土地+建物),八德路三段１２巷６２弄３號四樓,4.0,53.0,無,22.54,763114,0.0,,25.045735,121.550506
房地(土地+建物),和平東路三段３９１巷８弄１８號二樓,2.0,,無,13.87,587744,0.0,,25.020247,121.5574
房地(土地+建物),泰順街５０巷９號二樓之２,2.0,17.0,有,13.13,979776,0.0,,25.023128,121.530732
房地(土地+建物),成功路四段６１巷３５弄７號三樓,3.0,39.0,無,27.71,523354,0.0,,25.080287,121.593214
房地(土地+建物),延平北路五段２４５巷８號二樓,2.0,43.0,無,29.35,442861,0.0,,25.084574,121.509181
房地(土地+建物),忠孝東路五段３７２巷２７弄４１號六樓,6.0,38.0,有,25.44,888357,0.0,,25.0399,121.575
房地(土地+建物),中山北路七段８２巷３號三樓,3.0,47.0,無,39.97,520400,0.0,,25.121432,121.532042
房地(土地+建物),東湖路１１３巷９５弄７７號五樓,5.0,37.0,無,37.87,435702,0.0,,25.070872,121.614387
房地(土地+建物),民生東路三段８８巷２０號十二樓之３,12.0,36.0,有,45.02,699720,0.0,,25.056934,121.542391
房地(土地+建物),忠孝東路五段４９號,1.0,39.0,有,36.24,3587251,0.0,,25.041287,121.566417
房地(土地+建物)+車位,秀明路二段１６９號四樓之１,4.0,15.0,有,59.64,587430,4.52,553097.0,24.990056,121.576996
房地(土地+建物),天母東路１０５巷３１之２號,1.0,44.0,無,25.58,637232,0.0,,25.119768,121.535267
