交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度
房地(土地+建物),虎林街２１２巷１７號四樓,4.0,54.0,無,26.12,497687,0.0,,25.037414,121.576689
房地(土地+建物),承德路四段２７２號三樓,3.0,39.0,有,49.22,538435,0.0,,25.089422,121.519732
房地(土地+建物)+車位,忠誠路一段１２號六樓,6.0,18.0,有,142.01,1116549,42.6,211268.0,25.104487,121.525532
房地(土地+建物),中山北路七段２１９巷３弄１２７號五樓,5.0,39.0,有,41.4,451207,0.0,,25.12794,121.53022
房地(土地+建物),國興路１６號七樓,7.0,44.0,有,18.1,690548,0.0,,25.024653,121.508581
房地(土地+建物)+車位,民權東路六段１８０巷１５０號六樓之２,6.0,13.0,有,65.41,521637,0.0,,25.065024,121.592283
房地(土地+建物),忠孝東路四段５５３巷３６號二樓,2.0,55.0,無,15.72,1137121,0.0,,25.043837,121.562917
房地(土地+建物),廈門街９９巷３５之４號三樓,3.0,55.0,無,27.73,731976,0.0,,25.026164,121.517793
房地(土地+建物),興隆路三段１１２巷２弄３３號四樓,4.0,44.0,無,25.47,549656,0.0,,24.999544,121.555997
房地(土地+建物)+車位,興隆路四段２之１號七樓,7.0,7.0,有,81.86,616441,16.87,0.0,24.990408,121.559251
房地(土地+建物)+車位,青年路１５２巷２號十三樓之１,13.0,16.0,有,64.57,617638,0.0,,25.021299,121.502175
房地(土地+建物),萬大路２７７巷４６號九樓之４,9.0,41.0,有,30.0,519967,0.0,,25.02525,121.502522
房地(土地+建物),中華路二段５００號五樓,5.0,44.0,有,18.1,789987,0.0,,25.026036,121.507476
房地(土地+建物)+車位,成功路二段１１５巷５號六樓之２,6.0,1.0,有,37.8,985848,12.16,205592.0,25.066145,121.592017
房地(土地+建物),陽光街９２巷７弄２號,1.0,40.0,無,28.49,881638,0.0,,25.075539,121.585111
房地(土地+建物),康寧路一段２９０號八樓之１,8.0,32.0,有,15.26,752538,0.0,,25.078357,121.597842
房地(土地+建物),文德路２２巷１２６號,1.0,40.0,有,42.62,621786,0.0,,25.074955,121.581293
房地(土地+建物),成功路四段２２８號五樓,5.0,38.0,無,25.16,659648,0.0,,25.084622,121.596394
房地(土地+建物)+車位,行善路１９５號六樓,6.0,2.0,有,69.7,915593,9.63,311526.0,25.059818,121.581868
房地(土地+建物)+車位,行善路１９３號六樓,6.0,2.0,有,40.55,901726,9.63,311526.0,25.059758,121.581785
房地(土地+建物)+車位,三重路４１巷２７號三樓,3.0,1.0,有,34.6,970031,6.5,353846.0,25.060106,121.61318
房地(土地+建物),忠孝東路六段１３０號八樓之５,8.0,13.0,有,15.19,1061541,0.0,,25.047922,121.585355
房地(土地+建物),南京東路五段２５０巷３６弄３１之１號二樓,2.0,48.0,無,30.03,602748,0.0,,25.049842,121.567747
房地(土地+建物),士東路４６巷２號二樓,2.0,30.0,無,20.04,656967,0.0,,25.111657,121.527719
房地(土地+建物),承德路四段８０巷５０號四樓,4.0,38.0,無,42.94,532801,0.0,,25.083136,121.521642
房地(土地+建物)+車位,稻香路２４３號五樓,5.0,2.0,有,42.35,656422,12.37,161681.0,25.142659,121.487752
房地(土地+建物)+車位,光復南路２９０巷２８號七樓,7.0,11.0,有,73.3,1219110,5.94,841751.0,25.03945,121.55639
房地(土地+建物),光復南路４１７巷１８３號三樓,3.0,40.0,有,35.27,986634,0.0,,25.036886,121.559862
房地(土地+建物),溫泉路７８號七樓,7.0,46.0,有,13.15,453348,0.0,,25.135373,121.505318
房地(土地+建物),汀州路二段２２６號二樓,2.0,52.0,無,24.62,664001,0.0,,25.022005,121.524134
房地(土地+建物),興隆路二段２４４巷３４號三樓,3.0,51.0,無,21.62,592137,0.0,,24.999976,121.553575
房地(土地+建物),辛亥路五段１１０號二樓,2.0,42.0,無,27.5,475321,0.0,,24.997924,121.552472
建物,忠孝東路一段８６號十樓,10.0,22.0,有,40.22,430131,0.0,,25.044333,121.524461
房地(土地+建物),延平北路四段１７９巷１號四樓,4.0,54.0,無,25.47,502483,0.0,,25.073666,121.511739
房地(土地+建物)+車位,研究院路二段８８號十二樓之３,12.0,10.0,有,87.37,599993,10.14,552268.0,25.044846,121.615421
房地(土地+建物),光復北路１１巷６３號二樓,2.0,43.0,有,33.39,840973,0.0,,25.050159,121.560247
房地(土地+建物)+車位,研究院路二段８８號十二樓之２,12.0,10.0,有,86.38,600001,9.43,593849.0,25.044846,121.615421
房地(土地+建物),敦化南路一段５７號八樓之１２,8.0,47.0,有,33.76,983355,0.0,,25.04578,121.549265
房地(土地+建物)+車位,嘉興街３２２號十二樓之２,12.0,29.0,有,69.4,770475,14.24,175562.0,25.023316,121.554239
房地(土地+建物),忠孝東路五段７４３巷１弄１９號,1.0,51.0,無,20.95,1083318,0.0,,25.043284,121.580283
房地(土地+建物),芝玉路一段２１０之１號五樓,5.0,39.0,無,35.59,495096,0.0,,25.108305,121.533476
房地(土地+建物)+車位,基河路２５１巷３２號六樓,6.0,9.0,有,63.37,871491,14.03,0.0,25.092641,121.522623
房地(土地+建物),仁愛路四段４２５號十二樓,12.0,42.0,有,44.76,1049954,0.0,,25.037997,121.556441
房地(土地+建物),師大路２１２號四樓之１,4.0,13.0,有,16.36,909749,0.0,,25.02071,121.523076
房地(土地+建物)+車位,環河南路一段１１１號十樓之１,10.0,9.0,有,85.08,491296,0.0,,25.043102,121.500757
房地(土地+建物),福華路１４７巷３１號二樓,2.0,51.0,無,24.58,630565,0.0,,25.102833,121.520938
房地(土地+建物)+車位,興隆路四段１４５巷８３弄２號二樓,2.0,25.0,有,33.59,502583,0.0,,24.985633,121.56413
房地(土地+建物)+車位,政大三街１１２號二樓,2.0,14.0,有,56.29,521230,7.75,283871.0,24.985936,121.583568
房地(土地+建物),青年路１７８巷７０號四樓,4.0,48.0,無,13.56,475627,0.0,,25.019911,121.502175
房地(土地+建物),德昌街１８５巷１２弄１１之１號四樓,4.0,42.0,無,32.29,420500,0.0,,25.02295,121.493956
房地(土地+建物)+車位,內湖路一段９１巷５７號九樓之２,9.0,20.0,有,40.3,801684,5.77,0.0,25.08881,121.562288
房地(土地+建物)+車位,民權東路六段２８０巷４８號八樓,8.0,15.0,有,69.84,803004,8.09,370828.0,25.070766,121.607414
房地(土地+建物),康寧路三段１８９巷７３弄２３號五樓,5.0,39.0,無,35.06,499961,0.0,,25.072354,121.611747
房地(土地+建物)+車位,康寧路三段１８９巷７３弄２３號,1.0,39.0,無,38.41,620575,3.76,0.0,25.072354,121.611747
房地(土地+建物)+車位,三民路４３巷１５號十一樓之１,11.0,19.0,有,73.32,744682,0.0,,25.055679,121.561259
房地(土地+建物),福德街３７３巷１９號十七樓,17.0,25.0,有,52.98,556784,0.0,,25.040024,121.591579
房地(土地+建物),松山路５１５巷２弄３１號三樓,3.0,53.0,無,23.91,732017,0.0,,25.038168,121.578879
房地(土地+建物),吳興街２８４巷５之３號二樓,2.0,37.0,無,31.87,615031,0.0,,25.025333,121.56391
房地(土地+建物),建民路３８號四樓,4.0,42.0,無,37.98,500279,0.0,,25.107804,121.516669
房地(土地+建物),杏林三路１４號五樓,5.0,34.0,無,26.21,381467,0.0,,25.141259,121.498171
房地(土地+建物)+車位,承德路四段３５號十四樓,14.0,27.0,有,49.73,635056,0.0,,25.08088,121.522725
房地(土地+建物),克強路１０巷９弄２５號,1.0,46.0,無,30.01,993070,0.0,,25.109352,121.523153
房地(土地+建物),試院路１５４巷２弄２５號三樓,3.0,37.0,無,29.25,321316,0.0,,24.99104,121.547763
房地(土地+建物),汀州路四段２１１號四樓,4.0,13.0,有,64.46,638819,0.0,,25.003044,121.536108
房地(土地+建物)+車位,青年路１５２巷２４號七樓之２,7.0,16.0,有,53.41,593121,0.0,,25.020529,121.501447
房地(土地+建物),濟南路二段１３號四樓,4.0,43.0,有,57.19,975737,0.0,,25.041367,121.527381
房地(土地+建物)+車位,連雲街６巷８號三樓之３,3.0,19.0,有,31.63,1296366,13.59,257542.0,25.037469,121.53169
房地(土地+建物),臨沂街７１巷１９弄９號,1.0,52.0,有,73.37,794316,0.0,,25.035705,121.530103
房地(土地+建物),萬大路４２３巷３２弄１１號四樓,4.0,25.0,有,47.77,523366,0.0,,25.020959,121.50077
房地(土地+建物),國興路１巷１１之２號,1.0,41.0,有,18.26,536725,0.0,,25.02364,121.508971
房地(土地+建物),民生東路二段９３巷１５號十樓,10.0,2.0,有,62.09,982428,0.0,,25.058623,121.531057
房地(土地+建物),文德路２２巷１６弄３２號四樓,4.0,41.0,無,28.59,642899,0.0,,25.07765,121.580595
房地(土地+建物),北安路６０８巷３號二樓之４,2.0,46.0,有,24.03,877216,0.0,,25.082139,121.549207
房地(土地+建物),內湖路一段９１巷３９弄４１號五樓,5.0,28.0,有,22.78,816353,0.0,,25.088111,121.561605
房地(土地+建物),南京東路三段３０３巷２２號四樓,4.0,38.0,有,41.72,1046885,0.0,,25.053794,121.546815
房地(土地+建物),八德路三段７１巷１１號三樓,3.0,56.0,無,15.89,660655,0.0,,25.048836,121.552954
房地(土地+建物),中山北路七段１４０巷７號,1.0,38.0,有,63.91,525747,0.0,,25.123121,121.532683
房地(土地+建物),福德路５７巷１３號,,60.0,無,34.71,806712,0.0,,25.09207,121.522321
房地(土地+建物)+車位,稻香路１６２號二樓,2.0,6.0,有,88.07,407595,7.23,248963.0,25.143516,121.48903
房地(土地+建物)+車位,三合街一段６７號七樓,7.0,9.0,有,91.55,864961,24.5,224490.0,25.126774,121.505796
房地(土地+建物)+車位,延吉街１６１號三樓之１,3.0,27.0,無,23.48,660136,0.0,,25.038972,121.555265
房地(土地+建物),延平北路五段２７６巷１２號,3.0,51.0,無,15.42,440945,0.0,,25.085247,121.510372
房地(土地+建物),中山北路六段２１０號四樓,4.0,42.0,無,21.5,743303,0.0,,25.108304,121.525318
房地(土地+建物),景華街１２１巷１４弄８號三樓,3.0,50.0,無,34.55,549856,0.0,,24.997205,121.546483
房地(土地+建物)+車位,指南路三段７１號二樓之１,2.0,28.0,有,31.69,365417,0.0,,24.983068,121.580169
房地(土地+建物),延平北路三段１８巷１２之２號,3.0,51.0,無,22.38,580747,0.0,,25.063913,121.510627
房地(土地+建物),德昌街１８５巷３４號二樓,2.0,44.0,無,35.53,436269,0.0,,25.022622,121.494183
房地(土地+建物)+車位,北安路８４１巷２４弄９號四樓,4.0,35.0,無,45.72,799347,14.63,0.0,25.085844,121.556087
房地(土地+建物),文德路２１０巷３０弄１０２號十樓之２,10.0,21.0,有,27.63,923160,0.0,,25.076409,121.584604
房地(土地+建物),康樂街１８６巷１弄１３號二樓,2.0,36.0,無,38.34,438233,0.0,,25.076417,121.62081
房地(土地+建物)+車位,康樂街１８６巷３２號四樓之４,4.0,25.0,有,23.45,530069,0.0,,25.077129,121.620297
房地(土地+建物)+車位,三民路４３巷１０號三樓之３,3.0,17.0,有,60.79,799430,0.0,,25.056315,121.560808
房地(土地+建物),民權東路三段１６０巷２號五樓之１１,5.0,43.0,有,23.08,823306,0.0,,25.06169,121.547688
房地(土地+建物),松山路６２７號四樓,4.0,54.0,無,21.75,919552,0.0,,25.036385,121.578511
房地(土地+建物)+車位,德行東路２５８號五樓之１,5.0,1.0,有,70.22,1139550,24.59,244002.0,25.109603,121.534373
房地(土地+建物),文林路５８７巷１００號二樓,2.0,43.0,無,36.96,527606,0.0,,25.098733,121.519222
房地(土地+建物)+車位,明德路８號十一樓之１,11.0,5.0,有,38.59,981529,10.57,283822.0,25.10661,121.517313
房地(土地+建物)+車位,西安街二段２０１號四樓,4.0,2.0,有,73.35,920018,21.09,284495.0,25.119663,121.510481
房地(土地+建物),延吉街１２３號三樓之１,3.0,46.0,有,18.36,1071795,0.0,,25.04271,121.55427
房地(土地+建物),羅斯福路三段１７７號十六樓之２,16.0,18.0,有,12.86,1064075,0.0,,25.021249,121.527878
房地(土地+建物),仙岩路６８號七樓,7.0,12.0,有,18.64,670491,0.0,,24.99991,121.550114
房地(土地+建物)+車位,康寧路三段７０巷２０號四樓,4.0,15.0,有,33.03,1007888,8.82,317460.0,25.069566,121.610737
房地(土地+建物),民權東路三段１６０巷２號九樓之２,9.0,43.0,有,21.47,782325,0.0,,25.06169,121.547688
房地(土地+建物),重陽路５９２號八樓,8.0,17.0,有,35.5,836167,0.0,,25.062959,121.614773
房地(土地+建物),大安路一段２０２號十樓之１,10.0,15.0,有,10.57,1634451,0.0,,25.034943,121.5459
房地(土地+建物),安居街９巷２９號四樓,4.0,43.0,無,18.94,686506,0.0,,25.020448,121.555976
房地(土地+建物),建業路２８巷１２弄１號,,58.0,無,21.29,422735,0.0,,25.135548,121.548898
房地(土地+建物)+車位,興隆路三段３０４巷３２之１號六樓,6.0,9.0,有,93.74,470078,24.22,247729.0,24.995979,121.555263
房地(土地+建物),萬盛街８９之６號二樓,2.0,7.0,有,25.65,756367,0.0,,25.005599,121.542452
房地(土地+建物),承德路二段１巷２５號二樓,2.0,54.0,無,25.07,812984,0.0,,25.053545,121.518893
房地(土地+建物),內湖路一段４７巷２２弄１４號七樓,7.0,30.0,有,28.57,723885,0.0,,25.088232,121.559112
房地(土地+建物)+車位,新豐街９２號二樓,2.0,8.0,有,45.15,728271,0.0,,25.060437,121.583634
房地(土地+建物)+車位,龍江路２９８巷１２號三樓,3.0,23.0,有,39.93,900431,2.73,622711.0,25.061727,121.539976
房地(土地+建物)+車位,民權東路二段７１巷８號十四樓,14.0,1.0,有,31.44,1060796,0.73,2739726.0,25.063339,121.531609
房地(土地+建物),松隆路７３巷５號三樓,3.0,50.0,無,19.85,832241,0.0,,25.045044,121.56909
房地(土地+建物)+車位,經貿二路２３５巷２６號四樓,4.0,9.0,有,35.73,1001755,3.78,0.0,25.061201,121.614943
房地(土地+建物)+車位,天母北路５６號十七樓,17.0,3.0,有,77.17,1077785,23.47,170430.0,25.121533,121.52636
房地(土地+建物),福林路２５１巷１號四樓,4.0,38.0,有,32.06,661283,0.0,,25.098473,121.534659
房地(土地+建物),中山北路六段１７２巷６號五樓,5.0,45.0,無,48.9,480612,0.0,,25.107058,121.52564
房地(土地+建物)+車位,稻香路２３７號四樓,4.0,2.0,有,53.85,707132,24.74,165724.0,25.142644,121.487559
房地(土地+建物)+車位,稻香路２４７號二樓,2.0,2.0,有,51.13,611562,12.37,169766.0,25.142783,121.487956
房地(土地+建物),敦化南路一段２３３巷３１號五樓之１,5.0,36.0,有,13.16,972515,0.0,,25.040494,121.551035
房地(土地+建物),仁愛路四段４１９號七樓,7.0,42.0,有,44.76,1195160,0.0,,25.037999,121.556355
房地(土地+建物)+車位,浦城街１３巷９號三樓之５,3.0,16.0,有,11.72,750734,0.0,,25.024557,121.527303
房地(土地+建物)+車位,新豐街１６０號五樓,5.0,13.0,有,87.5,858364,14.11,0.0,25.061397,121.585877
房地(土地+建物)+車位,敦化北路１４５巷２３弄５號二樓之２,2.0,2.0,有,35.01,1475300,5.67,0.0,25.053019,121.550456
房地(土地+建物),重陽路１２５巷３６弄３０號六樓之１,6.0,16.0,有,19.47,744663,0.0,,25.057323,121.59661
房地(土地+建物),吉利街２５９巷４２號二樓,2.0,38.0,無,29.04,544021,0.0,,25.118741,121.511398
房地(土地+建物)+車位,木新路三段９１號十四樓,14.0,10.0,有,85.19,642465,28.37,176243.0,24.981902,121.563183
房地(土地+建物)+車位,福興路１０６巷１３號六樓,6.0,13.0,有,40.7,611532,12.25,163265.0,25.006699,121.549509
房地(土地+建物),木柵路二段１０９巷２５弄６５號四樓,4.0,41.0,無,26.28,475681,0.0,,24.990417,121.561782
房地(土地+建物),木新路三段５０巷１０弄３之２號十二樓,12.0,8.0,有,29.42,614525,0.0,,24.983012,121.564197
房地(土地+建物),興隆路四段９６巷４弄７號三樓,3.0,46.0,無,35.55,435972,0.0,,24.983569,121.561219
房地(土地+建物),陽光街２１２號,1.0,40.0,有,25.84,812614,0.0,,25.074081,121.579723
房地(土地+建物),松山路５４０巷２２號三樓,3.0,32.0,無,23.13,715642,0.0,,25.037557,121.577357
房地(土地+建物),忠孝東路五段７９０巷２４弄５號五樓,5.0,43.0,無,27.84,682421,0.0,,25.042169,121.582498
房地(土地+建物)+車位,社中街１５２巷３０號四樓之７,4.0,28.0,有,23.8,445366,0.0,,25.090333,121.510576
房地(土地+建物),文化三路１２之４號八樓,8.0,29.0,有,40.81,563584,0.0,,25.137321,121.497299
房地(土地+建物)+車位,翠宜路４８號三樓,3.0,28.0,有,44.46,296887,0.0,,25.14415,121.504315
房地(土地+建物),芝玉路一段１９７巷４號四樓,4.0,38.0,無,25.07,494532,0.0,,25.107549,121.533265
房地(土地+建物)+車位,福華路８號,1.0,5.0,有,42.83,712052,0.0,,25.100372,121.523619
房地(土地+建物),泰順街１６巷１６號三樓之５,3.0,16.0,有,7.49,1335133,0.0,,25.025377,121.530554
房地(土地+建物),四維路１９８巷２１弄８號十六樓,16.0,38.0,有,30.64,902647,0.0,,25.027178,121.546164
房地(土地+建物)+車位,安和路二段１８１巷１０號十樓之１,10.0,14.0,有,36.02,989314,7.13,280505.0,25.027216,121.550562
房地(土地+建物),和平東路二段１７５巷２９號六樓之３,6.0,53.0,有,11.97,743343,0.0,,25.026717,121.541903
房地(土地+建物),木新路二段７９巷６弄２２號,1.0,35.0,無,46.12,672217,0.0,,24.984215,121.570247
房地(土地+建物),桂林路２４６巷４２弄１８號,1.0,53.0,無,23.94,568163,0.0,,25.036514,121.492656
房地(土地+建物)+車位,東園街６７巷２號二樓,2.0,22.0,有,29.11,581664,3.32,0.0,25.026246,121.496798
房地(土地+建物)+車位,興城街７０號三樓之７,3.0,1.0,有,58.98,873804,9.2,271739.0,25.059555,121.51735
房地(土地+建物)+車位,興城街７０號六樓之５,6.0,1.0,有,49.3,902690,9.2,260870.0,25.059555,121.51735
房地(土地+建物),文德路２２巷５９弄１４號六樓,6.0,40.0,有,37.91,596208,0.0,,25.075454,121.580029
房地(土地+建物)+車位,康寧路三段５６巷１９８號九樓之１,9.0,13.0,有,45.18,880980,16.81,0.0,25.067167,121.607374
房地(土地+建物)+車位,松江路３８巷２１號五樓,5.0,5.0,有,73.72,983054,9.34,396146.0,25.047651,121.531094
房地(土地+建物)+車位,民權東路六段１９０巷７５弄３２號,1.0,12.0,有,106.95,617136,0.0,,25.064796,121.595267
房地(土地+建物)+車位,新生北路二段５３之１號四樓,4.0,14.0,有,53.52,845283,9.99,300300.0,25.056105,121.527906
房地(土地+建物),延壽街４０２巷３弄１９之１號,1.0,44.0,有,30.07,964369,0.0,,25.055769,121.558104
房地(土地+建物),健康路２４４號二樓,2.0,55.0,無,41.45,661110,0.0,,25.053855,121.562138
房地(土地+建物),建民路９７號四樓,4.0,46.0,無,23.96,684532,0.0,,25.109174,121.517347
房地(土地+建物),泰順街２巷４號五樓,5.0,40.0,無,30.73,764702,0.0,,25.025752,121.531225
房地(土地+建物),臨沂街２７巷９號七樓之３,7.0,46.0,有,59.8,800025,0.0,,25.040948,121.531291
房地(土地+建物)+車位,港墘路２６巷１１號五樓,5.0,28.0,有,54.83,671189,0.0,,25.083081,121.57713
房地(土地+建物)+車位,康寧路三段１８９巷２３號六樓之１,6.0,13.0,有,36.93,792373,3.11,0.0,25.070741,121.612982
房地(土地+建物),光復南路３２巷３０號,1.0,51.0,無,35.8,1139735,0.0,,25.046366,121.555858
房地(土地+建物)+車位,中山北路六段４７號九樓,9.0,11.0,有,69.55,1019246,20.36,294695.0,25.103987,121.524577
房地(土地+建物),復興南路二段１７１巷３６號十二樓,12.0,38.0,有,39.1,785144,0.0,,25.027509,121.545039
房地(土地+建物)+車位,敦煌路８８巷２號六樓,6.0,14.0,有,46.28,784435,13.31,187829.0,25.075758,121.517101
房地(土地+建物),文德路２２巷５３弄３１號,1.0,40.0,有,30.4,677672,0.0,,25.075948,121.579697
房地(土地+建物),內湖路一段４７巷６弄１０號五樓,5.0,36.0,無,37.75,577500,0.0,,25.086967,121.559537
房地(土地+建物)+車位,民權東路二段７１巷８號六樓之７,6.0,1.0,有,38.93,1039935,9.84,254065.0,25.063339,121.531609
房地(土地+建物),建國北路三段７１號十二樓之２,12.0,8.0,有,23.48,838160,0.0,,25.065123,121.537204
房地(土地+建物),星雲街１６８巷７號七樓,7.0,28.0,有,21.17,896469,0.0,,25.080667,121.596738
房地(土地+建物),農安街２２７巷３弄１１號四樓,4.0,46.0,無,26.81,529702,0.0,,25.065243,121.534413
房地(土地+建物)+車位,經園街６６號九樓之２,9.0,15.0,有,36.87,821593,10.09,247770.0,25.062213,121.616409
房地(土地+建物)+車位,中山北路七段１４１巷２３號八樓,8.0,1.0,有,71.38,821687,3.11,707395.0,25.123021,121.530046
房地(土地+建物)+車位,芝玉路一段１９７巷９號二樓,2.0,12.0,有,88.67,820215,26.5,264151.0,25.107321,121.533615
房地(土地+建物),延平北路六段３９２巷６號二樓之７,2.0,18.0,有,11.17,631805,0.0,,25.091575,121.501053
房地(土地+建物),環山路二段１０９巷８弄９號五樓,5.0,39.0,無,29.59,479835,0.0,,25.083561,121.576249
房地(土地+建物),景福街１３３巷１８之１號三樓,3.0,42.0,無,27.06,546961,0.0,,24.995976,121.53658
房地(土地+建物),景興路１０８巷１０號三樓,3.0,55.0,無,32.05,624028,0.0,,24.994144,121.544029
房地(土地+建物)+車位,木柵路一段２３８巷１５弄９號三樓,3.0,9.0,有,38.9,413985,6.05,0.0,24.987566,121.553408
房地(土地+建物)+車位,通北街９５號五樓,5.0,25.0,有,61.6,511330,0.0,,25.083306,121.538555
房地(土地+建物),福德街４６１號十八樓,18.0,25.0,有,39.73,615353,0.0,,25.039256,121.593235
房地(土地+建物)+車位,磺港路１０６號十五樓,15.0,0.0,有,60.44,786789,13.41,208799.0,25.130428,121.503582
房地(土地+建物),華聲街３０號二樓,2.0,44.0,無,23.86,634842,0.0,,25.095998,121.52188
房地(土地+建物),公路２５５巷１０號四樓,4.0,40.0,無,25.33,533001,0.0,,25.132303,121.502681
房地(土地+建物),中社路二段１５號四樓,4.0,48.0,無,31.38,382356,0.0,,25.108914,121.56176
房地(土地+建物),士東路８９巷１５之２號,1.0,38.0,無,36.28,900802,0.0,,25.112775,121.528529
房地(土地+建物)+車位,木柵路四段９巷５號六樓,6.0,25.0,有,31.99,575559,0.0,,24.991937,121.570791
房地(土地+建物)+車位,育英街１１號三樓之１,3.0,14.0,有,30.88,851012,6.56,228659.0,24.990593,121.539278
房地(土地+建物),汀州路三段１６０巷４之１號四樓之７,4.0,17.0,有,7.2,1146396,0.0,,25.013381,121.534382
房地(土地+建物),青年路５８號五樓之３,5.0,41.0,有,30.85,627251,0.0,,25.024609,121.502784
房地(土地+建物),中華路二段４９８巷２３號六樓,6.0,44.0,有,13.94,774795,0.0,,25.026189,121.506915
房地(土地+建物),長安西路３０３號十樓之３,10.0,43.0,有,27.4,638312,0.0,,25.052384,121.507637
房地(土地+建物),合江街３９號十一樓,11.0,5.0,有,18.82,1036215,0.0,,25.055714,121.539197
房地(土地+建物),南京東路五段１２３巷２弄２３號三樓,3.0,58.0,無,36.48,712809,0.0,,25.052165,121.561689
房地(土地+建物),仁愛路四段３４５巷４弄４號三樓,3.0,50.0,有,41.93,954052,0.0,,25.038851,121.553833
房地(土地+建物),興隆路二段２７５巷１弄８號十三樓之１,13.0,29.0,有,21.4,711355,0.0,,25.00296,121.552595
房地(土地+建物),興隆路三段２２１巷２弄１２號二樓,2.0,43.0,無,27.15,408850,0.0,,24.993634,121.559724
建物,萬寧街１４９號十五樓,15.0,26.0,有,46.5,154828,0.0,,25.00365,121.570877
房地(土地+建物),中華路二段５０４巷１６號六樓之２,6.0,44.0,有,19.08,660215,0.0,,25.025624,121.507519
房地(土地+建物),東明街１巷２號四樓之１,4.0,47.0,無,25.54,707041,0.0,,25.056304,121.605155
房地(土地+建物),光復北路５號九樓之４,9.0,35.0,有,15.44,852522,0.0,,25.048763,121.557998
房地(土地+建物)+車位,街２２號四樓之３,4.0,12.0,有,63.14,1072353,12.99,192456.0,25.05467,121.606829
房地(土地+建物)+車位,經貿一路５９號三樓之３,3.0,14.0,有,16.58,1050762,5.64,0.0,25.056339,121.619981
房地(土地+建物)+車位,松河街７７２號二樓之２,2.0,14.0,有,14.85,877718,3.0,0.0,25.06146,121.611936
房地(土地+建物),中山北路七段１４０巷９號六樓,6.0,39.0,有,32.99,814703,0.0,,25.123109,121.532803
房地(土地+建物)+車位,承德路四段８８號十二樓之２,12.0,1.0,有,35.0,987512,8.49,259128.0,25.082707,121.523055
房地(土地+建物),吉利街３１４巷５號二樓,2.0,26.0,無,42.89,578286,0.0,,25.1176,121.511268
房地(土地+建物)+車位,三合街一段７３號六樓,6.0,9.0,有,111.85,722129,24.5,236735.0,25.126773,121.505248
房地(土地+建物)+車位,稻香路２２９號二樓,2.0,2.0,有,37.79,650300,12.37,153597.0,25.142868,121.487833
房地(土地+建物),辛亥路五段１２４巷１３號四樓,4.0,39.0,無,32.0,440689,0.0,,24.997012,121.551181
房地(土地+建物),興隆路四段１０５巷２９號六樓,6.0,28.0,有,29.28,563603,0.0,,24.987975,121.56199
建物,昆明街７９號七樓之４,7.0,37.0,有,11.22,374240,0.0,,25.042863,121.504871
房地(土地+建物),環河北路一段１０７號四樓,4.0,41.0,有,31.03,560041,0.0,,25.053565,121.507576
房地(土地+建物)+車位,龍江路４６巷３號三樓,3.0,18.0,有,102.24,1485358,25.03,319616.0,25.049356,121.540051
房地(土地+建物),康樂街１３６巷２７號二樓,2.0,40.0,無,21.25,461098,0.0,,25.071994,121.617961
房地(土地+建物),健康路２４０號三樓,3.0,56.0,無,42.21,710668,0.0,,25.053893,121.561799
房地(土地+建物),延吉街４８巷９號六樓,6.0,45.0,有,33.21,752684,0.0,,25.044844,121.553254
房地(土地+建物)+車位,中山北路六段２３６巷７號十三樓之２,13.0,1.0,有,46.15,1167862,12.33,263585.0,25.108441,121.526181
房地(土地+建物)+車位,中山北路六段２３６巷９號五樓,5.0,1.0,有,38.79,1058850,12.33,235199.0,25.10827,121.526184
房地(土地+建物),雨聲街４２巷１６號四樓,4.0,46.0,無,30.92,549833,0.0,,25.102567,121.529605
房地(土地+建物)+車位,政大二街２１８號,1.0,14.0,有,69.85,531488,10.21,244858.0,24.988653,121.586434
房地(土地+建物),汀州路一段１７３號四樓,4.0,47.0,無,9.63,838907,0.0,,25.027197,121.510824
房地(土地+建物),育英街３１巷３４弄８號四樓,4.0,48.0,無,39.29,547232,0.0,,24.990517,121.537335
房地(土地+建物)+車位,康寧路一段２９２號二樓,2.0,32.0,有,29.33,707597,10.25,243902.0,25.078247,121.597872
房地(土地+建物)+車位,東新街５８號二樓,2.0,1.0,有,64.44,915731,12.02,191348.0,25.047523,121.585423
房地(土地+建物)+車位,磺港路１０８號十五樓,15.0,0.0,有,60.44,789979,13.41,197614.0,25.130327,121.5036
房地(土地+建物),新興路１５２巷６弄２號,1.0,43.0,無,28.25,504471,0.0,,25.139728,121.486623
房地(土地+建物),光復南路４２０巷２８號七樓,7.0,42.0,有,32.67,1107949,0.0,,25.036582,121.55605
房地(土地+建物),光輝路４７巷５弄３號四樓,4.0,41.0,無,39.71,377718,0.0,,24.985508,121.555822
房地(土地+建物),興隆路二段９６巷８１號,,,無,40.33,776112,0.0,,24.998111,121.551261
房地(土地+建物)+車位,辛亥路四段７７巷２５號二樓,2.0,27.0,有,45.33,432360,0.0,,25.007737,121.560034
房地(土地+建物),赤峰街３３巷１６之３號,4.0,54.0,無,10.84,977717,0.0,,25.054273,121.519537
房地(土地+建物),杭州南路一段７７巷７號三樓,3.0,51.0,無,47.98,1156818,0.0,,25.039187,121.526061
房地(土地+建物),敦化南路一段２９５巷４６號七樓,7.0,46.0,有,39.31,1258622,0.0,,25.035371,121.551207
