交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度
房地(土地+建物),金山南路二段１４１巷２０號二樓,2.0,39.0,無,31.6,794402,0.0,,25.029439,121.527623
房地(土地+建物),西園路二段２２５巷８號二樓,2.0,40.0,無,29.18,428389,0.0,,25.027059,121.495014
房地(土地+建物),新生北路二段４３號六樓之７,6.0,49.0,有,19.03,683014,0.0,,25.055519,121.527979
房地(土地+建物),光復南路１３巷４１號七樓,7.0,47.0,有,36.73,816715,0.0,,25.047922,121.559701
房地(土地+建物),研究院路二段１２巷５７弄９號五樓,5.0,40.0,無,30.01,442460,0.0,,25.047846,121.614204
房地(土地+建物)+車位,長壽路２９巷８弄３號,1.0,34.0,無,63.49,463010,12.35,0.0,25.142612,121.503296
房地(土地+建物)+車位,中央北路四段５３８號三樓之１,3.0,23.0,有,68.76,515918,12.55,179283.0,25.128269,121.467555
房地(土地+建物),中央北路三段１６８巷３號五樓,5.0,44.0,無,22.36,460691,0.0,,25.137274,121.48192
房地(土地+建物),泰順街１６巷１６號六樓,6.0,18.0,有,10.14,1550791,0.0,,25.025377,121.530554
房地(土地+建物),敦化南路一段１８７巷３３號五樓,5.0,37.0,有,54.5,922648,0.0,,25.042696,121.551041
房地(土地+建物),仁愛路四段２６６巷１５弄８號五樓,5.0,45.0,有,39.45,963270,0.0,,25.03655,121.553409
房地(土地+建物),知行路２０２巷２號二樓,2.0,36.0,無,53.9,420784,0.0,,25.11914,121.466736
房地(土地+建物),國興路２４號十二樓,12.0,46.0,有,19.08,795402,0.0,,25.024464,121.508364
房地(土地+建物),青年路２２號六樓之１,6.0,38.0,有,30.63,694787,0.0,,25.025888,121.505411
房地(土地+建物),興隆路四段１５１號四樓之２,4.0,42.0,有,33.85,428326,0.0,,24.984724,121.561742
房地(土地+建物),萬大路３８７巷２１號二樓,2.0,40.0,有,26.09,536592,0.0,,25.021999,121.499841
房地(土地+建物),松江路１３２巷１１號四樓,4.0,52.0,無,47.03,708065,0.0,,25.053008,121.531802
房地(土地+建物),興順街１９５號五樓,5.0,26.0,有,26.64,769661,0.0,,25.002038,121.546081
房地(土地+建物),福興路７５號四樓,4.0,34.0,無,22.07,592650,0.0,,25.004011,121.549751
房地(土地+建物),興隆路三段２０７巷７弄６號四樓,4.0,44.0,無,29.04,440772,0.0,,24.995211,121.560797
房地(土地+建物)+車位,信義路一段９之４號八樓,8.0,29.0,有,40.67,1135943,0.0,,25.036752,121.522215
房地(土地+建物)+車位,康寧路三段１９０巷３５號四樓,4.0,18.0,有,32.86,945065,7.06,354108.0,25.068665,121.610794
房地(土地+建物)+車位,富陽街７８號十一樓,11.0,34.0,有,32.1,850557,7.94,214106.0,25.021481,121.556361
房地(土地+建物),文林路７１４巷９號四樓,4.0,53.0,無,21.24,777002,0.0,,25.102718,121.521112
房地(土地+建物),樂利路７２巷１７號,,60.0,無,19.43,2315700,0.0,,25.025629,121.551057
房地(土地+建物),興隆路四段１９５巷４弄１號四樓,4.0,47.0,無,31.55,469086,0.0,,24.983171,121.5628
房地(土地+建物),萬芳路６０之６號六樓,6.0,18.0,有,22.68,800428,0.0,,24.998113,121.570639
房地(土地+建物)+車位,西昌街２９巷８號四樓之３,4.0,1.0,有,55.54,671287,5.18,318533.0,25.042662,121.500955
房地(土地+建物)+車位,奇岩路２４１巷７弄４８號,1.0,6.0,有,65.37,576403,8.5,282353.0,25.129789,121.509027
房地(土地+建物),中和街５２５巷７號二樓之２,2.0,30.0,有,12.6,507851,0.0,,25.144596,121.49351
房地(土地+建物),中社路一段１１巷７６號二樓,2.0,50.0,無,20.81,504517,0.0,,25.109883,121.562394
房地(土地+建物),泰順街２６巷２９號四樓,4.0,37.0,無,33.63,882416,0.0,,25.025135,121.530319
房地(土地+建物),復興南路二段３１８號三樓,3.0,51.0,無,31.06,894936,0.0,,25.023344,121.543227
房地(土地+建物)+車位,南京東路六段３８７號六樓,6.0,11.0,有,101.74,897506,30.99,193611.0,25.059582,121.584834
房地(土地+建物),金湖路３２６巷５１號二樓之２,2.0,25.0,有,21.21,872302,0.0,,25.073959,121.604471
房地(土地+建物)+車位,經貿二路１８５巷５２號六樓,6.0,15.0,有,56.67,1055327,8.53,293083.0,25.06159,121.61652
房地(土地+建物),塔悠路３２３號四樓之１２,4.0,32.0,有,10.67,907545,0.0,,25.061438,121.568882
房地(土地+建物)+車位,八德路四段２４５巷２０號十一樓之１,11.0,24.0,有,38.4,1132690,10.77,278552.0,25.049554,121.564297
房地(土地+建物)+車位,忠誠路二段１７８巷１３號六樓之１,6.0,32.0,有,52.28,989791,7.07,282885.0,25.116211,121.532927
房地(土地+建物)+車位,政大二街１０３號,1.0,29.0,有,70.56,375561,0.0,,24.987903,121.583751
房地(土地+建物),辛亥路五段４５號二樓,2.0,40.0,無,33.81,532429,0.0,,24.999157,121.553828
房地(土地+建物),興隆路三段２０７巷１５弄５號二樓,2.0,44.0,無,34.67,379296,0.0,,24.995042,121.562204
房地(土地+建物),興華路１２２號二樓,2.0,41.0,無,29.3,716647,0.0,,25.057007,121.60546
房地(土地+建物),南京東路四段１３３巷９弄３４號三樓,3.0,53.0,無,28.35,790116,0.0,,25.053176,121.556384
房地(土地+建物),民權東路三段１６０巷１９弄３０號四樓,4.0,46.0,有,45.18,918644,0.0,,25.059703,121.548352
房地(土地+建物),磺溪街２１巷３２號,1.0,37.0,無,61.35,638989,0.0,,25.106261,121.521918
房地(土地+建物),久康街２４巷７號二樓之３,2.0,18.0,有,23.09,768637,0.0,,24.989352,121.565956
房地(土地+建物),羅斯福路二段８巷１４弄６之１號三樓之２,3.0,43.0,無,9.78,1472421,0.0,,25.028418,121.520364
房地(土地+建物)+車位,木新路三段９５巷７弄３號十樓,10.0,15.0,有,56.95,465283,0.0,,24.981723,121.563561
房地(土地+建物)+車位,和興路２８巷１６號七樓,7.0,14.0,有,26.66,722139,1.73,867052.0,24.984379,121.546091
房地(土地+建物)+車位,哈密街５９巷５６弄３２號二樓之１,2.0,13.0,有,30.31,809645,4.87,349076.0,25.075318,121.514922
房地(土地+建物),松江路４６９巷４３號五樓,5.0,38.0,有,38.66,776068,0.0,,25.06569,121.535256
房地(土地+建物)+車位,舊莊街一段２６５號四樓之２,4.0,8.0,有,23.0,674164,6.23,321027.0,25.037379,121.623682
房地(土地+建物)+車位,松德路１６９巷２０號十樓,10.0,0.0,有,74.48,1294547,20.17,347050.0,25.03645,121.575456
房地(土地+建物),八德路三段１９９巷２１號七樓之１０,7.0,42.0,有,14.28,889482,0.0,,25.049269,121.556452
房地(土地+建物),育英街４之３號四樓,4.0,46.0,無,20.09,647218,0.0,,24.990355,121.539577
房地(土地+建物),中華路二段４１６巷１３號三樓之４,3.0,38.0,有,30.92,590204,0.0,,25.027021,121.504194
房地(土地+建物),金龍路２５１號四樓,4.0,29.0,有,39.94,688550,0.0,,25.088958,121.587041
房地(土地+建物),復興北路４５８號九樓之１,9.0,24.0,有,13.82,1040886,0.0,,25.064372,121.544076
房地(土地+建物)+車位,大湖山莊街１７６巷１８號十二樓之１,12.0,17.0,有,39.61,862568,7.29,411523.0,25.087765,121.599116
房地(土地+建物),八德路二段２１０巷６之３號四樓,4.0,50.0,無,22.01,663248,0.0,,25.045538,121.539371
房地(土地+建物),紫雲街１８號六樓,6.0,45.0,有,36.66,431024,0.0,,25.018361,121.574115
房地(土地+建物),永吉路２００巷３４號三樓,3.0,51.0,無,30.81,707642,0.0,,25.044374,121.572555
房地(土地+建物),塔悠路３２３號四樓之３,4.0,32.0,有,10.95,938512,0.0,,25.061438,121.568882
房地(土地+建物),民權東路三段１８４巷１號二樓,2.0,39.0,有,49.51,807867,0.0,,25.061346,121.549847
房地(土地+建物),倫等街５４巷４３號三樓,3.0,50.0,無,27.15,526038,0.0,,25.093178,121.503373
房地(土地+建物),通河東街一段１２４巷３號二樓,2.0,46.0,無,24.66,506961,0.0,,25.086672,121.516279
房地(土地+建物)+車位,三民路４３巷１９號六樓之２,6.0,21.0,有,74.05,729248,0.0,,25.055689,121.560603
房地(土地+建物)+車位,安和路二段１７１巷１０號二樓,2.0,40.0,有,59.0,955297,11.58,388601.0,25.02792,121.550382
房地(土地+建物),青年路７４號三樓,3.0,50.0,無,14.58,589952,0.0,,25.02332,121.502609
房地(土地+建物)+車位,連雲街７０號七樓,7.0,1.0,有,63.28,1740655,11.72,341297.0,25.034963,121.530312
房地(土地+建物),龍江路２７１巷５號三樓,3.0,42.0,有,41.99,785845,0.0,,25.059567,121.541272
房地(土地+建物),內湖路一段６２９巷３６弄１號二樓,2.0,45.0,無,35.58,730748,0.0,,25.081392,121.574785
房地(土地+建物),江南街７１巷１８之１號三樓,3.0,33.0,有,17.71,793841,0.0,,25.076615,121.578016
房地(土地+建物),延壽街３６４號三樓,3.0,47.0,無,30.72,800082,0.0,,25.056398,121.55859
房地(土地+建物),塔悠路３２３號四樓之２,4.0,32.0,有,14.24,889318,0.0,,25.061438,121.568882
房地(土地+建物)+車位,復興北路４２７巷２４號五樓,5.0,30.0,有,47.65,776549,0.0,,25.063275,121.545976
房地(土地+建物),安和路二段７８號十四樓,14.0,47.0,有,38.2,1038753,0.0,,25.029667,121.551122
房地(土地+建物)+車位,富山路１６之８號四樓,4.0,17.0,有,39.98,523574,5.6,267857.0,24.988883,121.553709
房地(土地+建物)+車位,富山路１６之９號四樓,4.0,17.0,有,22.24,528830,5.6,267857.0,24.988951,121.553732
房地(土地+建物),仁愛路二段２０巷５號,1.0,35.0,有,10.1,1549899,0.0,,25.037045,121.526339
房地(土地+建物),和平東路三段３４１巷５５號二樓,2.0,48.0,無,31.33,702273,0.0,,25.021691,121.558539
房地(土地+建物),泰順街４０巷２３之２號,3.0,,無,28.89,795992,0.0,,25.024287,121.530311
房地(土地+建物),民生東路二段１１５巷２８弄２４號,1.0,54.0,無,34.51,1045428,0.0,,25.059304,121.530986
房地(土地+建物)+車位,星雲街１３８巷１５號二樓,2.0,24.0,有,37.72,808683,0.0,,25.07931,121.595861
房地(土地+建物),江南街７１巷６６號四樓,4.0,26.0,有,38.12,718182,0.0,,25.07406,121.579289
房地(土地+建物)+車位,牯嶺街９５巷８號七樓,7.0,4.0,有,50.34,1206340,7.4,405405.0,25.025987,121.519703
房地(土地+建物),興隆路四段１３３號十一樓之２,11.0,30.0,有,22.1,733011,0.0,,24.985418,121.561544
房地(土地+建物)+車位,木柵路二段１０９巷１００弄６０之１號五樓,5.0,29.0,有,24.03,605760,4.14,362319.0,24.992488,121.561452
房地(土地+建物),廈門街１４７巷６之１號五樓,5.0,47.0,無,35.53,562831,0.0,,25.021771,121.518445
房地(土地+建物),成功路三段１８７巷３弄４２號五樓,5.0,45.0,無,27.35,606305,0.0,,25.079356,121.590568
房地(土地+建物),石牌路一段１６６巷１０４號四樓,4.0,50.0,無,20.23,721551,0.0,,25.112085,121.515209
房地(土地+建物),建國南路一段３０７巷４號八樓,8.0,39.0,有,30.02,1005328,0.0,,25.0351,121.538385
房地(土地+建物),新生南路三段２５巷３號三樓,3.0,40.0,有,37.52,1007408,0.0,,25.024567,121.535103
房地(土地+建物),松江路１４０巷６之３號四樓,4.0,57.0,無,26.85,800839,0.0,,25.053219,121.532573
房地(土地+建物),民權東路二段９２巷８弄１３號二樓,2.0,56.0,無,15.43,816725,0.0,,25.060841,121.531162
房地(土地+建物),內湖路一段４１之１號二樓,2.0,44.0,無,28.3,688927,0.0,,25.08468,121.560916
房地(土地+建物),安康路４３４巷２０弄４０號八樓,8.0,29.0,有,14.08,843669,0.0,,25.066757,121.615663
房地(土地+建物)+車位,敦化南路一段３號十六樓之１,16.0,5.0,有,81.34,1976874,20.13,347740.0,25.047434,121.549291
房地(土地+建物)+車位,中坡北路５０巷２８號八樓,8.0,25.0,有,66.41,912880,14.93,200938.0,25.046566,121.581779
房地(土地+建物),富民路１４５巷１５弄３２號三樓,3.0,51.0,無,24.58,414902,0.0,,25.01889,121.49997
房地(土地+建物)+車位,農安街１２５巷３６號四樓之１,4.0,7.0,有,23.88,1099073,4.04,0.0,25.066235,121.529751
房地(土地+建物)+車位,石牌路二段３１５巷１０弄７之１號四樓之１,4.0,18.0,有,43.78,810960,17.15,128280.0,25.12273,121.522769
房地(土地+建物),忠孝東路三段２１７巷３弄２２之６號,3.0,54.0,有,13.75,1163243,0.0,,25.042925,121.538576
房地(土地+建物)+車位,成功路二段１１５巷５號五樓之１,5.0,3.0,有,51.47,850089,12.16,212007.0,25.066145,121.592017
房地(土地+建物),指南路二段４５巷１０弄３號五樓,5.0,44.0,無,37.13,506776,0.0,,24.989131,121.575351
房地(土地+建物),崇仰一路３號二樓,2.0,43.0,無,25.21,547395,0.0,,25.125035,121.508971
房地(土地+建物),中山北路七段１８６號二樓,2.0,39.0,有,40.34,508240,0.0,,25.124703,121.533084
房地(土地+建物)+車位,中央北路二段３５０巷７０號四樓,4.0,10.0,有,55.47,549883,0.0,,25.139587,121.48891
房地(土地+建物),金華街３２巷２弄１號五樓,5.0,41.0,無,34.12,899794,0.0,,25.030853,121.521295
房地(土地+建物),木柵路一段５９巷４２號五樓,5.0,43.0,無,19.2,515716,0.0,,24.98798,121.546903
房地(土地+建物)+車位,秀明路二段１１２巷１弄１８號二樓,2.0,30.0,無,64.26,456894,0.0,,24.989581,121.575735
房地(土地+建物),梧州街６０巷１１號二樓之７,2.0,32.0,有,11.48,544575,0.0,,25.035847,121.497032
房地(土地+建物),民權東路三段１０３巷５弄５號五樓,5.0,40.0,無,25.03,622332,0.0,,25.062895,121.545237
房地(土地+建物),永康街８巷１１號二樓,2.0,52.0,無,26.1,1065148,0.0,,25.03239,121.529224
房地(土地+建物)+車位,新生南路二段５６號二樓,2.0,39.0,有,68.59,1475015,11.64,0.0,25.028576,121.534145
房地(土地+建物),木新路二段４３巷１９號七樓,7.0,31.0,有,11.64,695685,0.0,,24.986528,121.571132
房地(土地+建物)+車位,新豐街８６號五樓,5.0,10.0,有,50.53,945851,14.26,210379.0,25.060429,121.583925
房地(土地+建物)+車位,文湖街２１巷９１弄１１號九樓,9.0,8.0,有,31.87,722566,2.0,1050000.0,25.090927,121.55895
房地(土地+建物)+車位,瑞光路９號五樓,5.0,20.0,有,49.05,700059,11.99,179316.0,25.06939,121.583894
房地(土地+建物)+車位,成功路五段４２０巷１５之３號,1.0,28.0,有,70.06,342554,0.0,,25.075361,121.608112
房地(土地+建物)+車位,內湖路一段１巷９弄１２號三樓,3.0,35.0,有,41.13,740883,11.51,217202.0,25.085939,121.557662
房地(土地+建物)+車位,大同街３６號四樓,4.0,1.0,有,49.06,1029824,10.04,318725.0,25.133355,121.49955
房地(土地+建物)+車位,稻香路１８６號四樓,4.0,4.0,有,47.73,605210,10.56,0.0,25.144104,121.488577
房地(土地+建物),文化三路１２之２號十樓,10.0,31.0,有,43.94,551913,0.0,,25.137321,121.497299
房地(土地+建物),西藏路２１８號三樓,3.0,50.0,無,38.87,524255,0.0,,25.02987,121.502297
房地(土地+建物),信義路五段１５０巷３３０號八樓之８,8.0,16.0,有,10.11,1038623,0.0,,25.026533,121.570157
房地(土地+建物),民生東路三段１１３巷２５弄１４號五樓之１,5.0,44.0,有,49.99,810145,0.0,,25.059186,121.547058
房地(土地+建物),虎林街１４１巷８號四樓,4.0,51.0,無,36.31,743679,0.0,,25.039634,121.576886
房地(土地+建物)+車位,稻香路２４７號,1.0,4.0,有,47.6,737395,12.37,185934.0,25.142783,121.487956
房地(土地+建物)+車位,樂群二路２００號六樓,6.0,25.0,有,47.03,720397,0.0,,25.079552,121.55887
房地(土地+建物)+車位,文德路７０號四樓,4.0,16.0,有,87.83,799663,23.06,216826.0,25.078283,121.581478
房地(土地+建物)+車位,向陽路１２０巷２弄３３號六樓,6.0,1.0,有,45.28,1082672,11.35,220264.0,25.054823,121.597516
房地(土地+建物),辛亥路一段８９號四樓之３,4.0,35.0,有,40.69,1019850,0.0,,25.021722,121.530999
房地(土地+建物),師大路１２９號三樓之６,3.0,,有,20.37,996696,0.0,,25.021705,121.528255
房地(土地+建物),信義路三段９９巷３４號九樓之３,9.0,39.0,有,8.1,1234886,0.0,,25.034855,121.538365
房地(土地+建物),福興路７８巷２０弄２２號,1.0,46.0,無,25.82,549932,0.0,,25.004085,121.551274
房地(土地+建物)+車位,天玉街２７巷２３號八樓,8.0,1.0,有,59.43,1119043,13.26,0.0,25.121444,121.52792
房地(土地+建物)+車位,稻香路１７２號四樓,4.0,8.0,有,70.33,443616,0.0,,25.143879,121.488978
房地(土地+建物),公路２５５巷１弄７號二樓,2.0,45.0,無,32.24,455992,0.0,,,
房地(土地+建物)+車位,仁愛路四段１１２巷２３號四樓,4.0,44.0,有,51.99,1049805,0.0,,25.035899,121.549751
房地(土地+建物)+車位,新生南路二段３０巷２８號三樓,3.0,30.0,有,60.61,1047702,0.0,,25.03103,121.530564
房地(土地+建物)+車位,成功路五段４４２號二樓,2.0,27.0,有,52.74,701544,0.0,,25.074893,121.607262
房地(土地+建物)+車位,成功路五段４５０巷３０號十二樓,12.0,28.0,有,46.14,940660,10.9,229358.0,25.074385,121.608321
房地(土地+建物),承德路四段３巷３９號二樓,2.0,50.0,無,32.76,586122,0.0,,25.078553,121.522734
房地(土地+建物),延平南路２２６號七樓之５,7.0,51.0,有,12.23,899423,0.0,,25.034134,121.507384
房地(土地+建物),金山南路一段８２號四樓,4.0,57.0,無,30.35,949031,0.0,,25.036267,121.527519
房地(土地+建物),成功路二段４２６巷５４號五樓,5.0,38.0,無,36.51,564203,0.0,,25.070232,121.588462
房地(土地+建物),松山路５４１巷２７號三樓,3.0,55.0,無,26.12,459457,0.0,,25.037967,121.579149
房地(土地+建物),溫泉路１０８之１號,,71.0,無,42.29,638412,0.0,,25.136088,121.51055
房地(土地+建物),文林路７６３號十樓之１,10.0,45.0,有,6.2,725661,0.0,,25.103191,121.519026
房地(土地+建物),福港街２８８號三樓,3.0,40.0,無,30.08,521267,0.0,,25.082804,121.517691
房地(土地+建物),文德路２號四樓,4.0,41.0,有,34.52,755609,0.0,,25.078459,121.578863
房地(土地+建物),八德路三段１０６巷１００號三樓,3.0,56.0,無,22.61,840380,0.0,,25.045194,121.554231
房地(土地+建物),倫等街３６巷６號二樓,2.0,52.0,無,18.69,444197,0.0,,25.092223,121.50143
房地(土地+建物)+車位,敦化南路一段１３７號六樓,6.0,1.0,有,64.25,1760699,12.35,364372.0,25.044144,121.549579
房地(土地+建物)+車位,金山南路一段１１０巷１５號五樓,5.0,31.0,有,38.83,965322,4.64,431034.0,25.035274,121.526747
房地(土地+建物),哈密街２３巷７號五樓,5.0,18.0,有,55.0,599962,0.0,,25.074781,121.518559
房地(土地+建物),金龍路２０３之５號六樓,6.0,40.0,有,34.78,672715,0.0,,25.0872,121.588085
房地(土地+建物),金龍路２２９號二樓之１,2.0,33.0,有,12.37,727791,0.0,,25.088719,121.586983
房地(土地+建物),吳興街２８４巷２４弄４７號五樓,5.0,47.0,無,29.69,612258,0.0,,25.023338,121.56213
房地(土地+建物),民權東路三段１９１巷１０３號二樓,2.0,54.0,無,26.77,750976,0.0,,25.065156,121.545076
房地(土地+建物),吉利街２５９巷２６號五樓,5.0,44.0,無,35.01,519922,0.0,,25.118275,121.511231
房地(土地+建物),大直街５７巷２０號二樓,2.0,49.0,無,25.66,826155,0.0,,25.083303,121.547463
房地(土地+建物),金山南路一段１０８號六樓,6.0,40.0,有,36.06,917258,0.0,,25.035472,121.52733
房地(土地+建物)+車位,涼州街２號六樓之３,6.0,14.0,有,70.32,895073,11.77,254885.0,25.060812,121.515804
房地(土地+建物),松江路２５巷５號三樓之２,3.0,17.0,有,9.29,1150027,0.0,,25.047379,121.533775
房地(土地+建物),復興北路４５８號十二樓之１,12.0,24.0,有,13.82,1035095,0.0,,25.064372,121.544076
房地(土地+建物)+車位,研究院路三段５號二樓之３,2.0,15.0,有,44.6,600472,13.29,135440.0,25.035558,121.617154
房地(土地+建物),福德街１３７巷１８弄１５號五樓,5.0,40.0,無,38.17,445383,0.0,,25.035985,121.583344
房地(土地+建物),承德路七段３４４巷１２號三樓,3.0,46.0,無,30.03,625330,0.0,,25.117839,121.504671
房地(土地+建物),和平東路三段２７８號九樓之１,9.0,39.0,有,35.81,733813,0.0,,25.020998,121.555866
房地(土地+建物),民權東路二段１５２巷５弄５號二樓,2.0,54.0,無,30.11,655911,0.0,,25.061465,121.534502
房地(土地+建物),富民路１４５巷１５弄２６號,1.0,51.0,無,21.64,808544,0.0,,25.019013,121.50016
房地(土地+建物),青年路１７８巷４６號五樓之２,5.0,50.0,無,11.32,607961,0.0,,25.019692,121.5018
房地(土地+建物),內湖路三段３４３巷２弄１號,1.0,46.0,無,21.73,761777,0.0,,25.088813,121.584468
房地(土地+建物),內湖路一段９１巷１６６號六樓,6.0,1.0,有,14.3,1145280,0.0,,25.089477,121.56292
房地(土地+建物)+車位,康寧路三段７０巷１０號十二樓之２,12.0,20.0,有,38.32,950156,11.75,238298.0,25.069195,121.611501
房地(土地+建物),康樂街１８６巷２１號六樓,6.0,29.0,有,10.58,615997,0.0,,25.076958,121.620466
房地(土地+建物),松山路２８７巷４０號,1.0,50.0,無,29.52,882673,0.0,,25.042844,121.579648
房地(土地+建物)+車位,明德路２９６號二樓,2.0,10.0,有,23.18,997176,6.63,226244.0,25.115201,121.522395
房地(土地+建物),建民路１１４之２號三樓,3.0,49.0,無,35.53,619220,0.0,,25.10945,121.517534
房地(土地+建物)+車位,富陽街１６５號二樓之１,2.0,20.0,有,27.42,960491,10.97,255242.0,25.017145,121.55725
房地(土地+建物),光復北路２１０巷１９號十二樓,12.0,23.0,有,40.93,891806,0.0,,25.055385,121.554367
房地(土地+建物),興隆路二段２２７號,1.0,52.0,無,28.12,889131,0.0,,25.001329,121.550453
房地(土地+建物)+車位,汀州路二段１６７號十七樓之３,17.0,4.0,有,38.22,1250839,12.48,224359.0,25.024475,121.521342
房地(土地+建物)+車位,木柵路一段８９巷１２弄３號八樓,8.0,19.0,有,61.2,595128,9.96,251004.0,24.987747,121.54766
房地(土地+建物)+車位,汀州路四段２３７號十一樓,11.0,15.0,有,57.5,650063,0.0,,25.002187,121.535822
房地(土地+建物),同安街８０巷６號三樓,3.0,55.0,無,29.28,580562,0.0,,25.022173,121.520082
房地(土地+建物),北安路５７３巷２弄１號,1.0,50.0,無,30.58,922090,0.0,,25.081222,121.547672
房地(土地+建物),康寧路一段１５６巷７弄９號三樓,3.0,46.0,無,28.84,565181,0.0,,25.0788,121.593125
房地(土地+建物),尊賢街２１８巷１４號三樓,3.0,50.0,無,35.9,612751,0.0,,25.115699,121.508611
房地(土地+建物)+車位,大安路二段８２號七樓,7.0,4.0,有,99.64,1445130,0.0,,25.031559,121.545821
房地(土地+建物)+車位,大安路二段８２號七樓之１,7.0,4.0,有,99.24,1444003,0.0,,25.031559,121.545821
房地(土地+建物),安居街６０巷１５號五樓,5.0,47.0,無,29.41,713994,0.0,,25.020512,121.55339
房地(土地+建物),指南路二段４５巷１４弄５號七樓之３,7.0,16.0,有,14.27,946113,0.0,,24.989044,121.574799
房地(土地+建物),汀州路一段３２８號五樓,5.0,36.0,有,52.69,554191,0.0,,25.026538,121.5123
房地(土地+建物),敦煌路２４巷１２弄１號二樓,2.0,53.0,無,23.56,594109,0.0,,25.074569,121.519113
房地(土地+建物),合江街１４４巷１９號二樓,2.0,54.0,無,29.59,709760,0.0,,25.05994,121.538213
房地(土地+建物)+車位,成功路四段６７號十二樓,12.0,12.0,有,100.59,722343,10.99,0.0,25.082093,121.592609
房地(土地+建物)+車位,新富街３３號十三樓,13.0,11.0,有,94.35,1042003,26.21,228920.0,25.05901,121.583182
房地(土地+建物),忠孝東路五段３７號十二樓,12.0,42.0,有,40.48,910057,0.0,,25.04138,121.566123
房地(土地+建物)+車位,中山北路六段４４１巷３０號十二樓之３,12.0,1.0,有,64.1,1320263,21.24,329567.0,25.11709,121.526959
房地(土地+建物),忠義街１３１號五樓,5.0,49.0,無,26.92,605579,0.0,,25.10802,121.532834
房地(土地+建物)+車位,萬大路４２３巷３０弄３號十一樓,11.0,27.0,有,60.08,557567,0.0,,25.021061,121.500422
房地(土地+建物)+車位,康樂街１３６巷１８弄２１號六樓,6.0,12.0,有,60.51,771650,12.56,222930.0,25.070951,121.61825
房地(土地+建物)+車位,金湖路３６２號九樓,9.0,27.0,有,48.92,1023405,12.67,0.0,25.073653,121.60421
房地(土地+建物),光復北路２６巷１６號五樓,5.0,37.0,有,36.91,836676,0.0,,25.048671,121.557041
房地(土地+建物)+車位,虎林街２１７號三樓,3.0,34.0,有,45.81,872729,8.0,312500.0,25.037742,121.577169
房地(土地+建物),吳興街１５６巷７弄５號四樓,4.0,51.0,無,26.93,730081,0.0,,25.028789,121.561762
房地(土地+建物),公路２３４巷１號三樓,3.0,49.0,無,27.15,574536,0.0,,25.132303,121.502681
房地(土地+建物),辛亥路三段１５７巷１０號五樓,5.0,43.0,無,38.57,587310,0.0,,25.017451,121.549488
房地(土地+建物),吳興街３６４巷１號,1.0,37.0,無,27.67,899805,0.0,,25.025212,121.566415
房地(土地+建物),奇岩路６之３號三樓,3.0,44.0,有,12.83,405427,0.0,,25.134285,121.507278
房地(土地+建物)+車位,興隆路二段２０３巷３２號三樓,3.0,26.0,有,35.65,724378,11.13,224618.0,25.002581,121.5486
房地(土地+建物),重慶北路三段１９１巷３號三樓,3.0,44.0,有,45.15,589094,0.0,,25.069492,121.51437
房地(土地+建物)+車位,復興北路１９０巷１３號九樓之２,9.0,39.0,有,29.78,1051003,0.0,,25.055446,121.542975
房地(土地+建物)+車位,成功路四段７３號十二樓,12.0,12.0,有,97.2,759752,10.99,0.0,25.082241,121.592809
房地(土地+建物),遼寧街１０７之２號二樓之１,2.0,53.0,無,31.94,832787,0.0,,25.050815,121.542061
房地(土地+建物)+車位,北安路７８９號十二樓,12.0,12.0,有,26.57,1079316,3.87,516796.0,25.085623,121.55387
房地(土地+建物)+車位,松智路３１巷１０號十三樓,13.0,27.0,有,51.08,1100233,0.0,,25.030851,121.566177
房地(土地+建物),敦化北路４巷３７號三樓,3.0,10.0,有,9.12,1260915,0.0,,25.050097,121.545154
房地(土地+建物),承德路四段８０巷４３號三樓,3.0,56.0,無,26.83,629852,0.0,,25.082693,121.521933
房地(土地+建物),哈密街５９巷７８弄１１號,1.0,27.0,有,40.95,579985,0.0,,25.076074,121.514765
房地(土地+建物)+車位,敬業三路１７８號,1.0,25.0,有,47.01,765722,0.0,,25.078701,121.556822
房地(土地+建物),松江路４３１巷１２號五樓,5.0,48.0,無,30.65,570976,0.0,,25.065471,121.534285
房地(土地+建物)+車位,松江路２２１巷９號七樓,7.0,45.0,有,60.94,695455,0.0,,25.058454,121.534625
房地(土地+建物),大業路３００巷２６之１號四樓,4.0,46.0,無,27.66,498960,0.0,,25.12814,121.498012
房地(土地+建物)+車位,稻香路２５３號,1.0,4.0,有,47.72,735060,12.37,161681.0,25.142936,121.488234
房地(土地+建物),羅斯福路三段２８３巷３６號四樓之１,4.0,46.0,有,15.76,1198991,0.0,,25.01944,121.531811
房地(土地+建物)+車位,大安路一段９６巷１１號七樓,7.0,20.0,有,58.96,1153380,0.0,,25.040716,121.545495
房地(土地+建物),興隆路一段２４２號七樓之１,7.0,49.0,有,15.55,643275,0.0,,24.99887,121.5441
房地(土地+建物)+車位,興南街９３之１號十九樓,19.0,1.0,有,33.41,1079081,6.28,461783.0,25.055235,121.599108
房地(土地+建物),東新街８０巷１４弄１２號三樓,3.0,48.0,無,26.63,664763,0.0,,25.04515,121.58699
房地(土地+建物)+車位,中山北路七段８１巷１６弄１６號五樓,5.0,1.0,有,60.75,988819,11.75,238298.0,25.122831,121.530066
