鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,年度
內湖區,房地(土地+建物),麗山街２５號,244.0,住,,,1110410,土地2建物1車位0,全,二層,透天厝,住家用,,165.92,6,4,2,有,無,132850000,800687.0,,0.0,0,,RPXQMLQKNHHGFCA58DA,165.92,0.0,0.0,無,,,111
信義區,房地(土地+建物),松山路４５５號四樓,27.75,住,,,1110301,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,88.2,3,1,3,有,無,19700000,223356.0,,0.0,0,頂樓現況格局：2房1廳2衛。陽台外推；頂樓加蓋；,RPQPMLLJOHHGFDA37DA,79.22,0.0,8.98,無,,,111
大安區,房地(土地+建物),和平東路二段１１８巷５４弄１６號三樓,38.0,住,,,1110312,土地2建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,111.46,3,2,2,有,無,30350000,272295.0,,0.0,0,陽台外推；其他增建；,RPOOMLNLNHHGFFA57DA,111.46,0.0,0.0,無,,,111
松山區,房地(土地+建物),東興路２巷３號二樓,35.25,住,,,1110306,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,102.04,2,2,1,有,無,25780000,252646.0,,0.0,0,,RPRQMLLKNHHGFDA67EA,102.04,0.0,0.0,無,1812.0,,111
南港區,房地(土地+建物),研究院路二段１５０巷２弄５號二樓,38.33,住,,,1110326,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,,71.85,3,2,1,有,無,11950000,166319.0,,0.0,0,陽台外推；,RPRRMLRLNHHGFDA48EA,71.85,0.0,0.0,無,,,111
大安區,房地(土地+建物),四維路９８巷１號,60.0,住,,,1101228,土地2建物1車位0,全,三層,透天厝,住家用,,122.85,6,2,3,有,無,55000000,447700.0,,0.0,0,陽台外推；其他增建；,RPUPMLPLNHHGFFA58EA,122.85,0.0,0.0,無,,,111
松山區,房地(土地+建物),八德路四段７２巷１２弄３號三樓,43.75,住,,,1101112,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,106.92,3,2,1,有,無,20020000,187243.0,,0.0,0,其他增建；,RPPNMLMKPHHGFDA37DA,106.92,0.0,0.0,無,,,111
大安區,房地(土地+建物),金山南路二段１３２巷９號二樓,22.5,住,,,1111104,土地2建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,60.93,2,2,1,有,無,17680000,290169.0,,0.0,0,陽台外推；其他增建；,RPUNMLSJJIHGFFA08DA,60.93,0.0,0.0,無,140.0,,111
大安區,房地(土地+建物),安居街７５巷８號三樓,19.93,住,,,1111111,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,,98.55,3,2,2,有,無,18000000,182648.0,,0.0,0,,RPQNMLMJKIHGFFA17DA,81.77,0.0,16.78,無,,,111
文山區,房地(土地+建物),光輝路５３號三樓,28.91,住,,,1111114,土地1建物1車位0,三層，陽臺,五層,公寓(5樓含以下無電梯),住家用,,49.55,3,1,1,有,無,5000000,100908.0,,0.0,0,二親等買賣,RPROMLOKJIHGFAA07DA,49.55,0.0,0.0,無,,,111
文山區,房地(土地+建物),福興路３４號,23.5,住,,,1111008,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,,71.51,1,1,1,有,無,18750000,262201.0,,0.0,0,其他增建；,RPQNMLLLIIHGFAA56DA,71.51,0.0,0.0,無,,,111
文山區,房地(土地+建物),辛亥路七段６９巷１６號五樓,22.62,住,,,1111007,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,,103.87,4,2,2,有,無,14000000,134784.0,,0.0,0,,RPQOMLQLIIHGFAA17DA,72.19,0.0,17.42,無,,,111
大安區,房地(土地+建物),瑞安街２２２巷４７號,38.6,住,,,1111009,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,,137.58,4,3,2,有,無,48800000,354703.0,,0.0,0,其他增建；,RPSOMLMJJIHGFFA37DA,137.58,0.0,0.0,無,531.0,,111
大安區,房地(土地+建物),市民大道四段２８號二樓,13.2,住,,,1111010,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,,56.43,3,0,3,有,無,12400000,219741.0,,0.0,0,陽台外推；其他增建；,RPUOMLOLIIHGFFA87DA,49.86,0.0,6.57,無,,,111
大安區,房地(土地+建物),泰順街４０巷２０號三樓之１,32.0,住,,,1111016,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,92.26,3,2,1,有,無,23280000,252330.0,,0.0,0,陽台外推；其他增建；,RPXNMLRJJIHGFFA28DA,92.26,0.0,0.0,無,,,111
文山區,房地(土地+建物),木新路二段２１８巷３３號五樓,28.52,住,,,1111010,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,,95.78,3,2,1,有,無,12500000,130507.0,,0.0,0,陽台外推；其他增建；,RPPNMLRLIIHGFAA07DA,85.92,0.0,9.86,無,,,111
信義區,房地(土地+建物),松山路４６５巷２３號三樓,28.33,住,,,1111022,土地2建物1車位0,三層，陽臺,三層,公寓(5樓含以下無電梯),住家用,,64.58,3,1,1,有,無,15680000,242800.0,,0.0,0,頂樓加蓋；,RPQNMLKMJIHGFDA96DA,64.58,0.0,0.0,無,651.0,,111
信義區,房地(土地+建物),吳興街３６１巷１弄１１號二樓,33.0,住,,,1111018,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,88.7,3,2,2,有,無,21000000,236753.0,,0.0,0,凸窗主臥室陽台外推；其他增建；,RPXOMLOLIIHGFDA97DA,88.7,0.0,0.0,無,696.0,,111
大同區,房地(土地+建物),重慶北路三段１３６巷２０號四樓,22.25,住,,,1110901,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,58.38,3,2,2,有,無,12000000,205550.0,,0.0,0,頂樓加蓋；,RPTNMLSLRHHGFBA48DA,58.38,0.0,0.0,無,,,111
大安區,房地(土地+建物),建國南路一段３１８巷１號四樓,46.17,住,,,1110902,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,,175.61,5,1,3,有,有,45000000,256250.0,,0.0,0,,RPRNMLNLRHHGFFA18DA,163.02,0.0,12.59,有,,,111
松山區,房地(土地+建物),光復南路２２巷３０之３號,49.5,住,,,1110911,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,130.9,2,3,2,有,無,27000000,206264.0,,0.0,0,陽台外推；頂樓加蓋；,RPWSMLOLQHHGFDA09EA,130.9,0.0,0.0,無,,,111
大同區,房地(土地+建物),延平北路三段８３巷８號四樓,28.75,住,,,1110905,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,86.26,2,2,1,有,無,13000000,150707.0,,0.0,0,其他增建；,RPWNMLTLRHHGFBA88DA,86.26,0.0,0.0,無,,,111
松山區,房地(土地+建物),南京東路三段３０３巷７弄１之１號三樓,23.45,住,,,1110903,土地1建物1車位0,三層，陽臺,七層,華廈(10層含以下有電梯),住家用,,124.64,3,2,2,有,無,34000000,272786.0,,0.0,0,陽台外推；其他增建；,RPXNMLOJIIHGFDA67DA,111.79,0.0,0.0,有,,,111
文山區,房地(土地+建物),和興路３４號五樓,42.0,住,,,1110912,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,,139.72,4,2,2,有,無,15400000,110220.0,,0.0,0,頂樓加蓋；其他增建；,RPVOMLTLRHHGFAA78DA,123.89,0.0,15.83,無,,,111
大安區,房地(土地+建物),和平東路二段１１８巷５４弄１７之２號,31.5,住,,,1110903,土地1建物1車位0,三層，露台,四層,公寓(5樓含以下無電梯),住家用,,93.38,3,2,2,有,無,22600000,242022.0,,0.0,0,露台變更作室內使用其他增建；,RPSNMLKLRHHGFFA97DA,93.38,0.0,0.0,無,,,111
文山區,房地(土地+建物),興隆路四段２９巷２弄６號三樓,28.98,住,,,1110912,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,86.17,3,2,2,有,無,12800000,148544.0,,0.0,0,陽台外推；,RPPNMLMKIIHGFAA09DA,74.18,0.0,11.99,無,,,111
文山區,房地(土地+建物),興隆路四段３３號三樓,24.85,住,,,1110905,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,,73.16,3,2,1,有,無,9500000,129852.0,,0.0,0,陽台外推；其他增建；,RPPRMLLLRHHGFAA67DA,69.68,0.0,3.48,無,,,111
中正區,房地(土地+建物),羅斯福路三段２４４巷１０弄１７號二樓,35.1,住,,,1110929,土地1建物1車位0,二層，陽臺,五層,公寓(5樓含以下無電梯),住家用,,113.68,4,2,2,有,無,26180000,230296.0,,0.0,0,,RPTNMLSJPHHGFAA08EA,113.68,0.0,0.0,無,,,111
信義區,房地(土地+建物),吳興街３６１巷１弄７號二樓,33.25,住,,,1110914,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,88.7,3,2,2,有,無,20600000,232244.0,,0.0,0,,RPWOMLSKIIHGFDA28EA,88.7,0.0,0.0,無,1090.0,,111
大安區,房地(土地+建物),瑞安街２４４巷３７號三樓,35.5,住,,,1110924,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,90.39,3,2,1,有,無,23880000,264189.0,,0.0,0,陽台外推；,RPPSMLRKIIHGFFA97DA,90.39,0.0,0.0,無,,,111
文山區,房地(土地+建物),興隆路二段９６巷７２號,111.0,住,,,1110901,土地1建物1車位0,全,二層,透天厝,住家用,,135.74,4,2,2,有,無,31200000,229851.0,,0.0,0,,RPQNMLRLIIHGFAA27EA,135.74,0.0,0.0,無,,,111
大安區,房地(土地+建物),通化街３９巷５０弄９７號,82.0,住,,,1110912,土地1建物1車位0,全,二層,透天厝,住家用,,92.15,4,2,2,有,無,53120000,576451.0,,0.0,0,頂樓加蓋；其他增建；,RPVNMLRJJIHGFFA08DA,92.15,0.0,0.0,無,,,111
大安區,房地(土地+建物),浦城街１３巷１２號,29.0,住,,,1110916,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,71.84,0,1,2,有,無,27200000,378619.0,,0.0,0,其他增建；,RPXNMLLMIIHGFFA87DA,71.84,0.0,0.0,無,,,111
大安區,房地(土地+建物),通化街１２０巷３號,22.18,住,,,1110924,土地1建物1車位0,一層，二層,四層,公寓(5樓含以下無電梯),住家用,,62.9,1,1,2,有,無,18500000,294118.0,,0.0,0,陽台外推；其他增建；,RPWNMLOKIIHGFFA87DA,48.78,7.06,7.06,無,,,111
松山區,房地(土地+建物),光復北路１１巷５４號,29.25,住,,,1110922,土地1建物1車位0,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),住家用,,85.69,0,1,1,有,無,32500000,379274.0,,0.0,0,,RPVQMLLKIIHGFDA67EA,85.69,0.0,0.0,無,,,111
中正區,房地(土地+建物),中華路二段３８１巷１號四樓,34.25,住,,,1110919,土地3建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,99.28,4,3,2,有,無,16800000,169218.0,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPRNMLSKJIHGFAA37DA,99.28,0.0,0.0,無,,,111
萬華區,建物,開封街二段４２巷６弄６號,0.0,,,,1110914,土地0建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,,74.43,3,0,3,有,無,4200000,56429.0,,0.0,0,,RPRNMLTKIIHGFBA47DA,74.43,0.0,0.0,無,,,111
萬華區,建物,開封街二段４２巷６弄６號,0.0,,,,1110914,土地0建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,,74.43,3,0,3,有,無,4200000,56429.0,,0.0,0,,RPSNMLTKIIHGFBA57DA,74.43,0.0,0.0,無,,,111
信義區,房地(土地+建物),和平東路三段４３５巷１０弄１８號二樓,17.62,住,,,1110801,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,52.63,2,1,1,有,無,12500000,237507.0,,0.0,0,陽台外推；其他增建；,RPRUMLOLQHHGFDA68DA,52.63,0.0,0.0,無,1358.0,,111
文山區,房地(土地+建物),保儀路１０９巷３弄２９號四樓,21.77,住,,,1110819,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,84.93,3,2,1,有,無,10370000,122101.0,,0.0,0,,RPSNMLNKRHHGFAA77EA,84.93,0.0,0.0,無,1366.0,,111
文山區,房地(土地+建物),木柵路一段２０號,24.5,住,,,1110824,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,74.46,2,1,1,有,無,12750000,171233.0,,0.0,0,,RPWNMLTKRHHGFAA78EA,74.46,0.0,0.0,無,,,111
文山區,房地(土地+建物),木新路二段２４７號四樓,26.0,住,,,1110814,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,,84.42,3,2,1,有,無,10680000,126510.0,,0.0,0,,RPSNMLQLRHHGFAA18EA,76.11,3.69,4.62,無,,,111
文山區,房地(土地+建物),興隆路四段２９巷２弄２６號四樓,25.98,住,,,1110819,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,72.87,2,2,1,有,無,8750000,120077.0,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPQOMLQLQHHGFAA87DA,62.53,0.0,10.34,無,,,111
信義區,房地(土地+建物),和平東路三段３９１巷８弄１８號二樓,18.25,住,,,1110827,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,45.84,2,2,1,有,無,8150000,177792.0,,0.0,0,陽台外推；其他增建；,RPOSMLOLQHHGFDA28EA,45.84,0.0,0.0,無,,,111
文山區,房地(土地+建物),秀明路一段７９巷１弄４２之１號,45.0,住,,,1110829,土地1建物1車位0,全,二層,透天厝,住家用,,62.94,2,2,2,有,無,16800000,266921.0,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPVOMLMJRHHGFAA87DA,55.16,3.89,3.89,無,,,111
文山區,房地(土地+建物),久康街１１１號,31.25,住,,,1110821,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,88.97,3,2,2,有,無,19200000,215803.0,,0.0,0,其他增建；,RPSOMLQLRHHGFAA18DA,77.52,11.45,0.0,無,,,111
大安區,房地(土地+建物),和平東路三段３０８巷３９弄１９號四樓,49.25,住,,,1110803,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,104.76,3,2,2,有,無,18580000,177358.0,,0.0,0,頂樓加蓋；其他增建；,RPXOMLNKRHHGFFA78DA,104.76,0.0,0.0,無,,,111
中正區,房地(土地+建物),師大路２１８號,12.39,住,,,1110831,土地1建物1車位0,一層，騎樓,七層,華廈(10層含以下有電梯),住家用,,61.74,2,3,1,有,有,12400000,200842.0,,0.0,0,夾層；其他增建；,RPQOMLPKJIHGFAA07DA,61.74,0.0,0.0,有,,,111
南港區,房地(土地+建物),合順街８巷３弄３５號,22.5,住,,,1110717,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,,77.0,3,2,1,有,無,12000000,155844.0,,0.0,0,其他增建；,RPUOMLPLQHHGFDA48DA,77.0,0.0,0.0,無,,,111
信義區,房地(土地+建物),松仁路２８１巷３２號三樓,33.5,住,,,1110710,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,88.16,3,2,1,有,無,19110000,216765.0,,0.0,0,,RPVUMLOLQHHGFDA09DA,88.16,0.0,0.0,無,,,111
松山區,房地(土地+建物),光復北路６０巷４３號四樓,44.5,住,,,1110710,土地2建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,135.67,3,2,2,有,無,29200000,215228.0,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPPOMLTKQHHGFDA28DA,135.67,0.0,0.0,無,,,111
大安區,房地(土地+建物),和平東路二段７６巷２３弄４號二樓,36.75,住,,,1110717,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,97.59,3,2,2,有,無,28900000,296137.0,,0.0,0,陽台外推；其他增建；,RPTPMLNKRHHGFFA48DA,97.59,0.0,0.0,無,1729.0,,111
大安區,房地(土地+建物),永康街４７巷３１號四樓,36.25,住,,,1110731,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,108.49,5,3,3,有,無,37000000,341045.0,,0.0,0,陽台外推；頂樓加蓋；,RPVOMLPJRHHGFFA68DA,108.49,0.0,0.0,無,1738.0,,111
中正區,房地(土地+建物),廈門街９９巷１６之９號三樓,40.31,住,,,1110723,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,77.64,3,2,2,有,無,15390000,198223.0,,0.0,0,其他增建；,RPSQMLTJOHHGFAA28EA,77.64,0.0,0.0,無,,,111
文山區,房地(土地+建物),辛亥路四段１０１巷１４０弄５６號,264.0,住,,,1110721,土地1建物1車位0,全,二層,透天厝,住家用,,235.9,6,3,4,有,有,44500000,188639.0,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPUNMLLLRHHGFAA77DA,191.62,22.14,22.14,無,,,111
大安區,房地(土地+建物),溫州街５８巷８號三樓,44.5,住,,,1110731,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,113.9,3,2,2,有,無,28500000,250219.0,,0.0,0,陽台外推；,RPOOMLRJRHHGFFA18DA,113.9,0.0,0.0,無,,,111
信義區,房地(土地+建物),吳興街３６８巷１３號,22.51,住,,,1110710,土地2建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,,66.18,3,2,1,有,無,16000000,241765.0,,0.0,0,其他增建；,RPUQMLOLQHHGFDA68EA,66.18,0.0,0.0,無,1767.0,,111
文山區,房地(土地+建物),興隆路四段１６５巷２號二樓,37.4,住,,,1110724,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,,88.88,3,2,1,有,無,14080000,158416.0,,0.0,0,陽台外推；其他增建；,RPXNMLNJIIHGFAA27DA,68.55,0.0,20.33,無,,,111
文山區,房地(土地+建物),辛亥路七段８４巷３２弄４號,24.25,住,,,1110725,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,77.36,4,1,2,有,無,14000000,180972.0,,0.0,0,其他增建；,RPWNMLNJIIHGFAA17DA,69.68,0.0,7.68,無,,,111
大安區,房地(土地+建物),臥龍街２０７之３號五樓,18.9,住,,,1110718,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,,57.03,2,1,1,有,無,10280000,180256.0,,0.0,0,陽台外推；其他增建；,RPTQMLOLQHHGFFA68DA,49.61,0.0,7.42,無,,,111
文山區,房地(土地+建物),木柵路一段５９巷３８號二樓,17.97,住,,,1110614,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,,66.12,3,1,1,有,無,9000000,136116.0,,0.0,0,茲因房屋有嚴重滲漏水之瑕疵，經買賣雙方協議，賣方補貼新台幣參拾捌萬元整予買方以修繕房屋滲漏水、壁癌瑕疵。陽台外推；,RPTOMLRJRHHGFAA18DA,55.39,0.0,10.73,無,,,111
大安區,房地(土地+建物),敦化南路二段８１巷４５弄２７號三樓,31.5,住,,,1110605,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,95.43,3,2,1,有,無,26080000,273289.0,,0.0,0,陽台外推；其他增建；,RPTOMLPJRHHGFFA48DA,80.83,0.0,14.6,無,1824.0,,111
大安區,房地(土地+建物),和平東路三段３４６巷２１號三樓,16.12,住,,,1120208,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,45.67,2,1,1,有,無,6500000,142325.0,,0.0,0,,RPPNMLOKKHIGFFA47EA,45.67,0.0,0.0,無,,,112
文山區,房地(土地+建物),木柵路二段１１５號,30.33,住,,,1120204,土地1建物1車位0,一層，騎樓,三層,公寓(5樓含以下無電梯),住家用,,76.8,0,1,1,無,無,26600000,346354.0,,0.0,0,,RPPNMLLLKHIGFAA76EA,76.8,0.0,0.0,無,,,112
中正區,房地(土地+建物),中華路二段３１３巷６號三樓,14.8,住,,,1120220,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,,35.11,1,1,1,無,無,4500000,128169.0,,0.0,0,,RPRNMLRJLHIGFAA47EA,30.16,0.0,4.95,無,,,112
文山區,房地(土地+建物),木柵路四段１５９巷１７４之１號二樓,25.29,住,,,1120202,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,,86.87,3,1,1,無,無,8500000,97847.0,,0.0,0,,RPQNMLSJLHIGFAA37DA,75.83,0.0,11.04,無,,,112
文山區,建物,木柵路一段２３８巷２１號,0.0,,,,1120104,土地0建物1車位0,全,一層,透天厝,住家用,,42.72,0,0,0,無,無,5000000,117041.0,,0.0,0,含地上權一併移轉地上權房屋；,RPVNMLNKJHIGFAA27DA,42.72,0.0,0.0,無,,,112
文山區,房地(土地+建物),木新路二段２４７號三樓,26.0,住,,,1120108,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,,84.42,3,2,1,無,無,11620000,137645.0,,0.0,0,,RPPNMLKLKHIGFAA56DA,76.11,3.69,4.62,無,,,112
文山區,房地(土地+建物),興隆路三段１２３之５號三樓,25.82,住,,,1120111,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,,95.04,3,2,2,有,無,16580000,174453.0,,0.0,0,陽台外推；其他增建；,RPVNMLSKJHIGFAA77DA,76.64,0.0,7.17,無,371.0,,112
萬華區,房地(土地+建物),長順街４６巷２５號,51.0,住,,,1120110,土地2建物1車位0,全,二層,透天厝,住家用,,67.08,0,3,2,有,無,12880000,192010.0,,0.0,0,頂樓加蓋；其他增建；,RPTNMLLLKHIGFBA17DA,67.08,0.0,0.0,無,,,112
大安區,房地(土地+建物),通化街１９巷３３之３號,26.5,住,,,1120112,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,67.84,1,2,1,無,無,18100000,266804.0,,0.0,0,陽台外推；頂樓加蓋；,RPRNMLOLKHIGFFA67DA,67.84,0.0,0.0,無,,,112
文山區,房地(土地+建物),木柵路一段２９８號二樓,18.5,住,,,1120118,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,64.38,4,0,4,有,無,9100000,141348.0,,0.0,0,,RPSNMLKKKHIGFAA76DA,64.38,0.0,0.0,無,,,112
