交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺)
房地(土地+建物),葫蘆街１３８號四樓,4.0,26.0,1,38.11,589008,0.0,,25.083411,121.508412,劍潭站出口2,1646
房地(土地+建物)+車位,信安街１６８號十樓之５,10.0,0.0,1,34.16,1149505,12.09,231596.0,25.023439,121.555343,六張犁站出口,267
房地(土地+建物),南京東路四段５２巷３號五樓之１,5.0,0.0,1,18.2,1192216,0.0,,25.051084,121.553724,台北小巨蛋站出口4,97
房地(土地+建物)+車位,南京東路四段５２巷３號七樓,7.0,0.0,1,23.07,1252263,5.6,392857.0,25.051084,121.553724,台北小巨蛋站出口4,97
房地(土地+建物)+車位,民和街９８號十二樓之３,12.0,0.0,1,41.35,778704,10.3,262136.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物),南京西路４４８號八樓之３,8.0,0.0,1,27.06,973552,0.0,,25.053399,121.508272,北門站出口3,432
房地(土地+建物),成福路２０９巷４號四樓,4.0,45.0,0,28.29,459579,0.0,,25.040103,121.589281,後山埤站出口3,831
房地(土地+建物)+車位,信安街１６８號十樓之６,10.0,0.0,1,34.03,1147977,12.09,231596.0,25.023439,121.555343,六張犁站出口,267
房地(土地+建物)+車位,富山路７號十四樓,14.0,-1.0,1,29.04,783324,4.4,375000.0,24.988913,121.553704,萬芳醫院站出口,1233
房地(土地+建物)+車位,民和街９６號八樓之２,8.0,0.0,1,75.91,685817,10.3,252427.0,25.025554,121.497575,龍山寺站出口2,1086
房地(土地+建物)+車位,北科路１８８號十一樓,11.0,-1.0,1,65.53,1067539,9.7,309278.0,25.106999,121.513901,明德站出口3,572
房地(土地+建物),永吉路１８０巷６６弄６號三樓,3.0,49.0,0,28.65,708633,0.0,,25.043398,121.571186,市政府站出口4,468
房地(土地+建物)+車位,民和街９８號四樓之３,4.0,0.0,1,41.35,656971,10.3,252427.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物),辛亥路四段７７巷３１弄１５號,,26.0,0,121.56,403095,0.0,,25.008092,121.55951,辛亥站出口,415
房地(土地+建物),南京東路四段５２巷３號三樓,3.0,0.0,1,17.38,1150440,0.0,,25.051084,121.553724,台北小巨蛋站出口4,97
房地(土地+建物)+車位,民和街９８號九樓之３,9.0,0.0,1,41.35,722991,10.3,262136.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,民和街１００號十四樓之２,14.0,0.0,1,54.06,726698,10.3,271845.0,25.02569,121.497323,龍山寺站出口2,1077
房地(土地+建物)+車位,民和街９８號八樓之３,8.0,0.0,1,41.35,711719,10.3,233010.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,民和街９８號八樓之２,8.0,-1.0,1,45.7,706124,10.3,242718.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,北科路１８８號十二樓,12.0,-2.0,1,65.53,1074704,9.7,309278.0,25.106999,121.513901,明德站出口3,572
房地(土地+建物)+車位,龍江路２７１巷２號,1.0,39.0,1,58.34,1131239,0.0,,25.059431,121.541002,中山國中站出口,338
房地(土地+建物),南京東路四段５２巷３號二樓之２,2.0,-1.0,1,17.87,1125994,0.0,,25.051084,121.553724,台北小巨蛋站出口4,97
房地(土地+建物)+車位,北科路１８６號十一樓,11.0,-2.0,1,55.23,1082749,9.7,340206.0,25.106938,121.513992,明德站出口3,568
房地(土地+建物)+車位,信安街１６８號十樓之３,10.0,-1.0,1,41.42,1166148,12.09,277089.0,25.023439,121.555343,六張犁站出口,267
房地(土地+建物)+車位,信安街１６８號十一樓之２,11.0,-1.0,1,26.52,1230400,12.09,256410.0,25.023439,121.555343,六張犁站出口,267
房地(土地+建物)+車位,北科路１８８號三樓,3.0,-2.0,1,65.53,1033507,9.7,340206.0,25.106999,121.513901,明德站出口3,572
房地(土地+建物)+車位,北科路１８６號八樓,8.0,-2.0,1,55.23,1060787,9.7,309278.0,25.106938,121.513992,明德站出口3,568
房地(土地+建物)+車位,民和街９６號三樓,3.0,-1.0,1,71.29,622725,10.3,252427.0,25.025554,121.497575,龍山寺站出口2,1086
房地(土地+建物)+車位,北科路１９２號十樓,10.0,-2.0,1,55.23,1016862,9.7,298969.0,25.10713,121.513673,明德站出口3,582
房地(土地+建物)+車位,信安街１６８號十樓之８,10.0,-1.0,1,39.23,1155737,12.09,289495.0,25.023439,121.555343,六張犁站出口,267
房地(土地+建物)+車位,信安街１６８號九樓之５,9.0,-1.0,1,34.12,1168805,12.09,285360.0,25.023439,121.555343,六張犁站出口,267
房地(土地+建物)+車位,北科路１９２號三樓,3.0,-2.0,1,55.23,968545,9.7,350515.0,25.10713,121.513673,明德站出口3,582
房地(土地+建物)+車位,民和街９６號五樓,5.0,-1.0,1,70.94,632563,9.95,251256.0,25.025554,121.497575,龍山寺站出口2,1086
房地(土地+建物)+車位,北科路１８８號四樓,4.0,-2.0,1,75.23,1029869,19.4,319588.0,25.106999,121.513901,明德站出口3,572
房地(土地+建物)+車位,信安街１６８號十樓之２,10.0,-1.0,1,26.52,1226934,12.09,260546.0,25.023439,121.555343,六張犁站出口,267
房地(土地+建物)+車位,民和街９８號十三樓之２,13.0,-1.0,1,45.7,738606,10.3,233010.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,民和街９６號八樓之１,8.0,-1.0,1,71.57,665499,10.3,252427.0,25.025554,121.497575,龍山寺站出口2,1086
房地(土地+建物)+車位,民和街９６號十四樓,14.0,-1.0,1,71.29,706674,10.3,262136.0,25.025554,121.497575,龍山寺站出口2,1086
房地(土地+建物)+車位,民和街１００號三樓之２,3.0,-1.0,1,54.06,611980,10.3,233010.0,25.02569,121.497323,龍山寺站出口2,1077
房地(土地+建物)+車位,民和街９６號七樓之１,7.0,-1.0,1,81.87,657013,20.59,242836.0,25.025554,121.497575,龍山寺站出口2,1086
房地(土地+建物)+車位,民和街１００號十二樓之２,12.0,-1.0,1,54.06,709787,10.3,252427.0,25.02569,121.497323,龍山寺站出口2,1077
房地(土地+建物)+車位,民和街９８號三樓之２,3.0,-1.0,1,45.7,632405,10.3,252427.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物),民和街１００號四樓之２,4.0,-1.0,1,43.76,619064,0.0,,25.02569,121.497323,龍山寺站出口2,1077
房地(土地+建物)+車位,民和街１００號五樓之３,5.0,-1.0,1,55.78,627214,10.3,252427.0,25.02569,121.497323,龍山寺站出口2,1077
房地(土地+建物)+車位,北科路１９２號二樓,2.0,-2.0,1,55.23,972937,9.7,329897.0,25.10713,121.513673,明德站出口3,582
房地(土地+建物)+車位,民和街９６號二樓之２,2.0,-1.0,1,75.91,618302,10.3,252427.0,25.025554,121.497575,龍山寺站出口2,1086
房地(土地+建物)+車位,民和街１００號二樓之３,2.0,-1.0,1,54.3,598201,10.3,252427.0,25.02569,121.497323,龍山寺站出口2,1077
房地(土地+建物),民和街１００號十二樓之１,12.0,-1.0,1,32.29,717586,0.0,,25.02569,121.497323,龍山寺站出口2,1077
房地(土地+建物)+車位,民和街１００號十三樓之１,13.0,-1.0,1,42.59,725639,10.3,242718.0,25.02569,121.497323,龍山寺站出口2,1077
房地(土地+建物)+車位,民和街９８號十一樓之３,11.0,-1.0,1,41.35,733618,10.3,242718.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,民和街９８號十四樓之３,14.0,-1.0,1,41.35,744246,10.3,233010.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,民和街９８號九樓之２,9.0,-1.0,1,45.7,689459,10.3,242718.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,北科路１９２號八樓,8.0,-2.0,1,55.23,1012689,9.7,350515.0,25.10713,121.513673,明德站出口3,582
房地(土地+建物)+車位,北科路１８６號十三樓,13.0,-2.0,1,55.23,1092852,9.7,371134.0,25.106938,121.513992,明德站出口3,568
房地(土地+建物)+車位,北科路１８６號,1.0,-2.0,1,52.47,1391149,9.7,360825.0,25.106938,121.513992,明德站出口3,568
房地(土地+建物)+車位,民和街９６號七樓之２,7.0,-1.0,1,75.91,649392,10.3,252427.0,25.025554,121.497575,龍山寺站出口2,1086
房地(土地+建物),民和街１００號三樓之１,3.0,-1.0,1,32.29,627152,0.0,,25.02569,121.497323,龍山寺站出口2,1077
房地(土地+建物)+車位,民和街９８號十四樓之２,14.0,-1.0,1,45.7,749339,10.3,252427.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物),民和街１００號十三樓,13.0,-1.0,1,32.31,742255,0.0,,25.02569,121.497323,龍山寺站出口2,1077
房地(土地+建物)+車位,民和街９８號十樓之１,10.0,-1.0,1,48.81,695956,10.3,223301.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,北科路１８６號九樓,9.0,-2.0,1,64.93,1054198,19.4,345361.0,25.106938,121.513992,明德站出口3,568
房地(土地+建物)+車位,民和街１００號三樓之３,3.0,-1.0,1,55.78,602152,10.3,252427.0,25.02569,121.497323,龍山寺站出口2,1077
房地(土地+建物)+車位,北科路１８６號六樓,6.0,-2.0,1,55.23,1037726,9.7,335052.0,25.106938,121.513992,明德站出口3,568
房地(土地+建物),民和街９８號十樓之３,10.0,-1.0,1,31.05,708177,0.0,,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,民和街９８號十二樓之２,12.0,-1.0,1,45.7,723353,10.3,242718.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,民和街９８號二樓之１,2.0,-1.0,1,48.81,588187,10.3,242718.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,民和街９８號六樓之２,6.0,-1.0,1,45.7,665451,10.3,242718.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物),民和街１００號六樓之２,6.0,-1.0,1,43.76,634832,0.0,,25.02569,121.497323,龍山寺站出口2,1077
房地(土地+建物)+車位,民和街１００號七樓之２,7.0,-1.0,1,54.06,652886,10.3,242718.0,25.02569,121.497323,龍山寺站出口2,1077
房地(土地+建物)+車位,民和街９８號五樓之１,5.0,-1.0,1,48.46,638306,9.95,251256.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,民和街９８號十一樓之２,11.0,-1.0,1,45.7,725331,10.3,242718.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,民和街９８號四樓之２,4.0,-1.0,1,45.7,639748,10.3,252427.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,民和街９８號五樓之２,5.0,-1.0,1,45.7,647374,10.3,252427.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物),民和街１００號四樓之１,4.0,-1.0,1,32.29,633656,0.0,,25.02569,121.497323,龍山寺站出口2,1077
房地(土地+建物),民和街９８號二樓之２,2.0,-1.0,1,35.4,697650,0.0,,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物),民和街９８號二樓之３,2.0,-1.0,1,31.05,662124,0.0,,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,民和街９６號六樓之２,6.0,-1.0,1,96.51,650582,30.89,249272.0,25.025554,121.497575,龍山寺站出口2,1086
房地(土地+建物)+車位,民和街９８號三樓,3.0,-1.0,1,58.37,601582,10.3,252427.0,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物),民和街９８號三樓之３,3.0,-1.0,1,31.05,635394,0.0,,25.025484,121.497301,龍山寺站出口2,1099
房地(土地+建物)+車位,民和街９６號六樓之１,6.0,-1.0,1,71.57,649180,10.3,252427.0,25.025554,121.497575,龍山寺站出口2,1086
房地(土地+建物)+車位,民和街９６號六樓,6.0,-1.0,1,71.29,650763,10.3,252427.0,25.025554,121.497575,龍山寺站出口2,1086
房地(土地+建物)+車位,北科路１９０號六樓,6.0,-2.0,1,65.53,1020969,9.7,340206.0,25.107059,121.513783,明德站出口3,578
房地(土地+建物)+車位,北科路１８８號六樓,6.0,-2.0,1,65.53,1020969,9.7,340206.0,25.106999,121.513901,明德站出口3,572
房地(土地+建物)+車位,民和街９６號十三樓之１,13.0,-1.0,1,71.57,691773,10.3,262136.0,25.025554,121.497575,龍山寺站出口2,1086
房地(土地+建物)+車位,民和街９６號十樓之１,10.0,-1.0,1,71.57,666804,10.3,242718.0,25.025554,121.497575,龍山寺站出口2,1086
房地(土地+建物)+車位,向陽路１９６巷９號八樓,8.0,-1.0,1,37.96,837480,8.73,252005.0,25.056903,121.593796,昆陽站出口3,701
房地(土地+建物)+車位,向陽路１９６巷７號五樓,5.0,-1.0,1,49.99,778033,8.73,252005.0,25.05673,121.5939,昆陽站出口3,682
房地(土地+建物),南京東路四段５２巷３號三樓之２,3.0,-2.0,1,17.87,1150619,0.0,,25.051084,121.553724,台北小巨蛋站出口4,97
房地(土地+建物)+車位,基河路３１０號五樓,5.0,-3.0,1,53.38,889686,9.66,310559.0,25.094162,121.518874,士林站出口1,714
房地(土地+建物)+車位,溪洲街６５號七樓之５,7.0,-3.0,1,39.84,653453,12.06,207297.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號六樓之６,6.0,-3.0,1,39.68,627485,12.06,219735.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物),金湖路３４７巷９６號四樓,4.0,-3.0,1,26.31,805641,0.0,,25.074194,121.598721,葫洲站出口2,873
房地(土地+建物)+車位,溪洲街６５之２號,1.0,-3.0,1,38.72,763336,12.06,219735.0,25.005205,121.534879,萬隆站出口4,466
房地(土地+建物)+車位,南京東路四段５２巷３號五樓,5.0,-2.0,1,22.99,1143538,5.6,357143.0,25.051084,121.553724,台北小巨蛋站出口4,97
房地(土地+建物)+車位,溪洲街６５號,1.0,-3.0,1,57.32,749947,24.12,161692.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,向陽路１９６巷１１號七樓,7.0,-2.0,1,35.43,825605,8.73,286369.0,25.056843,121.593759,昆陽站出口3,694
房地(土地+建物)+車位,向陽路１９６巷５號九樓,9.0,-2.0,1,49.99,787912,8.73,263459.0,25.056698,121.593794,昆陽站出口3,678
房地(土地+建物)+車位,向陽路１９６巷１３號四樓之１,4.0,-2.0,1,25.26,795446,8.73,263459.0,25.056827,121.593718,昆陽站出口3,693
房地(土地+建物)+車位,向陽路１９６巷１７號七樓,7.0,-2.0,1,35.43,811377,8.73,263459.0,25.056971,121.593665,昆陽站出口3,709
房地(土地+建物),金湖路３４７巷９２號,1.0,-3.0,1,24.64,1005051,0.0,,25.074156,121.598672,葫洲站出口2,877
房地(土地+建物),金湖路３４７巷９２號二樓,2.0,-3.0,1,26.73,785293,0.0,,25.074156,121.598672,葫洲站出口2,877
房地(土地+建物),向陽路１９６巷１３號七樓之１,7.0,-2.0,1,16.53,834765,0.0,,25.056827,121.593718,昆陽站出口3,693
房地(土地+建物)+車位,溪洲街６５號十四樓之１,14.0,-3.0,1,37.87,802038,12.06,207297.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５之１號,1.0,-3.0,1,36.65,761215,12.09,194376.0,25.005205,121.534879,萬隆站出口4,466
房地(土地+建物)+車位,南京東路四段５２巷３號二樓,2.0,-2.0,1,22.99,1087166,5.6,321429.0,25.051084,121.553724,台北小巨蛋站出口4,97
房地(土地+建物)+車位,向陽路１９６巷７號九樓,9.0,-2.0,1,49.99,765914,8.73,274914.0,25.05673,121.5939,昆陽站出口3,682
房地(土地+建物)+車位,向陽路１９６巷１１號六樓,6.0,-2.0,1,35.43,793779,8.73,263459.0,25.056843,121.593759,昆陽站出口3,694
房地(土地+建物)+車位,溪洲街６５號八樓之６,8.0,-3.0,1,39.46,570857,12.06,208955.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,向陽路１９６巷１９號五樓,5.0,-2.0,1,35.28,783416,8.73,252005.0,25.056954,121.593759,昆陽站出口3,707
房地(土地+建物)+車位,溪洲街６５號十四樓之２,14.0,-3.0,1,38.48,683865,12.06,208955.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號六樓之５,6.0,-3.0,1,39.24,575496,12.06,208955.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,向陽路１９６巷１３號五樓之１,5.0,-2.0,1,25.26,810569,8.73,263459.0,25.056827,121.593718,昆陽站出口3,693
房地(土地+建物)+車位,向陽路１９６巷３號六樓,6.0,-2.0,1,49.05,761291,8.73,286369.0,25.05664,121.593835,昆陽站出口3,672
房地(土地+建物)+車位,溪洲街６５號十三樓之２,13.0,-3.0,1,38.31,788726,12.06,232172.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號十五樓之２,15.0,-3.0,1,55.07,798832,28.91,190246.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號七樓之６,7.0,-3.0,1,39.12,657758,12.06,207297.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號七樓之８,7.0,-3.0,1,36.68,682360,12.06,194859.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６３號四樓之１,4.0,-3.0,1,42.2,653725,12.06,232172.0,25.005623,121.534833,萬隆站出口4,499
房地(土地+建物)+車位,溪洲街６５號十五樓之１,15.0,-3.0,1,37.69,803626,12.06,232172.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號十四樓之６,14.0,-3.0,1,39.34,762395,12.06,232172.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,富山路９號十四樓,14.0,-3.0,1,49.1,650085,12.8,203125.0,24.988947,121.553714,萬芳醫院站出口,1229
房地(土地+建物)+車位,富山路５號十三樓,13.0,-3.0,1,69.02,651202,32.26,271234.0,24.988872,121.553694,萬芳醫院站出口,1238
房地(土地+建物)+車位,富山路９號二樓,2.0,-3.0,1,48.03,690084,11.73,242967.0,24.988947,121.553714,萬芳醫院站出口,1229
房地(土地+建物),重慶北路四段１０８號五樓之２,5.0,-3.0,1,25.69,661859,0.0,,25.082843,121.512788,劍潭站出口2,1206
房地(土地+建物)+車位,富山路７號二樓,2.0,-3.0,1,29.04,610830,4.4,352273.0,24.988913,121.553704,萬芳醫院站出口,1233
房地(土地+建物),重慶北路四段１０８號四樓之２,4.0,-3.0,1,25.69,633048,0.0,,25.082843,121.512788,劍潭站出口2,1206
房地(土地+建物)+車位,溪洲街６５號十三樓之１,13.0,-3.0,1,37.96,772291,12.06,207297.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號十三樓之５,13.0,-3.0,1,37.97,780617,11.13,238095.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物),溪洲街６３號二樓之１,2.0,-3.0,1,29.41,632054,0.0,,25.005623,121.534833,萬隆站出口4,499
房地(土地+建物)+車位,詔安街５３號四樓,4.0,-3.0,1,44.29,544117,0.0,,25.025666,121.511718,中正紀念堂站出口2,998
房地(土地+建物)+車位,溪洲街６５號七樓之７,7.0,-3.0,1,38.34,652709,12.06,194859.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號四樓之９,4.0,-3.0,1,47.55,640177,13.14,178843.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號六樓之７,6.0,-3.0,1,37.7,649456,12.06,194859.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,詔安街５３號三樓,3.0,-3.0,1,44.29,544117,0.0,,25.025666,121.511718,中正紀念堂站出口2,998
房地(土地+建物)+車位,溪洲街６５號十二樓之１,12.0,-3.0,1,37.96,762637,12.06,207297.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號十二樓之２,12.0,-3.0,1,38.38,761677,12.06,207297.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６３號二樓,2.0,-3.0,1,39.35,638973,11.13,224618.0,25.005623,121.534833,萬隆站出口4,499
房地(土地+建物)+車位,溪洲街６３號五樓,5.0,-3.0,1,41.41,642348,12.06,219735.0,25.005623,121.534833,萬隆站出口4,499
房地(土地+建物)+車位,富山路５號十一樓,11.0,-3.0,1,48.49,644674,11.73,221654.0,24.988872,121.553694,萬芳醫院站出口,1238
房地(土地+建物)+車位,富山路９號七樓,7.0,-3.0,1,48.03,619836,11.73,221654.0,24.988947,121.553714,萬芳醫院站出口,1229
房地(土地+建物)+車位,富山路７號十一樓,11.0,-3.0,1,29.04,645329,4.4,352273.0,24.988913,121.553704,萬芳醫院站出口,1233
房地(土地+建物)+車位,富山路９號三樓,3.0,-3.0,1,48.03,620387,11.73,204604.0,24.988947,121.553714,萬芳醫院站出口,1229
房地(土地+建物)+車位,溪洲街６５號八樓,8.0,-3.0,1,38.29,718567,12.06,207297.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號五樓,5.0,-3.0,1,38.34,681018,12.06,194859.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號八樓之７,8.0,-3.0,1,37.64,660689,12.06,194859.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號五樓之９,5.0,-3.0,1,46.48,652325,12.06,219735.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６３號四樓,4.0,-3.0,1,41.41,637236,12.06,219735.0,25.005623,121.534833,萬隆站出口4,499
房地(土地+建物)+車位,詔安街５３號五樓,5.0,-3.0,1,44.29,554276,0.0,,25.025666,121.511718,中正紀念堂站出口2,998
房地(土地+建物)+車位,詔安街５３號六樓,6.0,-3.0,1,44.29,558792,0.0,,25.025666,121.511718,中正紀念堂站出口2,998
房地(土地+建物)+車位,詔安街５３號二樓之２,2.0,-3.0,1,39.62,503593,0.0,,25.025666,121.511718,中正紀念堂站出口2,998
房地(土地+建物)+車位,詔安街５３號三樓之２,3.0,-3.0,1,39.62,502331,0.0,,25.025666,121.511718,中正紀念堂站出口2,998
房地(土地+建物)+車位,詔安街５３號四樓之２,4.0,-3.0,1,39.62,512933,0.0,,25.025666,121.511718,中正紀念堂站出口2,998
房地(土地+建物)+車位,詔安街５３號九樓之２,9.0,-3.0,1,38.82,535809,0.0,,25.025666,121.511718,中正紀念堂站出口2,998
房地(土地+建物)+車位,詔安街５３號十一樓之２,11.0,-3.0,1,38.82,546156,0.0,,25.025666,121.511718,中正紀念堂站出口2,998
房地(土地+建物)+車位,溪洲街６５號六樓之８,6.0,-3.0,1,37.34,656570,12.06,194859.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號十二樓之６,12.0,-3.0,1,39.27,735028,12.06,232172.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號十三樓之６,13.0,-3.0,1,39.68,648485,12.06,208955.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６３號五樓之１,5.0,-3.0,1,42.2,652066,12.06,219735.0,25.005623,121.534833,萬隆站出口4,499
房地(土地+建物)+車位,溪洲街６５號四樓之５,4.0,-3.0,1,39.06,638791,12.06,194859.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,三合街一段８２巷１２２號三樓,3.0,-3.0,1,38.27,659801,13.22,143722.0,25.129472,121.504399,奇岩站出口1,507
房地(土地+建物)+車位,重慶北路四段１０８號十二樓,12.0,-3.0,1,49.57,580526,12.19,172272.0,25.082843,121.512788,劍潭站出口2,1206
房地(土地+建物)+車位,溪洲街６５號九樓,9.0,-3.0,1,76.34,720341,12.06,208955.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號十樓之１,10.0,-3.0,1,37.91,742787,12.06,194859.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物),溪洲街６５號十二樓之５,12.0,-3.0,1,27.0,740627,0.0,,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號十五樓之５,15.0,-3.0,1,39.2,779285,12.06,194859.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號十五樓之６,15.0,-3.0,1,39.46,753722,12.06,194859.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６３號三樓之１,3.0,-3.0,1,43.09,636473,12.06,219735.0,25.005623,121.534833,萬隆站出口4,499
房地(土地+建物)+車位,溪洲街６３號三樓,3.0,-3.0,1,42.0,628020,12.06,219735.0,25.005623,121.534833,萬隆站出口4,499
房地(土地+建物)+車位,重慶北路四段１０８號十三樓,13.0,-3.0,1,49.57,585342,12.19,172272.0,25.082843,121.512788,劍潭站出口2,1206
房地(土地+建物)+車位,富山路５號二樓,2.0,-3.0,1,48.49,607952,11.73,204604.0,24.988872,121.553694,萬芳醫院站出口,1238
房地(土地+建物)+車位,富山路５號九樓,9.0,-3.0,1,48.49,641410,11.73,238704.0,24.988872,121.553694,萬芳醫院站出口,1238
房地(土地+建物),南京東路四段５２巷３號二樓之１,2.0,-2.0,1,18.2,1093323,0.0,,25.051084,121.553724,台北小巨蛋站出口4,97
房地(土地+建物),南京東路四段５２巷３號三樓之１,3.0,-2.0,1,18.2,1093323,0.0,,25.051084,121.553724,台北小巨蛋站出口4,97
房地(土地+建物)+車位,重慶北路四段１０８號十三樓之３,13.0,-3.0,1,49.48,560485,12.19,139459.0,25.082843,121.512788,劍潭站出口2,1206
房地(土地+建物)+車位,富山路９號十樓,10.0,-3.0,1,48.03,633610,11.73,204604.0,24.988947,121.553714,萬芳醫院站出口,1229
房地(土地+建物)+車位,富山路９號十三樓,13.0,-3.0,1,48.03,649588,11.73,230179.0,24.988947,121.553714,萬芳醫院站出口,1229
房地(土地+建物)+車位,市民大道七段１０號九樓之１,9.0,-3.0,1,49.63,1080032,10.21,284035.0,25.04884,121.580524,松山站出口4,278
房地(土地+建物)+車位,溪洲街６５號五樓之６,5.0,-3.0,1,39.27,644181,12.06,194859.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號九樓之６,9.0,-3.0,1,39.12,696559,12.06,194859.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,詔安街５３號五樓之２,5.0,-3.0,1,39.62,515962,0.0,,25.025666,121.511718,中正紀念堂站出口2,998
房地(土地+建物)+車位,詔安街５３號十樓之２,10.0,-3.0,1,38.82,543538,0.0,,25.025666,121.511718,中正紀念堂站出口2,998
房地(土地+建物)+車位,詔安街５３號七樓,7.0,-3.0,1,44.29,554276,0.0,,25.025666,121.511718,中正紀念堂站出口2,998
房地(土地+建物)+車位,溪洲街６５號六樓之１,6.0,-3.0,1,37.96,681546,12.06,194859.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號九樓之２,9.0,-3.0,1,38.38,717989,12.06,207297.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物)+車位,溪洲街６５號九樓之５,9.0,-3.0,1,39.39,706084,12.06,207297.0,25.005542,121.534937,萬隆站出口4,486
房地(土地+建物),三合街一段８２巷１２２號二樓,2.0,-3.0,1,25.05,629940,0.0,,25.129472,121.504399,奇岩站出口1,507
房地(土地+建物)+車位,三合街一段８２巷１２２號八樓,8.0,-3.0,1,38.27,702510,13.22,143722.0,25.129472,121.504399,奇岩站出口1,507
房地(土地+建物)+車位,三合街一段８２巷１２０號六樓,6.0,-3.0,1,54.6,669325,13.22,196672.0,25.129436,121.504324,奇岩站出口1,499
房地(土地+建物)+車位,三合街一段８２巷１２０號二樓,2.0,-3.0,1,54.6,621965,13.22,143722.0,25.129436,121.504324,奇岩站出口1,499
