交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺)
房地(土地+建物),忠順街一段９巷１號五樓,5.0,40.0,0,45.46,380557,0.0,,24.983721,121.556896,大坪林站出口5,1383
房地(土地+建物)+車位,政大二街２０６巷１００號,1.0,26.0,0,79.08,397084,0.0,,24.98868,121.585362,動物園站出口2,1199
房地(土地+建物),成福路７４巷８號四樓之１,4.0,5.0,1,18.91,954559,0.0,,25.043983,121.586269,後山埤站出口3,332
房地(土地+建物)+車位,五常街１０１號六樓,6.0,0.0,1,49.21,1019925,13.24,226586.0,25.064394,121.541672,中山國中站出口,460
房地(土地+建物)+車位,翠嶺路３３號三樓,3.0,23.0,0,31.64,379213,0.0,,25.143439,121.507911,新北投站出口1,844
房地(土地+建物)+車位,松勇路５３巷１０號七樓,7.0,24.0,1,55.08,920080,0.0,,25.034077,121.570883,象山站出口3,125
房地(土地+建物),港墘路１５５巷３號五樓,5.0,42.0,0,29.7,656579,0.0,,25.076977,121.575739,港墘站出口1,351
房地(土地+建物),汀州路三段４５之３號五樓,5.0,23.0,1,13.4,946004,0.0,,25.019008,121.527078,台電大樓站出口1,166
房地(土地+建物)+車位,民權東路六段２８９巷３１號四樓,4.0,1.0,1,46.4,798843,10.54,0.0,25.069382,121.601219,葫洲站出口2,697
房地(土地+建物),天玉街２３號三樓之２,3.0,26.0,1,21.51,813661,0.0,,25.121288,121.528302,石牌站出口2,1489
房地(土地+建物),迪化街二段１９３號七樓,7.0,37.0,1,61.63,430019,0.0,,25.06938,121.511416,大橋頭站出口3,660
房地(土地+建物),安和路一段２１巷２６號二樓,2.0,33.0,1,53.84,891599,0.0,,25.039393,121.551664,忠孝敦化站出口3,217
房地(土地+建物)+車位,指南路三段２６號三樓之３,3.0,14.0,1,41.55,544107,12.15,205761.0,24.983108,121.579933,動物園站出口2,1654
房地(土地+建物),政大二街１７１巷５２號五樓,5.0,19.0,1,40.5,419767,0.0,,24.989491,121.586732,動物園站出口1,1195
房地(土地+建物)+車位,吳興街２８４巷８號十樓之２,10.0,8.0,1,35.48,982141,4.43,451467.0,25.025024,121.563707,台北101/世貿站出口3,858
房地(土地+建物),仁愛路二段１５巷１４號三樓,3.0,29.0,1,9.52,1130983,0.0,,25.038706,121.52628,東門站出口2,515
房地(土地+建物)+車位,松江路２０４巷２６號五樓,5.0,7.0,1,32.58,929893,5.7,315789.0,25.057397,121.531923,行天宮站出口1,138
房地(土地+建物),汀州路二段１６７號十樓,10.0,1.0,1,28.54,822681,0.0,,25.024475,121.521342,古亭站出口2,233
房地(土地+建物)+車位,大同街２２８巷６６號六樓,6.0,1.0,1,55.48,648157,7.32,107923.0,25.140004,121.499997,新北投站出口2,431
房地(土地+建物)+車位,興隆路二段６號九樓,9.0,6.0,1,85.07,809033,25.49,180463.0,24.998592,121.545232,萬隆站出口2,657
房地(土地+建物),四平街１０７號四樓之５,4.0,21.0,1,12.33,810839,0.0,,25.053745,121.535802,松江南京站出口6,264
房地(土地+建物)+車位,仙岩路１６巷７０之１１號三樓,3.0,24.0,0,24.62,629009,11.74,102215.0,24.996191,121.550269,萬芳醫院站出口,832
房地(土地+建物)+車位,新生南路三段３６號十二樓,12.0,34.0,1,68.58,882147,0.0,,25.021921,121.533964,台電大樓站出口2,527
房地(土地+建物),華齡街６３號三樓,3.0,42.0,0,30.83,540423,0.0,,25.084613,121.519088,劍潭站出口2,589
房地(土地+建物),松仁路２４２號十六樓,16.0,26.0,1,34.35,963145,0.0,,25.02458,121.569398,象山站出口2,868
房地(土地+建物)+車位,行善路２８１巷１９弄１０號八樓,8.0,12.0,1,116.92,752457,21.3,234742.0,25.061524,121.584586,松山站出口5,1399
房地(土地+建物),港華街５１巷３弄１２號三樓,3.0,41.0,0,32.25,563783,0.0,,25.083159,121.576286,港墘站出口1,340
房地(土地+建物),景興路１５３巷１７號二樓之２,2.0,28.0,1,8.45,650513,0.0,,24.99401,121.545814,景美站出口2,446
房地(土地+建物)+車位,北安路６６６號七樓,7.0,2.0,1,44.56,1223102,7.07,268741.0,25.083838,121.549417,大直站出口1,461
房地(土地+建物)+車位,市民大道三段１８８號八樓之１,8.0,6.0,1,113.24,1262257,15.0,533333.0,25.044427,121.538095,忠孝新生站出口3,533
房地(土地+建物),同安街９１之５號三樓,3.0,48.0,0,24.03,565043,0.0,,25.022496,121.520682,古亭站出口2,429
房地(土地+建物),泉源路５２號十一樓之２,11.0,22.0,1,28.48,484545,0.0,,25.140896,121.509466,新北投站出口1,741
房地(土地+建物),文化三路１４０號六樓,6.0,36.0,1,35.28,422329,0.0,,25.13984,121.498642,新北投站出口2,509
房地(土地+建物)+車位,汀州路四段２２３號十二樓,12.0,12.0,1,50.12,618464,0.0,,25.002711,121.535729,萬隆站出口4,287
房地(土地+建物),文林北路８０巷５４號,,51.0,0,63.52,657223,0.0,,25.10605,121.519242,明德站出口1,361
房地(土地+建物),新生北路三段４３號十樓之６,10.0,44.0,1,15.65,682502,0.0,,25.065416,121.528038,中山國小站出口4,312
房地(土地+建物),珠海路１０９巷６之１號,,19.0,1,115.32,499285,0.0,,25.141526,121.504875,新北投站出口1,525
房地(土地+建物),通安街１４８號二樓之２,2.0,39.0,1,47.93,754787,0.0,,25.027978,121.552451,六張犁站出口,460
房地(土地+建物),江南街７１巷３號三樓,3.0,41.0,0,25.26,621419,0.0,,25.077072,121.577747,港墘站出口1,393
房地(土地+建物)+車位,中山北路六段２９０巷７弄３７號六樓,6.0,10.0,1,66.15,779100,10.37,385728.0,25.110065,121.527668,明德站出口1,862
房地(土地+建物)+車位,莒光路１２３號三樓,3.0,34.0,1,61.52,666039,17.68,0.0,25.030973,121.503853,龍山寺站出口3,543
房地(土地+建物),環河南路二段６２巷４號三樓,3.0,39.0,0,23.62,389464,0.0,,25.037693,121.495981,龍山寺站出口1,434
房地(土地+建物),興隆路三段１８１巷９弄７號三樓,3.0,,0,28.37,387755,0.0,,24.996985,121.561336,萬芳醫院站出口,450
房地(土地+建物),木柵路二段１０９巷１００弄２２之１號八樓,8.0,26.0,1,12.41,479392,0.0,,24.992147,121.561421,萬芳醫院站出口,886
房地(土地+建物),內湖路一段９１巷３５弄２號五樓,5.0,38.0,0,41.43,555108,0.0,,25.087331,121.562575,西湖站出口1,690
房地(土地+建物),和平東路三段４２１號,1.0,,0,33.0,1011432,0.0,,25.019412,121.558086,麟光站出口,109
房地(土地+建物),研究院路二段１８２巷７９弄２１號二樓,2.0,38.0,1,29.49,372999,0.0,,25.037214,121.613933,南港站出口2,1772
房地(土地+建物),中山北路七段８１巷２９號三樓,3.0,35.0,0,38.07,551622,0.0,,25.122061,121.529605,石牌站出口2,1646
房地(土地+建物),忠孝東路五段４２３巷３３號二樓,2.0,45.0,0,28.25,802734,0.0,,25.042359,121.575299,永春站出口1,153
房地(土地+建物),敦化北路１４５巷２３弄５號三樓,3.0,1.0,1,21.75,1292711,0.0,,25.053019,121.550456,台北小巨蛋站出口2,163
房地(土地+建物),中山北路六段４０５巷５１號五樓,5.0,38.0,1,52.69,770219,0.0,,25.115493,121.526655,明德站出口2,1004
房地(土地+建物),木柵路二段１０９巷２６弄１５號四樓,4.0,35.0,0,33.56,437991,0.0,,24.990546,121.56386,萬芳社區站出口,1004
房地(土地+建物)+車位,辛亥路四段２０９巷２２號二十三樓,23.0,2.0,1,36.95,912275,10.0,250000.0,25.002065,121.556004,萬芳醫院站出口,346
房地(土地+建物),忠誠路二段１６６巷３８號四樓,4.0,44.0,0,33.86,605456,0.0,,25.11619,121.532022,明德站出口2,1505
房地(土地+建物)+車位,南京東路五段２５０巷１８弄１號四樓之３,4.0,48.0,1,79.07,543799,0.0,,25.05024,121.566254,南京三民站出口3,206
房地(土地+建物),研究院路二段１８２巷７９弄５號,1.0,38.0,0,30.84,442890,0.0,,25.036966,121.61413,南港站出口2,1805
房地(土地+建物),忠孝東路五段４２３巷５弄２６號三樓之１,3.0,23.0,1,11.66,926376,0.0,,25.041836,121.574479,永春站出口1,114
房地(土地+建物),致遠一路一段１２５巷９號,1.0,48.0,0,33.86,767895,0.0,,25.109843,121.514541,明德站出口3,403
房地(土地+建物),重慶北路三段２３６巷４９號五樓,5.0,43.0,0,25.73,531725,0.0,,25.070634,121.512144,大橋頭站出口3,778
房地(土地+建物),敦化北路１４５巷２３弄３號三樓之２,3.0,1.0,1,21.75,1292711,0.0,,25.053206,121.550469,台北小巨蛋站出口2,183
房地(土地+建物)+車位,敦化北路１４５巷２３弄５號五樓,5.0,1.0,1,27.42,1515001,5.67,0.0,25.053019,121.550456,台北小巨蛋站出口2,163
房地(土地+建物),伊通街１０６巷４號三樓,3.0,39.0,1,41.92,744268,0.0,,25.053961,121.534339,松江南京站出口7,202
房地(土地+建物),新生北路三段６１號二樓之４,2.0,46.0,1,32.22,589765,0.0,,25.065942,121.528055,中山國小站出口4,367
房地(土地+建物)+車位,至誠路一段１３８號十三樓,13.0,4.0,1,162.42,954988,50.6,223320.0,25.101635,121.534763,士林站出口1,1219
房地(土地+建物),文德路６６巷４０弄１５號四樓,4.0,38.0,0,36.8,486385,0.0,,25.075118,121.581571,文德站出口2,472
房地(土地+建物),景明街１４巷６之２號二樓,2.0,47.0,0,40.25,580905,0.0,,25.00204,121.541124,萬隆站出口2,168
房地(土地+建物),和平東路二段３１１巷５３號四樓,4.0,37.0,1,32.99,685106,0.0,,25.025925,121.545414,科技大樓站出口,181
房地(土地+建物)+車位,中華路二段４１６巷５２號十四樓之３,14.0,9.0,1,62.75,613570,0.0,,25.027533,121.504739,龍山寺站出口3,932
房地(土地+建物),康樂街６１巷１７號三樓,3.0,28.0,1,36.84,597105,0.0,,25.069148,121.619403,東湖站出口3,784
房地(土地+建物),忠孝東路四段５５３巷３６號三樓,3.0,54.0,0,15.72,953960,0.0,,25.043837,121.562917,市政府站出口1,372
房地(土地+建物)+車位,四維路１９２巷１６號七樓,7.0,9.0,1,56.6,1302774,0.72,0.0,25.027261,121.546966,科技大樓站出口,357
房地(土地+建物)+車位,中山北路七段１８１巷２號三樓,3.0,15.0,1,102.64,913141,11.74,511073.0,25.124763,121.532356,石牌站出口1,2038
房地(土地+建物),寧波東街９巷８號四樓之３,4.0,16.0,1,11.62,1435579,0.0,,25.032652,121.519563,中正紀念堂站出口3,70
房地(土地+建物)+車位,康寧路三段１８０巷１８號,1.0,13.0,1,36.22,1096287,11.4,0.0,25.068974,121.611182,東湖站出口2,199
房地(土地+建物),石仙路１５號,1.0,32.0,0,41.63,379534,0.0,,25.141927,121.489176,復興崗站出口1,607
房地(土地+建物),宜山路５號,,33.0,1,110.55,497519,0.0,,25.143231,121.50591,新北投站出口1,737
房地(土地+建物),新生北路二段７３號七樓之２,7.0,43.0,1,5.38,696445,0.0,,25.056717,121.52786,行天宮站出口1,545
房地(土地+建物)+車位,金龍路２２２巷８號九樓之１,9.0,28.0,1,21.12,678583,9.18,228758.0,25.087891,121.585981,內湖站出口1,953
房地(土地+建物),光復南路５６８之１號七樓,7.0,38.0,1,28.77,903696,0.0,,25.034057,121.557356,信義安和站出口5,394
房地(土地+建物),新民路９３號三樓,3.0,43.0,0,32.24,294689,0.0,,25.141526,121.513528,新北投站出口1,1127
房地(土地+建物),士東路２６６巷６弄７號三樓,3.0,41.0,0,32.33,587669,0.0,,25.112326,121.53616,芝山站出口2,1682
房地(土地+建物)+車位,民權東路六段１８５號四樓,4.0,14.0,1,84.51,865390,19.8,0.0,25.067997,121.597104,葫洲站出口2,1135
房地(土地+建物),文德路２２巷４４弄１６號四樓,4.0,30.0,1,21.53,583238,0.0,,25.076884,121.580665,文德站出口2,428
房地(土地+建物),內湖路三段７２巷２７號四樓,4.0,39.0,0,33.38,572237,0.0,,25.087061,121.591568,內湖站出口1,458
房地(土地+建物)+車位,和平西路二段９６號七樓之１,7.0,7.0,1,35.37,1168193,14.99,0.0,25.029522,121.510794,小南門站出口4,638
房地(土地+建物),宜山路５之１號,,33.0,1,111.41,493683,0.0,,25.143121,121.505759,新北投站出口1,720
房地(土地+建物)+車位,忠順街二段９０巷３２號二樓之２,2.0,27.0,1,69.96,371630,0.0,,24.984636,121.564882,萬芳社區站出口,1591
房地(土地+建物),德惠街１１１號六樓,6.0,37.0,1,35.79,547659,0.0,,25.066708,121.529618,中山國小站出口4,514
房地(土地+建物)+車位,江南街１１７巷８弄５號四樓,4.0,17.0,1,49.39,935357,13.81,0.0,25.07606,121.576727,港墘站出口1,462
房地(土地+建物)+車位,忠誠路一段１７３巷１９號五樓,5.0,8.0,1,99.92,918898,24.18,235732.0,25.108305,121.531733,芝山站出口2,1069
房地(土地+建物)+車位,市民大道四段３９之２號十四樓,14.0,2.0,1,107.04,1959014,24.54,407498.0,25.045789,121.545875,忠孝復興站出口4,454
房地(土地+建物)+車位,南京東路三段１９４巷５號三樓之６,3.0,32.0,1,16.05,975089,3.44,0.0,25.05124,121.542548,南京復興站出口3,81
房地(土地+建物),吉利街３９巷１５號五樓,5.0,36.0,0,34.06,513823,0.0,,25.118828,121.5055,唭哩岸站出口2,229
房地(土地+建物),中和街２０巷７２號二樓,2.0,42.0,0,44.68,359875,0.0,,25.139105,121.50432,新北投站出口1,251
房地(土地+建物),康寧路三段９９巷８弄１２號四樓,4.0,37.0,0,33.97,520495,0.0,,25.071857,121.610555,葫洲站出口1,261
房地(土地+建物)+車位,安康路３５０號三樓之２,3.0,18.0,1,23.48,353538,0.0,,25.065928,121.612179,東湖站出口3,128
房地(土地+建物)+車位,珠海路１０７巷１２號二樓,2.0,12.0,1,108.93,545308,10.82,0.0,25.141571,121.50434,新北投站出口1,518
房地(土地+建物),文昌路１５９號三樓,3.0,48.0,0,40.21,467566,0.0,,25.097844,121.520324,芝山站出口1,522
房地(土地+建物),星雲街１６８巷４３號四樓,4.0,25.0,1,16.91,768788,0.0,,25.080177,121.59724,內湖站出口2,467
房地(土地+建物),文德路２２巷７４弄２號,1.0,44.0,0,18.76,682266,0.0,,25.075472,121.580858,文德站出口2,495
房地(土地+建物)+車位,文湖街２１巷１１８弄１２號七樓,7.0,4.0,1,37.4,743250,7.53,225764.0,25.091489,121.559856,劍南路站出口1,807
房地(土地+建物),重慶北路三段１９１巷８號七樓,7.0,41.0,1,39.13,600634,0.0,,25.069353,121.514473,圓山站出口1,582
房地(土地+建物),民族西路３１５號六樓,6.0,40.0,1,29.37,565209,0.0,,25.06885,121.509733,大橋頭站出口1A,646
房地(土地+建物)+車位,敦化南路二段１７２巷２６之１號二樓,2.0,3.0,1,76.2,1232036,18.73,320342.0,25.024024,121.547104,科技大樓站出口,422
房地(土地+建物),八德路四段１８１巷１７弄１３號二樓,2.0,48.0,0,42.64,640193,0.0,,25.049314,121.56355,南京三民站出口2,217
房地(土地+建物),育英街７９號二樓之２,2.0,1.0,1,21.01,779456,0.0,,24.992658,121.538814,景美站出口3,175
房地(土地+建物),富陽街８７巷２２號四樓,4.0,53.0,0,32.44,699687,0.0,,25.021719,121.557658,麟光站出口,365
房地(土地+建物),舊莊街一段２６２巷２弄２號四樓,4.0,37.0,0,34.35,349388,0.0,,25.037145,121.623258,南港展覽館站出口7,1947
房地(土地+建物),和平東路四段６５巷２７弄６之５號,,35.0,0,54.18,461445,0.0,,25.007208,121.567381,萬芳社區站出口,965
房地(土地+建物)+車位,經貿二路２３５巷３７號九樓,9.0,7.0,1,90.73,936828,0.0,,25.061692,121.615952,南港軟體園區站出口1,146
房地(土地+建物),永吉路１２０巷２０號九樓之６,9.0,15.0,1,17.12,993081,0.0,,25.044779,121.570191,市政府站出口4,495
房地(土地+建物),五常街５３巷１４號二樓,2.0,41.0,1,34.53,666023,0.0,,25.065037,121.539533,中山國中站出口,648
房地(土地+建物),五常街５３巷４１號三樓,3.0,44.0,0,28.62,571699,0.0,,25.066533,121.53973,中山國中站出口,765
房地(土地+建物)+車位,水源路３７之６號二樓之３,2.0,4.0,1,53.51,791180,9.7,0.0,25.018701,121.523885,台電大樓站出口4,430
房地(土地+建物)+車位,大湖山莊街２０９號五樓,5.0,34.0,0,40.09,470973,0.0,,25.088355,121.60025,大湖公園站出口1,540
房地(土地+建物),福德街３００巷４９弄１２號三樓,3.0,33.0,1,29.02,689137,0.0,,25.041224,121.586071,後山埤站出口2,506
房地(土地+建物),大興街２４巷３弄５號四樓,4.0,42.0,0,32.61,371092,0.0,,25.129538,121.499037,北投站出口2,166
房地(土地+建物),成功路五段４２０巷１７號二樓之２,2.0,25.0,1,45.76,677416,0.0,,25.075358,121.608337,葫洲站出口1,318
房地(土地+建物),潮州街５５巷３號二樓,2.0,13.0,1,18.87,1229470,0.0,,25.029611,121.524153,古亭站出口6,297
房地(土地+建物)+車位,秀明路一段１２９巷５０號二樓,2.0,4.0,1,68.2,737822,10.59,0.0,24.992613,121.567274,萬芳社區站出口,673
房地(土地+建物),永吉路１８０巷４２弄９號二樓,2.0,,0,19.09,654664,0.0,,25.044342,121.571054,市政府站出口4,519
房地(土地+建物),麗水街５號三樓,3.0,50.0,1,42.73,956114,0.0,,25.031586,121.528916,東門站出口5,228
房地(土地+建物),樂業街１６９巷２７號六樓,6.0,40.0,1,40.17,739322,0.0,,25.019849,121.555243,麟光站出口,368
房地(土地+建物),試院路１５４巷２弄３１號,1.0,,0,30.15,311141,0.0,,24.991003,121.547981,景美站出口2,691
房地(土地+建物),中社路一段３６巷８號四樓,4.0,47.0,0,31.38,385543,0.0,,25.10906,121.559163,劍南路站出口1,2649
房地(土地+建物),虎林街５６巷３０號二樓,2.0,50.0,0,24.91,598206,0.0,,25.046457,121.575775,松山站出口2,416
房地(土地+建物),德昌街７巷６號二樓,2.0,37.0,0,31.35,446513,0.0,,25.025063,121.499681,龍山寺站出口2,1117
房地(土地+建物)+車位,行義路１８８之２號,1.0,11.0,1,162.74,429935,16.2,308642.0,25.132807,121.528579,石牌站出口1,2395
房地(土地+建物),成功路四段２９４巷２５弄１９號,,36.0,0,99.14,484187,0.0,,25.086602,121.597937,內湖站出口2,470
房地(土地+建物)+車位,信義路五段９１巷１２弄１號二樓之１,2.0,13.0,1,20.52,709219,0.0,,25.033727,121.571401,象山站出口3,115
房地(土地+建物),晉江街５１號三樓,3.0,40.0,0,27.27,703984,0.0,,25.024342,121.523195,古亭站出口2,130
房地(土地+建物),和平西路三段３８４號三樓之１２,3.0,41.0,1,6.6,469659,0.0,,25.035338,121.491277,龍山寺站出口1,832
房地(土地+建物),萬芳路１０７巷１５號十樓,10.0,14.0,1,27.51,709136,0.0,,24.996559,121.562798,萬芳醫院站出口,599
房地(土地+建物)+車位,大湖山莊街５８之３號三樓,3.0,28.0,0,25.55,585078,0.0,,25.085958,121.603868,大湖公園站出口1,274
房地(土地+建物),瑞安街２２２巷３３號三樓,3.0,,0,29.99,733509,0.0,,25.028239,121.539045,科技大樓站出口,517
房地(土地+建物)+車位,新豐街１５６號五樓之２,5.0,11.0,1,61.82,850976,11.88,210438.0,25.061325,121.585393,松山站出口5,1422
房地(土地+建物)+車位,天母北路５６號十一樓之３,11.0,2.0,1,59.05,994992,11.73,238704.0,25.121533,121.52636,石牌站出口1,1336
房地(土地+建物)+車位,內湖路一段４１１巷６８號七樓,7.0,6.0,1,173.94,1148662,38.13,393391.0,25.083995,121.57088,西湖站出口2,436
房地(土地+建物),星雲街１６８巷３５號十五樓之７,15.0,25.0,1,11.65,777075,0.0,,25.079901,121.597014,內湖站出口2,481
房地(土地+建物)+車位,中央北路三段４０巷１９弄１１之３號,1.0,14.0,1,27.97,585917,5.99,250417.0,25.138558,121.484893,復興崗站出口1,112
房地(土地+建物)+車位,興隆路四段１６５巷４０弄１５號九樓,9.0,8.0,1,62.09,426793,0.0,,24.98406,121.564134,萬芳社區站出口,1671
房地(土地+建物)+車位,德行東路１８５號四樓,4.0,16.0,1,83.17,902682,21.35,281030.0,25.108959,121.53142,芝山站出口2,1077
房地(土地+建物)+車位,行義路１５４巷１１之１號五樓,5.0,8.0,1,66.1,657184,10.74,0.0,25.130556,121.52914,石牌站出口1,2227
房地(土地+建物),中央北路二段１２７號二樓,2.0,47.0,0,26.54,452177,0.0,,25.137261,121.494281,北投站出口1,671
房地(土地+建物)+車位,行義路１８８之３號,1.0,11.0,1,209.96,450564,32.4,308642.0,25.132807,121.528579,石牌站出口1,2395
房地(土地+建物),珠海路１０９巷２４號三樓,3.0,25.0,1,25.17,554143,0.0,,25.142089,121.503971,新北投站出口1,571
房地(土地+建物),辛亥路四段７７巷９２弄１１號六樓之５,6.0,19.0,1,16.85,605260,0.0,,25.008661,121.561555,辛亥站出口,603
房地(土地+建物)+車位,青雲街５６號,,36.0,0,68.69,1177256,15.28,0.0,25.018444,121.57678,象山站出口2,1696
房地(土地+建物),康寧路三段１８９巷６７號三樓,3.0,36.0,0,36.21,566107,0.0,,25.071972,121.612534,葫洲站出口1,454
房地(土地+建物),金門街２４巷８之１號二樓,2.0,39.0,0,33.18,629330,0.0,,25.021753,121.522909,古亭站出口2,419
房地(土地+建物),文林北路８０巷９０弄３３號一樓,1.0,47.0,0,40.33,712936,0.0,,25.106542,121.520609,明德站出口1,340
房地(土地+建物)+車位,星雲街１６８巷２５號十三樓之１,13.0,27.0,1,39.72,591623,0.0,,25.080364,121.597009,內湖站出口2,437
房地(土地+建物),新生南路一段１１９巷１８號,1.0,45.0,0,34.26,1327920,0.0,,25.039198,121.534241,忠孝新生站出口6,213
房地(土地+建物),迪化街二段２７５巷９號五樓,5.0,43.0,0,21.36,435404,0.0,,25.072672,121.512803,圓山站出口2,742
房地(土地+建物),和平東路三段４３５巷６之６號五樓,5.0,43.0,0,24.91,730606,0.0,,25.019397,121.558572,麟光站出口,94
房地(土地+建物)+車位,辛亥路四段７７巷２３號七樓,7.0,26.0,1,35.36,454723,0.0,,25.00774,121.559964,辛亥站出口,416
房地(土地+建物),重慶南路二段１９巷１０號三樓,3.0,49.0,0,19.53,521698,0.0,,25.032553,121.514963,中正紀念堂站出口7,246
房地(土地+建物),復興北路１９０巷１號四樓之５,4.0,36.0,1,29.78,822670,0.0,,25.055579,121.543396,南京復興站出口1,353
房地(土地+建物),社中街１５２巷３０號二樓之３,2.0,27.0,1,12.11,454319,0.0,,25.090333,121.510576,劍潭站出口1,1584
房地(土地+建物)+車位,稻香路１６１巷７號八樓、７號八樓之１,8.0,18.0,1,35.47,478450,2.03,591133.0,25.142022,121.488764,復興崗站出口1,591
房地(土地+建物)+車位,復興北路４８９號四樓之７,4.0,15.0,1,16.97,923537,4.3,0.0,25.065071,121.544475,中山國中站出口,475
房地(土地+建物),木柵路一段３３１之３號三樓,3.0,45.0,0,22.28,529716,0.0,,24.988681,121.556689,萬芳醫院站出口,1195
房地(土地+建物),新生南路一段１３７巷１８號二樓,2.0,47.0,0,41.52,929648,0.0,,25.036916,121.533976,大安森林公園站出口1,361
房地(土地+建物),後港街１６２巷１０弄１號二樓,2.0,49.0,0,24.98,485580,0.0,,25.087648,121.52068,劍潭站出口1,538
房地(土地+建物),興隆路三段１８５巷７弄１５號三樓,3.0,39.0,0,26.24,407840,0.0,,24.996079,121.561591,萬芳醫院站出口,535
房地(土地+建物),松德路２５巷１２號四樓,4.0,37.0,1,31.59,785058,0.0,,25.038685,121.576992,永春站出口4,228
房地(土地+建物),健康路１５巷４８號二樓,2.0,21.0,1,36.46,893027,0.0,,25.055488,121.553214,台北小巨蛋站出口5,422
房地(土地+建物)+車位,文德路２２０巷３５號五樓,5.0,15.0,1,38.48,852928,13.27,188395.0,25.077894,121.58817,文德站出口1,269
房地(土地+建物),重慶北路三段３１２巷１８號七樓之１,7.0,19.0,1,39.92,601144,0.0,,25.07402,121.51304,圓山站出口2,754
房地(土地+建物),潮州街９８巷６之１號,1.0,40.0,0,60.3,685935,0.0,,25.028659,121.525159,古亭站出口5,283
房地(土地+建物)+車位,吳興街６００巷７６弄１３號七樓,7.0,5.0,1,44.46,962093,12.45,0.0,25.018177,121.570566,麟光站出口,1206
房地(土地+建物),大直街１２７巷３號五樓,5.0,36.0,0,34.78,592271,0.0,,25.083936,121.548883,大直站出口1,444
房地(土地+建物),和平東路二段１１８巷４弄１９號二樓,2.0,44.0,1,41.65,914393,0.0,,25.024044,121.542215,科技大樓站出口,275
房地(土地+建物),建國北路一段１５０號二樓之２,2.0,12.0,1,16.88,1006960,0.0,,25.051441,121.536352,松江南京站出口5,234
房地(土地+建物),同安街８６巷８號二樓,2.0,32.0,0,34.23,609922,0.0,,25.02182,121.519982,古亭站出口2,532
房地(土地+建物),興隆路二段２０３巷７０號六樓,6.0,23.0,1,26.73,673506,0.0,,25.002797,121.547909,萬隆站出口2,853
房地(土地+建物),安和路二段９０號十樓之２,10.0,33.0,1,67.54,1029034,0.0,,25.028851,121.550338,信義安和站出口2A,499
房地(土地+建物),興隆路四段１４５巷６３號三樓,3.0,33.0,0,51.6,321684,0.0,,24.985398,121.563691,萬芳社區站出口,1541
房地(土地+建物),吳興街２８４巷２１弄１號二樓,2.0,36.0,0,40.97,488120,0.0,,25.023465,121.563472,麟光站出口,734
房地(土地+建物),康寧路三段９９巷１７弄２８號,1.0,38.0,0,30.74,699414,0.0,,25.0728,121.609797,葫洲站出口1,177
房地(土地+建物)+車位,中山北路七段２１９巷１６號二樓,2.0,38.0,1,54.64,464831,0.0,,25.128276,121.532749,石牌站出口1,2301
房地(土地+建物)+車位,木柵路三段１６９巷２０號六樓之１,6.0,18.0,1,46.12,665939,4.71,0.0,24.990029,121.568756,萬芳社區站出口,952
房地(土地+建物),承德路四段３２３號九樓,9.0,37.0,1,36.21,560678,0.0,,25.090352,121.517738,士林站出口2,920
房地(土地+建物)+車位,內湖路三段６０巷１２弄７７號十樓之２,10.0,28.0,1,40.25,642948,13.45,185874.0,25.089666,121.591298,內湖站出口1,723
房地(土地+建物),陽光街１６１巷２弄４號四樓,4.0,39.0,0,27.42,571146,0.0,,25.07477,121.585058,文德站出口2,401
房地(土地+建物),農安街２１０號七樓之３,7.0,36.0,1,26.8,623241,0.0,,25.064704,121.536474,行天宮站出口4,597
房地(土地+建物),中山北路七段１２４巷１之２號四樓,4.0,38.0,0,40.35,560093,0.0,,25.122364,121.53216,石牌站出口2,1880
房地(土地+建物),中央北路四段３５４巷２弄１４號五樓,5.0,39.0,0,27.63,343825,0.0,,25.130762,121.471954,忠義站出口1,127
房地(土地+建物)+車位,市民大道四段３９之２號十七樓,17.0,2.0,1,107.46,2018785,24.54,431948.0,25.045789,121.545875,忠孝復興站出口4,454
房地(土地+建物),舊莊街一段２１２巷１２號三樓,3.0,6.0,1,20.74,530470,0.0,,25.038285,121.622244,南港展覽館站出口7,1799
房地(土地+建物),樂業街１５９巷１７號,1.0,38.0,0,42.68,840681,0.0,,25.019749,121.554404,麟光站出口,444
房地(土地+建物),新生南路二段３０巷２６之１號,2.0,,1,42.35,1062575,0.0,,25.031144,121.530788,東門站出口5,298
房地(土地+建物),哈密街５９巷７８弄１號十樓之１,10.0,23.0,1,44.38,538084,0.0,,25.076052,121.515526,圓山站出口2,663
房地(土地+建物),北安路６０８巷４弄２１號三樓,3.0,49.0,0,26.74,819061,0.0,,25.081407,121.549158,大直站出口1,253
房地(土地+建物)+車位,木柵路一段６８之５號六樓,6.0,17.0,1,36.96,461211,6.95,287770.0,24.987061,121.548434,大坪林站出口5,704
房地(土地+建物),五常街５３巷５號三樓,3.0,45.0,0,29.78,587741,0.0,,25.064594,121.539698,中山國中站出口,601
房地(土地+建物)+車位,樟新街８巷５弄１４號六樓,6.0,29.0,1,32.03,542537,0.0,,24.97887,121.554679,七張站出口2,1233
房地(土地+建物),復興南路二段３４０巷２１號四樓,4.0,51.0,0,26.43,889264,0.0,,25.022759,121.542034,科技大樓站出口,411
