交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺)
房地(土地+建物),八德路二段３６６巷５５弄６號三樓,3.0,,0,25.3,810146,0.0,,25.04571,121.546203,忠孝復興站出口4,453
房地(土地+建物),吳興街６００巷１３６號五樓,5.0,34.0,0,28.54,465348,0.0,,25.018111,121.57238,麟光站出口,1389
房地(土地+建物),東新街１９５號三樓,3.0,47.0,0,32.06,623852,0.0,,25.046744,121.593692,昆陽站出口1,409
房地(土地+建物),莊敬路２８９巷８弄３號三樓,3.0,37.0,0,41.34,689361,0.0,,25.029206,121.564303,台北101/世貿站出口3,399
房地(土地+建物)+車位,德行東路５１號四樓,4.0,22.0,1,48.73,784943,0.0,,25.10718,121.526646,芝山站出口2,571
房地(土地+建物)+車位,泉源路３９之４７號七樓,7.0,39.0,1,47.12,362676,8.52,0.0,25.141441,121.50715,新北投站出口1,617
房地(土地+建物)+車位,社中街２８６號五樓,5.0,14.0,1,56.88,613502,13.07,0.0,25.092185,121.506047,芝山站出口1,1998
房地(土地+建物)+車位,知行路２５５號三樓,3.0,12.0,1,25.94,532073,0.0,,25.121074,121.467134,關渡站出口1,485
房地(土地+建物),安居街８４巷１４號二樓,2.0,46.0,0,28.67,655786,0.0,,25.019786,121.552487,六張犁站出口,453
房地(土地+建物),敦化南路一段１７７巷１０號六樓,6.0,39.0,1,50.04,1009264,0.0,,25.042958,121.549734,忠孝敦化站出口8,127
房地(土地+建物),玉成街２０１巷６號四樓,4.0,45.0,0,41.38,528008,0.0,,25.044458,121.585373,後山埤站出口3,228
房地(土地+建物)+車位,景華街２２巷６之２號三樓,3.0,32.0,1,57.14,662704,11.87,210615.0,24.994156,121.54225,景美站出口2,142
房地(土地+建物),羅斯福路六段３９巷３６號十二樓,12.0,16.0,1,24.17,711723,0.0,,24.99816,121.542255,萬隆站出口2,461
房地(土地+建物)+車位,成功路五段４０６號十八樓,18.0,23.0,1,94.96,663411,0.0,,25.076174,121.607626,葫洲站出口2,407
房地(土地+建物),內湖路三段７２巷６３號六樓,6.0,29.0,1,36.21,657237,0.0,,25.088946,121.591042,內湖站出口1,663
房地(土地+建物),延吉街３０巷７之１號二樓,2.0,46.0,1,37.42,825245,0.0,,25.046125,121.553103,忠孝敦化站出口2,519
房地(土地+建物),延壽街４０２巷４弄２號五樓,5.0,45.0,0,34.76,773365,0.0,,25.055629,121.557153,台北小巨蛋站出口4,625
房地(土地+建物)+車位,忠孝東路六段１２０號六樓,6.0,29.0,1,56.16,1012670,20.23,0.0,25.047726,121.585028,後山埤站出口3,329
房地(土地+建物),研究院路二段１２巷１號四樓,4.0,39.0,0,28.45,488575,0.0,,25.047776,121.61544,南港展覽館站出口7,748
房地(土地+建物),嘉興街１８１巷９弄３２號四樓,4.0,55.0,0,30.32,610107,0.0,,25.026937,121.557565,六張犁站出口,595
房地(土地+建物),健康路３２５巷２４弄１１號十樓,10.0,17.0,1,47.28,741905,0.0,,25.056662,121.567974,南京三民站出口4,653
房地(土地+建物),光復南路４１５巷８６號五樓,5.0,40.0,0,23.75,968575,0.0,,25.0371,121.558487,國父紀念館站出口4,453
房地(土地+建物),玉成街６６號五樓,5.0,26.0,1,26.01,865088,0.0,,25.047119,121.581587,後山埤站出口4,184
房地(土地+建物),承德路四段１２巷２５號,1.0,53.0,0,29.17,815990,0.0,,25.080444,121.520771,劍潭站出口2,510
房地(土地+建物),榮華一路４巷９號,,54.0,0,47.42,1495999,0.0,,25.112355,121.523738,明德站出口2,568
房地(土地+建物)+車位,福林路２５１巷８號二樓之２,2.0,8.0,1,25.46,1112394,10.81,0.0,25.098723,121.534566,士林站出口1,1007
房地(土地+建物),中央北路二段１０５號三樓,3.0,48.0,0,26.15,491758,0.0,,25.136956,121.494944,北投站出口1,606
房地(土地+建物),社子街２２巷２３弄３號四樓,4.0,48.0,0,16.52,472169,0.0,,25.087095,121.506881,劍潭站出口3,1847
房地(土地+建物)+車位,稻香路２２７號四樓,4.0,2.0,1,37.58,679565,12.37,161681.0,25.142933,121.487916,復興崗站出口1,638
房地(土地+建物)+車位,成功路二段５０６號六樓,6.0,11.0,1,40.2,771729,9.36,0.0,25.073803,121.589603,文德站出口1,673
房地(土地+建物),國興路８６號十樓之２,10.0,33.0,1,46.68,622982,0.0,,25.026753,121.506034,龍山寺站出口3,1061
房地(土地+建物),內湖路一段２８５巷５９弄６號二樓,2.0,43.0,0,38.62,560286,0.0,,25.083948,121.567231,西湖站出口1,188
房地(土地+建物)+車位,新明路４９８巷１４弄７號二樓,2.0,12.0,1,40.69,796449,7.35,0.0,25.053988,121.577437,松山站出口5,383
房地(土地+建物)+車位,內湖路三段６０巷２９號十六樓,16.0,6.0,1,57.32,913973,8.77,285063.0,25.088339,121.593084,內湖站出口1,525
房地(土地+建物)+車位,北安路５７８巷８弄２１號五樓,5.0,29.0,1,38.16,872703,0.0,,25.080476,121.549701,大直站出口1,280
房地(土地+建物),吳興街６００巷７６弄７６號三樓,3.0,32.0,1,50.08,478874,0.0,,25.018633,121.570071,麟光站出口,1155
房地(土地+建物),三民路７４巷４號五樓之１,5.0,31.0,1,38.05,827761,0.0,,25.055653,121.564814,南京三民站出口4,452
房地(土地+建物),研究院路三段８６巷４號,1.0,44.0,0,31.57,551176,0.0,,25.034412,121.613342,南港站出口2,2047
房地(土地+建物)+車位,大度路三段１８９號十二樓之２,12.0,21.0,1,44.56,496187,11.55,216450.0,25.122718,121.469172,關渡站出口1,360
房地(土地+建物),敦化南路二段２６５巷１５號三樓,3.0,49.0,0,31.38,823181,0.0,,25.025468,121.549776,六張犁站出口,348
房地(土地+建物),復興南路二段１９３巷１９號二樓,2.0,38.0,1,39.29,730435,0.0,,25.026737,121.544624,科技大樓站出口,119
房地(土地+建物),景華街１０３號,1.0,43.0,0,24.18,599624,0.0,,24.995888,121.54652,景美站出口2,594
房地(土地+建物)+車位,和平東路四段２９５巷１０之５號三樓,3.0,14.0,1,58.0,689839,10.16,0.0,25.001482,121.57277,木柵站出口,374
房地(土地+建物),臨沂街７１巷１９弄７號五樓,5.0,52.0,1,53.92,927342,0.0,,25.035652,121.530013,東門站出口7,191
房地(土地+建物),東湖路１１３巷９５弄６０號,1.0,38.0,0,26.81,559482,0.0,,25.072985,121.61498,葫洲站出口1,698
房地(土地+建物),建國北路二段３５號十一樓之３,11.0,35.0,1,10.06,973752,0.0,,25.055296,121.537233,松江南京站出口6,487
房地(土地+建物)+車位,建國北路三段７１號七樓之８,7.0,8.0,1,34.67,836671,8.01,374532.0,25.065123,121.537204,行天宮站出口4,678
房地(土地+建物)+車位,三民路４３巷１０號七樓之１,7.0,17.0,1,61.02,811166,0.0,,25.056315,121.560808,南京三民站出口1,574
房地(土地+建物),昆陽街１４０巷４３號四樓,4.0,47.0,0,28.31,628665,0.0,,25.049519,121.592437,昆陽站出口1,94
房地(土地+建物),光復南路４７３巷２７號四樓,4.0,37.0,1,54.58,829974,0.0,,25.033715,121.558845,台北101/世貿站出口1,293
房地(土地+建物),敦化南路一段１００巷５弄３５號五樓,5.0,52.0,0,26.46,772875,0.0,,25.045394,121.547,忠孝敦化站出口8,444
房地(土地+建物)+車位,重陽路５７巷６５號七樓,7.0,16.0,1,54.15,831812,12.68,197161.0,25.057975,121.595982,昆陽站出口4,852
房地(土地+建物)+車位,承德路七段２８２號十樓,10.0,17.0,1,58.11,578260,9.69,206398.0,25.116255,121.505558,唭哩岸站出口2,512
房地(土地+建物),忠孝東路三段２４８巷１３弄１８號六樓,6.0,41.0,1,35.6,859595,0.0,,25.04057,121.542503,忠孝復興站出口2,124
房地(土地+建物)+車位,指南路三段３２巷３號三樓,3.0,13.0,1,58.81,479923,10.56,189394.0,24.982577,121.579871,動物園站出口2,1713
房地(土地+建物)+車位,木新路三段３５號二樓,2.0,28.0,1,53.13,263500,0.0,,24.982442,121.56448,萬芳社區站出口,1838
房地(土地+建物),興隆路二段２２０巷５３弄２７號五樓,5.0,44.0,0,27.23,453577,0.0,,24.998908,121.552431,萬芳醫院站出口,537
房地(土地+建物),西園路二段３２０巷３６弄５９號四樓,4.0,52.0,0,9.74,485602,0.0,,25.027117,121.490757,龍山寺站出口2,1273
房地(土地+建物),文德路２３５號五樓,5.0,39.0,0,32.81,505348,0.0,,25.078908,121.587588,文德站出口1,198
房地(土地+建物),環山路二段１０９巷８弄１４號五樓,5.0,39.0,0,31.57,533171,0.0,,25.083396,121.576417,港墘站出口1,368
房地(土地+建物)+車位,新豐街３８號九樓,9.0,1.0,1,50.15,992603,9.76,327869.0,25.059871,121.582664,松山站出口5,1146
房地(土地+建物),金龍路１３巷１８號四樓,4.0,37.0,0,30.58,539574,0.0,,25.085074,121.595514,內湖站出口2,184
房地(土地+建物)+車位,民權東路六段１７７號十樓,10.0,8.0,1,35.98,933302,4.63,431965.0,25.068072,121.596885,葫洲站出口2,1151
房地(土地+建物),福德街２２１巷４弄３號二樓,2.0,38.0,0,36.27,553676,0.0,,25.037768,121.584867,後山埤站出口2,726
房地(土地+建物),塔悠路３２３號二樓之５,2.0,30.0,1,13.98,658011,0.0,,25.061438,121.568882,南京三民站出口4,1173
房地(土地+建物)+車位,經貿二路２３５巷６１號十二樓,12.0,13.0,1,51.33,1008752,10.19,245339.0,25.062022,121.616079,南港軟體園區站出口1,183
房地(土地+建物),莊敬路３９１巷３弄１３號,1.0,37.0,1,23.18,970515,0.0,,25.028438,121.565024,台北101/世貿站出口3,498
房地(土地+建物),德行東路２１３號五樓,5.0,42.0,0,32.82,505115,0.0,,25.109299,121.532631,芝山站出口2,1201
房地(土地+建物),公路２９２巷１３號五樓,5.0,43.0,0,40.53,386856,0.0,,25.132303,121.502681,北投站出口2,379
房地(土地+建物),大南路２７６號一樓,1.0,51.0,0,27.19,1004095,0.0,,25.088758,121.519622,劍潭站出口1,696
房地(土地+建物),通化街１７６巷１號三樓之１,3.0,42.0,1,27.59,883525,0.0,,25.027764,121.553246,六張犁站出口,438
房地(土地+建物)+車位,興順街１５５之２號七樓,7.0,23.0,1,41.48,515445,0.0,,25.0014,121.545372,萬隆站出口2,586
房地(土地+建物)+車位,成功路四段６１巷２２弄３號二樓,2.0,30.0,1,31.83,581176,0.0,,25.081425,121.593447,內湖站出口1,271
房地(土地+建物)+車位,稻香路１６１巷９號二樓之２,2.0,19.0,1,17.55,424477,0.0,,25.141925,121.488603,復興崗站出口1,573
房地(土地+建物),忠誠路二段１４０巷２號二樓,2.0,42.0,0,39.13,664378,0.0,,25.114654,121.532261,明德站出口1,1448
房地(土地+建物)+車位,政大二街１０６號四樓,4.0,14.0,1,50.7,596834,10.18,245580.0,24.987492,121.584267,動物園站出口2,1267
房地(土地+建物),青年路３０巷３號二樓之２,2.0,36.0,1,33.25,550414,0.0,,25.026259,121.504968,龍山寺站出口3,1073
房地(土地+建物)+車位,青島東路６之３號二樓,2.0,23.0,1,42.94,803394,0.0,,25.043817,121.521969,善導寺站出口2,154
房地(土地+建物),民權東路六段２９６巷３６號三樓,3.0,30.0,1,28.8,860991,0.0,,25.071757,121.607068,葫洲站出口2,87
房地(土地+建物)+車位,星雲街１５０巷２６號三樓之１,3.0,25.0,1,55.19,591433,0.0,,25.079502,121.596198,內湖站出口2,487
房地(土地+建物),文德路６６巷１４弄２３號四樓,4.0,6.0,1,26.57,899663,0.0,,25.076956,121.58092,文德站出口2,402
房地(土地+建物),五常街９３號六樓,6.0,37.0,1,39.74,775050,0.0,,25.064445,121.541278,中山國中站出口,486
房地(土地+建物)+車位,永吉路２２５巷９號六樓,6.0,1.0,1,52.17,1013037,10.81,333025.0,25.046741,121.574296,松山站出口2,429
房地(土地+建物),林口街１１４巷３號四樓,4.0,30.0,1,29.92,852180,0.0,,25.039717,121.580481,永春站出口4,408
房地(土地+建物)+車位,虎林街１２０巷１４２號二樓,2.0,21.0,1,43.38,819328,3.34,538922.0,25.042129,121.574314,永春站出口1,150
房地(土地+建物)+車位,永吉路２２５巷９號九樓之２,9.0,1.0,1,42.04,1036081,10.81,277521.0,25.046741,121.574296,松山站出口2,429
房地(土地+建物),知行路５巷１號五樓,5.0,6.0,1,11.82,676550,0.0,,25.118279,121.46636,關渡站出口1,800
房地(土地+建物),羅斯福路三段１２８巷１６號四樓,4.0,42.0,1,48.15,768450,0.0,,25.020089,121.527678,台電大樓站出口5,75
房地(土地+建物)+車位,萬壽路５６號四樓,4.0,5.0,1,49.46,593497,8.43,154211.0,24.987358,121.587649,動物園站出口1,1443
房地(土地+建物),德行東路１３２巷５弄４號,1.0,41.0,0,0.04,64573,0.0,,25.107131,121.529553,芝山站出口2,814
房地(土地+建物),通河西街二段８５號,1.0,48.0,0,23.96,626097,0.0,,25.092201,121.509376,士林站出口1,1684
房地(土地+建物)+車位,興隆路一段５３號五樓之４,5.0,26.0,1,38.71,468491,4.56,438596.0,25.004061,121.540933,萬隆站出口3,270
房地(土地+建物)+車位,辛亥路六段３１號八樓,8.0,15.0,1,66.01,697429,13.13,0.0,24.98943,121.552756,景美站出口2,1203
房地(土地+建物),南京東路二段２１巷１９號,1.0,55.0,0,28.11,1095763,0.0,,25.052873,121.528856,松江南京站出口1,374
房地(土地+建物)+車位,康寧路三段３５號四樓,4.0,16.0,1,47.75,733038,0.0,,25.072666,121.607625,葫洲站出口2,46
房地(土地+建物)+車位,民權東路二段７１巷８號十三樓之６,13.0,0.0,1,38.08,1083749,9.84,254065.0,25.063339,121.531609,行天宮站出口4,359
房地(土地+建物),北安路４５８巷４１弄６８號十五樓,15.0,1.0,1,25.83,1559218,0.0,,25.079311,121.546839,大直站出口3,23
房地(土地+建物)+車位,民權東路二段７１巷８號七樓,7.0,0.0,1,31.44,1021725,0.73,2739726.0,25.063339,121.531609,行天宮站出口4,359
房地(土地+建物),南京東路五段１５６號十三樓,13.0,39.0,1,41.62,771303,0.0,,25.051231,121.562843,南京三民站出口2,23
房地(土地+建物),復興北路５０９號五樓,5.0,40.0,0,30.77,601171,0.0,,25.065684,121.54448,中山國中站出口,542
房地(土地+建物),吉利街３５９號六樓,6.0,9.0,1,28.25,789368,0.0,,25.117926,121.51228,石牌站出口1,445
房地(土地+建物),崗山路１６之６號,1.0,43.0,0,31.59,261133,0.0,,25.141014,121.486585,復興崗站出口1,391
房地(土地+建物)+車位,石牌路二段３１５巷３９號五樓,5.0,10.0,1,66.96,731858,15.47,0.0,25.124216,121.522062,石牌站出口1,1236
房地(土地+建物),和平東路二段３１１巷４３弄２５號七樓,7.0,38.0,1,33.05,807988,0.0,,25.025766,121.546401,科技大樓站出口,282
房地(土地+建物),仁愛路三段１２３巷３弄７號四樓,4.0,41.0,1,41.79,1049928,0.0,,25.038753,121.542525,忠孝復興站出口2,290
房地(土地+建物),育英街３１巷３６弄３號四樓,4.0,48.0,0,27.87,616516,0.0,,24.989877,121.537854,景美站出口1,381
房地(土地+建物),金門街１２巷１弄４號四樓,4.0,33.0,1,23.74,795175,0.0,,25.022406,121.523334,古亭站出口2,344
房地(土地+建物)+車位,政大三街３５號五樓之１,5.0,17.0,1,23.59,725909,9.81,254842.0,24.985971,121.581927,動物園站出口2,1360
房地(土地+建物),景華街１２８巷９２號五樓,5.0,39.0,0,36.27,391479,0.0,,24.994015,121.548126,景美站出口2,674
房地(土地+建物)+車位,樟新街１５巷６號,1.0,33.0,1,77.33,439399,8.37,0.0,24.97908,121.55549,大坪林站出口5,1307
房地(土地+建物)+車位,民族西路２２５巷１７號十一樓,11.0,16.0,1,76.9,671187,12.09,289495.0,25.070337,121.512579,大橋頭站出口3,739
房地(土地+建物),東湖路１６０巷１０弄４１號三樓,3.0,43.0,1,30.56,500580,0.0,,25.067634,121.616307,東湖站出口3,442
房地(土地+建物)+車位,敬業三路１６２巷１１６號九樓,9.0,23.0,1,43.21,821587,0.0,,25.077372,121.558861,劍南路站出口3,823
房地(土地+建物),復興北路４９９巷２弄１８號二樓,2.0,52.0,0,25.39,598547,0.0,,25.065098,121.545457,中山國中站出口,498
房地(土地+建物),永吉路２００巷４１弄２３號三樓,3.0,40.0,0,31.47,667259,0.0,,25.044308,121.573418,永春站出口1,406
房地(土地+建物),吳興街３６號四樓之２,4.0,29.0,1,36.39,807282,0.0,,25.031264,121.559848,台北101/世貿站出口2,274
房地(土地+建物),中山北路五段６９８巷３６號二樓,2.0,38.0,0,26.62,732450,0.0,,25.097247,121.528915,士林站出口1,458
房地(土地+建物),基河路１２８號七樓之８,7.0,27.0,1,8.51,728614,0.0,,25.088648,121.523185,劍潭站出口1,449
房地(土地+建物)+車位,中山北路六段２３６巷７號十二樓之３,12.0,1.0,1,38.42,1147791,12.33,243309.0,25.108441,121.526181,芝山站出口2,642
房地(土地+建物),實踐街６巷３弄１３號,1.0,50.0,0,50.52,692747,0.0,,25.114748,121.508526,石牌站出口1,678
房地(土地+建物),景華街１９８號三樓之６,3.0,7.0,1,44.63,829080,0.0,,24.99879,121.547613,萬隆站出口2,866
房地(土地+建物)+車位,景華街１７６巷６３號,1.0,25.0,0,50.44,556093,23.47,170430.0,24.995687,121.54972,景美站出口2,876
房地(土地+建物)+車位,重慶南路三段４１號十八樓,18.0,2.0,1,93.97,1559684,23.7,270042.0,25.027876,121.516179,中正紀念堂站出口2,546
房地(土地+建物),指南路二段４５巷４４號三樓,3.0,,0,27.13,516126,0.0,,24.989647,121.574814,木柵站出口,959
房地(土地+建物)+車位,新富街１５８號四樓,4.0,11.0,1,104.99,662701,0.0,,25.06074,121.585452,昆陽站出口2,1369
房地(土地+建物)+車位,康寧路三段９９巷４７號二樓,2.0,28.0,1,46.34,660381,0.0,,25.073107,121.610874,葫洲站出口1,290
房地(土地+建物),東華街一段４００巷１０號,1.0,52.0,0,19.48,821314,0.0,,25.110806,121.518729,明德站出口2,89
房地(土地+建物),中和街５２５巷７號四樓之１,4.0,28.0,1,12.6,450717,0.0,,25.144596,121.49351,復興崗站出口1,1122
房地(土地+建物),通安街１１８巷４號八樓,8.0,24.0,1,63.39,757160,0.0,,25.029129,121.552611,信義安和站出口2A,414
房地(土地+建物)+車位,星雲街１６１巷２號八樓之１,8.0,18.0,1,39.82,902193,11.66,240137.0,25.08167,121.596224,內湖站出口2,272
房地(土地+建物),汀州路一段３０６巷５號四樓,4.0,,0,12.39,916257,0.0,,25.026373,121.511832,中正紀念堂站出口2,933
房地(土地+建物)+車位,師大路２１２號二樓之１,2.0,13.0,1,23.58,1031524,7.3,0.0,25.02071,121.523076,台電大樓站出口4,427
房地(土地+建物)+車位,民權東路六段１８０巷９２號二樓,2.0,7.0,1,57.64,894855,11.27,0.0,25.065602,121.592437,文德站出口1,1606
房地(土地+建物)+車位,港墘路１２７巷６弄７號六樓,6.0,26.0,1,62.9,936721,13.39,0.0,25.078271,121.576976,港墘站出口1,238
房地(土地+建物)+車位,康寧路三段１８９巷１５７弄２１號四樓,4.0,34.0,0,57.62,481638,10.12,197628.0,25.075018,121.611852,葫洲站出口1,472
房地(土地+建物),合順街８巷３弄３２號三樓,3.0,,0,23.29,369218,0.0,,25.042446,121.61923,南港展覽館站出口7,1293
房地(土地+建物)+車位,吳興街５１６號七樓之１,7.0,7.0,1,37.44,721205,0.0,,25.022385,121.569034,象山站出口2,1114
房地(土地+建物),中山北路七段２１９巷３弄１９７號二樓,2.0,39.0,1,27.84,562160,0.0,,25.130095,121.530774,石牌站出口1,2296
房地(土地+建物),立農街二段２０２巷９弄４號四樓,4.0,42.0,0,29.54,592375,0.0,,25.117667,121.514067,石牌站出口1,324
房地(土地+建物)+車位,和興路２６巷７號九樓之１,9.0,14.0,1,38.04,528165,1.78,842697.0,24.985387,121.545821,大坪林站出口5,385
房地(土地+建物),興隆路二段２２巷８弄７號四樓,4.0,47.0,0,27.95,611786,0.0,,24.998082,121.545478,景美站出口2,686
房地(土地+建物),江南街７１巷１６弄２５號二樓,2.0,34.0,0,44.37,578761,0.0,,25.076057,121.577435,港墘站出口1,482
房地(土地+建物)+車位,堤頂大道二段２４６巷８號七樓,7.0,16.0,1,73.2,1044239,21.48,279330.0,25.077724,121.566112,西湖站出口2,489
房地(土地+建物),福德街４４７號四樓,4.0,25.0,1,52.86,544848,0.0,,25.039373,121.592884,後山埤站出口3,1167
房地(土地+建物),松德路２５巷２２號十二樓,12.0,38.0,1,22.43,752552,0.0,,25.038501,121.577113,永春站出口4,250
房地(土地+建物),建國南路一段４２號十二樓之４,12.0,33.0,1,19.34,957361,0.0,,25.044017,121.536225,忠孝新生站出口4,349
房地(土地+建物)+車位,政大二街１７１巷６０號六樓,6.0,20.0,1,40.49,439619,0.0,,24.989468,121.586397,動物園站出口1,1178
建物,萬寧街１８５號十一樓,11.0,26.0,1,45.83,200721,0.0,,25.004282,121.569358,萬芳社區站出口,641
房地(土地+建物),寧波東街９巷９號四樓,4.0,24.0,1,7.82,1646503,0.0,,25.032857,121.519652,中正紀念堂站出口3,92
房地(土地+建物)+車位,龍江路２９６號七樓,7.0,15.0,1,40.81,859662,12.66,142180.0,25.061518,121.540658,中山國中站出口,343
房地(土地+建物),信安街１４９號五樓之１,5.0,40.0,1,34.98,689004,0.0,,25.022954,121.555482,六張犁站出口,294
房地(土地+建物)+車位,健康路３２５巷６弄２３號六樓,6.0,37.0,1,56.97,838164,0.0,,25.055157,121.56826,南京三民站出口4,534
房地(土地+建物),基河路１２８號五樓之１,5.0,27.0,1,7.81,684707,0.0,,25.088648,121.523185,劍潭站出口1,449
房地(土地+建物),文林路７６３號九樓之１,9.0,42.0,1,6.2,628906,0.0,,25.103191,121.519026,芝山站出口2,341
房地(土地+建物),臨沂街３２巷２號五樓之２,5.0,8.0,1,13.81,1243110,0.0,,25.039658,121.529531,忠孝新生站出口5,327
房地(土地+建物)+車位,健康路２２５巷１１號十二樓,12.0,31.0,1,43.9,820013,0.0,,25.054534,121.562262,南京三民站出口1,336
房地(土地+建物),中正路６５５巷６號十二樓之１,12.0,9.0,1,25.37,650281,0.0,,25.085308,121.507794,劍潭站出口2,1723
房地(土地+建物),安和路二段８２號十二樓之４,12.0,44.0,1,38.2,1047130,0.0,,25.029538,121.550935,信義安和站出口2A,404
房地(土地+建物),松山路５１５巷３號四樓,4.0,51.0,0,21.11,658599,0.0,,25.03868,121.578617,永春站出口4,305
房地(土地+建物),研究院路二段２１４號,1.0,38.0,0,24.18,537594,0.0,,25.036551,121.617261,南港展覽館站出口7,1946
房地(土地+建物),吳興街６００巷１００弄５５號三樓,3.0,40.0,0,24.95,436818,0.0,,25.017528,121.572567,麟光站出口,1411
房地(土地+建物),德行東路１３２巷５弄４號,1.0,41.0,0,0.04,64573,0.0,,25.107131,121.529553,芝山站出口2,814
房地(土地+建物),承德路四段４０巷１０５號五樓之１３,4.0,53.0,0,12.95,517495,0.0,,25.08164,121.520644,劍潭站出口2,452
房地(土地+建物),信義路三段１４７巷１５弄１８號五樓,5.0,37.0,1,61.01,1144053,0.0,,25.035,121.542905,大安站出口6,139
房地(土地+建物),建國南路二段１０３號八樓,8.0,37.0,1,32.92,941734,0.0,,25.030075,121.538153,大安森林公園站出口5,426
房地(土地+建物),愛國東路１１６巷２３弄１號十樓之３,10.0,38.0,1,29.91,1003173,0.0,,25.03188,121.520895,中正紀念堂站出口3,196
房地(土地+建物),復興北路４９０號四樓之１,4.0,40.0,1,36.61,749764,0.0,,25.065205,121.544113,中山國中站出口,487
房地(土地+建物),永吉路１２０巷２７弄８號二樓之２,2.0,5.0,1,18.59,822143,0.0,,25.044538,121.570672,市政府站出口4,506
房地(土地+建物),錦州街３６３號四樓之１,4.0,39.0,1,27.66,733897,0.0,,25.060309,121.540123,中山國中站出口,393
房地(土地+建物)+車位,民權東路六段２８０巷１５５弄２１３號六樓,5.0,26.0,1,29.72,682914,9.22,162690.0,25.068511,121.609818,東湖站出口1,183
房地(土地+建物),康樂街７５巷３號三樓,3.0,38.0,0,41.61,355694,0.0,,25.068991,121.618805,東湖站出口3,722
房地(土地+建物),德惠街１７０巷１號四樓之１,4.0,40.0,1,14.35,690013,0.0,,25.066259,121.531878,中山國小站出口4,635
房地(土地+建物),安泰街５１巷６之１號四樓,4.0,39.0,0,27.73,253550,0.0,,25.074491,121.617467,葫洲站出口1,972
房地(土地+建物)+車位,大直街１５號八樓之２,8.0,23.0,1,66.98,1034931,13.55,206642.0,25.081091,121.546563,大直站出口1,89
房地(土地+建物),松河街５００號五樓,5.0,18.0,1,33.77,681179,0.0,,25.05892,121.594993,昆陽站出口3,935
房地(土地+建物)+車位,雨聲街２０７號六樓,6.0,25.0,1,59.37,748270,11.02,0.0,25.101454,121.533793,芝山站出口1,1125
房地(土地+建物),泉源路３９之３７號六樓,6.0,38.0,1,41.18,318145,0.0,,25.141441,121.50715,新北投站出口1,617
房地(土地+建物),辛亥路四段１０１巷９３弄３號三樓,3.0,38.0,0,29.13,480642,0.0,,25.00656,121.560334,辛亥站出口,370
房地(土地+建物)+車位,通北街１３２巷５號九樓,9.0,24.0,1,43.83,547618,0.0,,25.084539,121.537347,大直站出口1,1071
房地(土地+建物),民權東路二段７１巷８號十四樓之３,14.0,0.0,1,18.71,1091595,0.0,,25.063339,121.531609,行天宮站出口4,359
房地(土地+建物)+車位,磺港路１０２號九樓,9.0,0.0,1,46.08,733409,10.28,145914.0,25.130416,121.503496,北投站出口2,438
房地(土地+建物),實踐街５巷２６號一樓,1.0,47.0,0,32.75,686925,0.0,,25.115385,121.50765,唭哩岸站出口1,597
房地(土地+建物),信義路六段１１２號三樓,3.0,52.0,0,23.78,727425,0.0,,25.035981,121.577936,永春站出口4,542
房地(土地+建物)+車位,研究院路三段７號五樓,5.0,13.0,1,77.41,576580,26.59,0.0,25.03552,121.617283,南港展覽館站出口7,2061
房地(土地+建物),松仁路３１５巷１０號,1.0,,0,26.85,917965,0.0,,25.022911,121.570809,象山站出口2,1056
房地(土地+建物)+車位,敦化北路１５５巷１００弄１２號二樓,2.0,24.0,1,80.35,1369842,11.0,272727.0,25.055085,121.552271,台北小巨蛋站出口5,362
房地(土地+建物),延吉街１７６號,1.0,51.0,0,18.36,2069864,0.0,,25.038764,121.55508,國父紀念館站出口2,300
房地(土地+建物)+車位,汀州路四段２０７號十樓,10.0,13.0,1,57.42,661785,0.0,,25.003136,121.536008,萬隆站出口4,263
房地(土地+建物),吉林路３４３巷７號,1.0,45.0,0,28.75,1001860,0.0,,25.064422,121.53085,中山國小站出口3,434
房地(土地+建物),信義路六段７６巷２弄７８號三樓,3.0,44.0,0,26.96,614341,0.0,,25.031909,121.575308,象山站出口3,487
房地(土地+建物)+車位,辛亥路四段７７巷７０號八樓,8.0,29.0,1,43.26,538136,0.0,,25.00786,121.561047,辛亥站出口,507
房地(土地+建物)+車位,羅斯福路三段２４４巷２弄１０號四樓,4.0,28.0,0,77.52,516026,0.0,,25.016664,121.531373,公館站出口4,283
房地(土地+建物),東新街１１８巷３９號八樓,8.0,11.0,1,29.84,971700,0.0,,25.046288,121.588815,後山埤站出口3,570
房地(土地+建物),舊莊街一段２９０巷１弄１號,1.0,47.0,0,29.09,412579,0.0,,25.036813,121.62398,南港展覽館站出口7,2003
房地(土地+建物)+車位,康寧路三段７５巷１３１號二樓,2.0,24.0,1,39.08,904354,10.9,229358.0,25.074742,121.609471,葫洲站出口1,286
房地(土地+建物)+車位,大業路４５８號十一樓,11.0,27.0,1,45.91,686120,0.0,,25.131818,121.496393,北投站出口1,183
房地(土地+建物)+車位,三合街一段３６巷５號三樓,3.0,7.0,1,56.04,845499,10.51,237869.0,25.127599,121.50609,奇岩站出口1,540
房地(土地+建物)+車位,稻香路２１９號三樓,3.0,2.0,1,33.55,712902,12.37,153597.0,25.142992,121.48818,復興崗站出口1,655
