鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡
北投區,房地(土地+建物)+車位,中央北路四段５４１巷１１號十三樓,19.85,住,,,1070905,土地1建物1車位1,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,139.38,2,1,1,有,有,18080000,166547.0,坡道平面,41.63,1800000,本案係預售屋110年10月21日換約金額新台幣21500000元正,RPTPMLLKLHHGFEA57DA,53.32,2.47,8.03,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４８號十一樓之２,12.54,住,,,1070921,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,107.63,1,2,1,有,有,15010000,195645.0,坡道平面,44.71,2700000,預售屋、或土地及建物分件登記案件；,RPWPMLRJMHHGFEA48DA,37.25,0.0,3.2,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４８號六樓之２,12.54,住,,,1070907,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,107.63,1,2,1,有,有,13410000,182931.0,坡道平面,44.71,1900000,民國109年9月26日母子受讓取得，交易總價不變預售屋、或土地及建物分件登記案件；,RPVPMLRJMHHGFEA38DA,37.25,0.0,3.2,有,,-3.0
北投區,房地(土地+建物),石牌路一段３９巷１４６號八樓之２,12.52,住,,,1070902,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,62.92,0,0,0,無,有,12400000,197076.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSQMLOKMHHGFEA97DA,37.25,0.0,3.2,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４６號八樓之１,21.08,住,,,1070902,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,150.48000000000002,3,2,2,有,有,24200000,204217.0,坡道平面,44.71,2600000,預售屋、或土地及建物分件登記案件；,RPRQMLOKMHHGFEA87DA,64.27,0.0,3.73,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４８號十三樓之２,24.37,住,,,1070913,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,167.03,3,2,2,有,有,27870000,206589.0,坡道平面,44.71,2600000,預售屋、或土地及建物分件登記案件；,RPWPMLPLLHHGFEA38DA,70.92,0.0,7.72,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４６號十樓之１,21.08,住,,,1070910,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,150.48000000000002,2,2,2,有,有,24240000,202704.0,坡道平面,44.71,2800000,民國111年5月25日受讓取得1/2，交易總價不變,RPQSMLLJOHHGFEA77DA,64.27,0.0,3.73,有,,-3.0
北投區,房地(土地+建物)+車位,中央北路四段５４１巷１１號十五樓,19.85,住,,,1070828,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,139.38,0,0,0,無,有,19400000,176471.0,坡道平面,41.63,2150000,本案係預售屋110年02月09日換約金額新台幣22000000元正,RPVPMLLKLHHGFEA77DA,53.32,2.47,8.03,有,,-3.0
北投區,房地(土地+建物)+車位,中央北路四段５４１巷９號九樓,19.85,住,,,1070825,土地1建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,138.31,1,1,1,有,有,18350000,168080.0,坡道平面,41.63,2100000,本案係預售屋,RPTSMLLLKHHGFEA87DA,53.32,1.77,8.03,有,,-3.0
北投區,房地(土地+建物)+車位,中央北路四段５４１巷１３號十五樓,23.77,住,,,1070828,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,1101216.0,160.54000000000002,2,2,2,有,有,23700000,181566.0,坡道平面,41.63,2110000,本案係預售屋,RPVQMLPLKHHGFEA28DA,65.09,6.11,6.42,有,,-3.0
北投區,房地(土地+建物),石牌路一段３９巷１４６號四樓之３,24.33,住,,,1070811,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,122.22,2,2,2,有,有,24000000,196367.0,,0.0,0,108年8月25日讓渡取得，交易總價2230萬預售屋、或土地及建物分件登記案件；,RPVQMLMLKHHGFEA97DA,70.92,0.0,7.65,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４８號四樓之５,14.19,住,,,1070822,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,115.86,2,2,1,有,有,16080000,188053.0,坡道平面,44.71,2700000,預售屋、或土地及建物分件登記案件；,RPUSMLMLKHHGFEA08DA,42.49,0.0,3.25,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４８號七樓之２,12.54,住,,,1070828,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,107.63,2,2,1,有,有,14300000,193897.0,坡道平面,44.71,2100000,預售屋、或土地及建物分件登記案件；,RPURMLMLKHHGFEA97DA,37.25,0.0,3.2,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４８號五樓之３,24.35,住,,,1070805,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,166.92,2,2,2,有,有,25560000,191146.0,坡道平面,44.71,2200000,預售屋、或土地及建物分件登記案件；,RPUPMLPLLHHGFEA18DA,70.92,0.0,7.65,有,,-3.0
北投區,房地(土地+建物),石牌路一段３９巷１４６號十二樓之５,14.16,住,,,1070809,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,71.15,2,2,1,有,有,14400000,202389.0,,0.0,0,轉售日期:109年7月7日，轉售金額:1550萬元整。預售屋、或土地及建物分件登記案件；,RPPQMLLJMHHGFEA27DA,42.49,0.0,3.25,有,,-3.0
北投區,房地(土地+建物),石牌路一段３９巷１４８號五樓之２,12.52,住,,,1070803,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,62.92,1,2,1,有,有,11700000,185950.0,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTQMLLJMHHGFEA67DA,37.25,0.0,3.2,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４８號八樓之５,14.19,住,,,1070803,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,115.86,1,2,1,有,有,16580000,203514.0,坡道平面,44.71,2100000,轉售日期:109年12月11日，轉售金額1800萬元整。預售屋、或土地及建物分件登記案件；,RPWOMLLJMHHGFEA77DA,42.49,0.0,3.25,有,1513.0,-3.0
北投區,房地(土地+建物),石牌路一段３９巷１４６號十三樓之３,14.16,住,,,1070821,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,71.15,1,2,1,有,有,14100000,198173.0,,0.0,0,轉售日期:109年2月24日，轉售金額:1455萬元整。預售屋、或土地及建物分件登記案件；,RPRQMLLJMHHGFEA47DA,42.49,0.0,3.25,有,,-3.0
北投區,房地(土地+建物)+車位,石牌路一段３９巷１４８號八樓之２,12.54,住,,,1070825,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,1101229.0,107.63,1,2,1,有,有,14800000,201844.0,坡道平面,44.71,2100000,預售屋、或土地及建物分件登記案件；,RPRPMLPLLHHGFEA87DA,37.25,0.0,3.2,有,,-3.0
